"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21659.143,61626.68,25985.24,301270.44,24357.422,6770.5303,77830.46,57971.87,98067.9,133129.66,256401.14,245039.94,492445.6,2117010.8,52981.84,7103.699,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,23831.111,88099.41,34331.79,945523.8,128926.625,9507.9795,62012.19,67929.9,131688.14,173899.83,612890.6,196808.75,495222.72,433944.22,221705.94,7555.7686,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,24599.312,126518.11,36973.145,1050488.6,244532.56,11896.929,47995.867,62037.055,182530.6,204786.2,623623.2,98058.42,420316.12,61254.07,160427.17,8628.6455,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,24690.691,167827.12,32698.645,1100359.0,321853.97,13935.741,44510.844,59870.64,209463.39,205034.55,496203.78,49948.01,362788.88,14154.073,123621.34,10812.798,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,24170.104,196188.69,34745.832,1185988.1,324282.22,15569.777,30479.285,59124.22,260329.05,194471.19,370464.28,26315.83,387595.3,26324.947,109286.336,14148.565,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,22315.215,225395.02,41407.3,1278473.0,278192.44,16456.01,8593.284,58068.047,271956.1,188070.36,320393.88,20219.42,374071.03,43212.438,107572.87,18199.543,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,19519.775,241601.64,43796.508,1345926.9,295700.4,16486.709,2189.8984,54238.43,269781.8,173491.72,314109.0,20788.664,313088.72,53773.367,92618.53,22650.428,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,16924.197,239119.61,44792.562,1369764.8,289134.28,17402.684,2114.9849,53524.793,279096.25,157610.62,283602.12,20701.658,286273.7,40239.52,73461.29,27702.799,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,13832.177,251727.28,44936.29,1433548.8,309962.5,17105.717,3077.6257,54625.785,280272.9,142800.67,312205.62,18250.562,309691.97,40493.96,106385.46,32913.004,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,9249.67,245083.38,43287.266,1427141.9,299287.3,17295.217,3584.8518,53922.527,267695.2,134017.03,318777.75,17389.676,285932.8,43843.426,96894.67,37400.953,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,6747.3945,176771.16,47302.367,1380468.1,299650.3,17282.27,4321.8315,52877.17,260844.89,124945.0,295089.78,21616.645,315083.97,61237.727,100955.48,41555.4,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,7220.823,97235.766,50695.293,1424992.5,291928.62,18040.19,3844.6711,54958.152,279189.22,122229.734,294312.8,20996.506,293508.7,59098.42,98449.45,45722.633,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,7140.658,90249.35,47927.336,1474106.6,295394.5,18661.057,2666.4746,56710.266,254864.11,114730.99,296974.25,20606.56,307765.72,51702.74,81507.93,49248.996,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,6595.934,74902.83,47445.992,1492018.5,300590.62,21091.28,2734.2178,59945.312,247364.58,115898.68,335244.88,23477.5,351275.97,47735.848,89857.95,52424.574,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,6191.4365,78678.49,47679.85,1480027.4,284934.78,26298.273,2779.6213,62916.246,232015.44,112997.55,344219.66,24684.096,335921.0,61540.527,80425.625,54864.86,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,6064.5776,83949.28,49347.53,1427671.2,288893.5,34466.35,1952.7681,67824.68,216109.17,104051.66,340141.84,26881.902,346997.44,47581.094,108406.6,56811.23,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,5676.5947,81055.08,46113.773,1544548.4,283052.78,39021.855,2873.988,71051.93,226789.34,94574.49,320010.06,31088.312,331718.16,57257.547,87223.766,58202.836,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,4648.507,82451.2,41545.004,1494864.0,256190.56,40989.188,3028.7358,73435.53,236476.19,84331.29,311804.72,32571.002,292404.7,68647.03,93878.47,58569.125,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,3819.2102,81387.68,41841.848,1493668.4,253533.6,42317.562,2505.4678,74638.87,234452.44,77511.25,338645.72,31092.887,259458.1,66280.53,85283.75,58645.453,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,3383.351,92398.66,40462.625,1492435.4,286339.94,44137.336,2560.0623,72576.54,236997.78,78340.86,306490.75,36902.69,298878.97,61258.34,89526.836,59023.17,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
