"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21915.291,20285.508,97488.13,151010.7,9235.829,6792.4185,36104.29,72603.78,64274.332,112799.734,118162.93,217847.72,295528.4,1.9450758E7,108586.99,7386.2583,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24235.533,42533.074,214235.84,318152.22,27432.219,10604.793,42179.516,88654.73,59340.953,125768.83,163105.16,152745.11,215064.9,1935730.9,415322.1,8053.5586,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,24919.777,66322.2,294624.88,524246.66,87209.53,20408.488,48766.727,92038.4,83561.85,136932.34,137887.33,67304.164,193757.83,176569.84,240338.17,8815.849,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25351.514,74402.72,321793.94,805498.94,175058.6,33003.254,46822.74,81083.17,97019.445,135802.33,144850.88,38594.105,194304.05,10795.613,177769.88,10229.397,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25185.324,76161.8,311218.78,864284.44,289073.22,53356.152,34804.95,71821.805,97135.51,120513.41,110730.234,27490.31,161072.05,37.593708,125732.55,12351.014,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24132.719,79175.79,271917.5,921918.5,332083.28,82356.87,17757.934,67403.54,104714.08,118082.15,109656.586,26745.54,144353.88,4452.5957,108228.92,15164.275,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,22299.096,79759.3,236347.77,991579.7,372603.62,102511.69,2815.3289,60378.63,102052.81,109952.03,104249.29,23914.879,146247.55,20446.664,109816.19,18698.396,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,19866.293,78090.836,234994.19,939240.25,318557.3,115422.52,2165.6157,56053.926,90681.4,106912.89,106842.516,20235.535,144925.31,288839.22,105164.51,22931.152,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,16417.95,79621.07,238563.97,889959.44,270365.94,122834.7,2765.6619,56409.035,97075.31,95483.71,76859.54,22880.854,131300.3,252780.73,112952.664,27757.682,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,10991.061,81115.46,234095.31,889199.6,229429.55,137058.2,3568.4739,54741.812,110714.36,91088.8,88638.17,29060.91,154717.53,279321.66,134334.5,33187.832,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,7815.7285,59072.92,232413.75,877176.3,194785.73,137460.42,3858.035,55311.957,108774.06,76677.63,82628.03,28149.242,118918.016,439852.56,114017.63,39236.613,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,8239.316,46539.695,241386.25,926793.6,162088.44,139565.55,4781.1455,53530.023,114533.75,72145.414,80636.484,24273.885,128314.97,288151.28,125692.25,45686.332,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,8109.006,47993.957,222804.94,900280.25,152674.1,135703.39,3765.8462,57318.08,100074.32,64788.438,80880.21,24717.605,111293.8,291447.47,143385.2,52421.41,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,7474.6743,45358.68,211622.83,879370.9,119670.74,129499.59,3954.0625,53701.934,100419.945,57564.547,85089.31,33246.98,113499.125,392803.28,134558.16,58938.176,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,7037.535,45168.355,187551.72,869798.6,89487.04,131965.17,3885.68,53733.227,93029.09,53708.297,92041.84,31354.625,99379.58,345843.3,146798.38,64807.902,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,6731.312,41043.76,190959.78,916725.25,97039.72,127598.15,3582.3542,51230.23,90664.445,49453.23,100935.164,27498.56,107587.89,322520.34,154503.89,70615.84,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,6057.6646,45692.332,203966.86,847691.5,101590.625,121456.13,4263.103,54277.086,91842.16,44590.395,91575.65,28872.88,107658.04,313701.9,135510.5,76232.31,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,4701.901,41088.7,210036.08,912587.06,131067.27,117342.05,3425.4587,48189.13,87695.06,47866.84,91571.86,31176.36,119998.47,311595.5,131146.83,82051.445,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,3250.9526,42282.08,226134.98,932553.7,146143.17,112384.39,3422.5144,48885.168,85110.516,44751.668,84062.25,26460.887,109345.17,403496.28,115164.64,88637.086,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,2632.9597,43929.77,231548.58,908296.9,146772.48,108779.555,3775.3418,50169.875,88490.15,41347.04,85022.12,26003.611,123817.61,354157.22,129608.49,95225.95,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
