"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21896.287,21506.5,84928.45,145363.38,16235.586,6961.631,39312.918,75589.86,61182.125,119039.16,122757.54,210820.64,281896.44,1.945534E7,107475.76,7385.8784,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24170.912,48424.434,192342.28,343322.84,65950.45,9909.685,40384.023,89128.76,69369.4,145994.5,201422.66,135154.55,212467.03,1909741.6,430007.2,8052.271,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,24826.19,61454.27,294503.03,462276.12,145991.1,16493.541,46685.723,92033.24,103745.16,137037.33,166639.98,61802.25,205141.12,165918.53,252793.81,8826.798,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25229.19,72037.68,330900.16,703928.75,235228.7,30027.393,43346.277,79671.875,100157.85,137377.95,159481.62,36696.65,187950.8,17621.14,164168.61,10266.908,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25045.756,76017.04,287767.47,823764.56,297496.6,39677.484,32338.242,71030.99,103867.055,132007.95,124988.54,26273.549,138682.38,25245.963,148338.48,12437.3,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24028.256,77353.65,269993.62,935216.8,244789.52,48386.348,14416.4375,62378.98,95526.77,126162.836,123123.93,19271.254,121945.41,272372.22,126623.2,15319.317,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,22256.816,85227.305,246922.03,950564.0,257619.23,57376.273,2666.3315,66784.35,98542.7,104716.555,85742.08,13534.161,130938.14,214982.06,131430.48,18936.54,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,19918.215,81017.93,233369.03,1002034.3,256525.67,64589.91,3754.5442,59801.773,114743.2,98460.4,100561.97,16774.422,143274.02,46735.676,119998.34,23261.074,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,16604.652,74366.49,248346.03,942003.1,228187.44,75749.484,3939.055,58763.91,105565.57,100101.51,118351.98,22523.123,135420.88,75287.055,94313.24,28177.107,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11480.879,73476.875,235751.56,929085.75,201651.27,82439.74,5241.571,54939.56,95122.78,94549.19,130404.9,29206.09,119616.42,302240.03,111950.695,33693.19,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,8707.6,57551.14,200150.28,946761.75,199260.34,92600.17,5529.99,55614.754,110798.02,85360.38,112073.25,34410.184,139575.55,208311.45,146389.42,39826.984,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,9484.71,44521.25,195866.42,954157.3,178796.3,100165.62,5061.7314,50864.84,115848.84,81202.484,119189.945,39912.348,130384.49,300768.7,112533.36,46355.83,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,9609.327,46113.164,211987.5,901987.2,159190.64,96458.98,7509.744,53990.71,113202.97,73218.484,111216.4,32833.805,118719.8,221582.95,142634.67,53171.574,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,9128.1,46712.195,219151.19,960380.25,152865.05,101910.01,6854.0586,55436.723,125095.78,69062.164,111423.56,30695.373,133811.16,131311.98,124428.24,59771.42,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,8449.34,47342.742,238337.11,870833.25,159070.31,105327.78,4853.859,53803.95,109379.69,65368.316,122997.055,30785.836,124298.29,197295.97,127884.51,65715.75,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,7981.593,42833.27,233564.84,844438.75,157661.6,102824.25,4415.0327,54473.473,99978.67,58713.117,144090.75,31945.69,110671.07,272029.22,113056.29,71603.9,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,7384.799,41414.293,209747.06,857658.0,177936.98,102647.6,3712.2527,56170.305,104179.61,53739.008,115919.57,28624.42,114084.96,238788.4,131121.61,77300.08,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,5903.8477,40665.867,208508.19,925088.44,199472.78,101379.82,3721.599,55420.152,104981.98,48321.76,112134.52,27338.08,130334.44,228597.92,116098.32,83210.82,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,4455.5103,44683.48,213154.97,854665.9,187931.66,99598.555,3447.1719,52605.777,102688.73,45361.06,119562.945,24779.5,109222.31,268739.16,125221.16,89887.34,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,3769.563,49122.246,223815.58,928176.3,193137.14,100358.375,4107.7065,53387.09,112424.78,45231.734,127333.84,34973.355,107638.11,130031.08,183947.11,96591.484,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
