"Mean size of fish (centimeter) by Age class (year). Class i designates interval [i,i+1[."
"Time","Age","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
18.0,0.0,13.829629,3.76786,7.610591,6.399055,3.2002854,4.6316323,4.9483747,8.743374,10.002053,3.030655,6.4036183,3.681932,6.0440617,4.1196666
18.0,1.0,24.031542,21.866776,11.821664,41.722694,11.892804,41.84297,8.792753,14.0006485,25.818983,10.877227,19.349472,17.119875,13.861351,18.575195
18.0,2.0,36.160686,28.064554,13.244827,54.486916,12.57006,75.047195,9.268255,15.115164,29.077877,15.285627,21.352743,19.824583,15.644775,NaN
18.0,3.0,49.032295,35.64819,14.028361,57.723137,NaN,93.431046,11.127037,16.32157,39.08851,17.478258,21.610676,22.75731,17.012209,NaN
18.0,4.0,60.06368,33.384583,NaN,62.80449,NaN,NaN,15.243535,19.691782,51.593,18.19099,21.403378,25.4287,18.253475,NaN
18.0,5.0,68.37007,31.71584,NaN,60.15556,NaN,129.90723,14.908984,18.84884,58.928856,18.188328,22.634924,24.109022,17.602634,NaN
18.0,6.0,83.80087,48.983295,NaN,61.636982,NaN,134.34042,NaN,21.033554,71.016106,17.919416,27.913855,32.363995,17.023003,NaN
18.0,7.0,91.92423,46.818855,NaN,63.609894,NaN,141.25786,NaN,23.818954,100.116776,17.659266,39.778954,NaN,18.252726,NaN
18.0,8.0,105.22451,47.77997,NaN,68.47776,NaN,152.4445,NaN,42.147633,103.23811,20.471476,40.231342,NaN,18.185772,NaN
18.0,9.0,110.45643,79.47268,NaN,64.85657,NaN,139.53288,NaN,35.11866,110.44966,30.54038,56.715515,16.560736,20.53292,NaN
18.0,10.0,NaN,72.297424,NaN,60.700382,NaN,133.71124,NaN,39.828587,100.102394,26.912373,55.101208,16.86307,22.625557,NaN
18.0,11.0,NaN,NaN,NaN,NaN,NaN,162.61015,NaN,NaN,111.58161,27.275362,37.94398,NaN,29.003452,NaN
18.0,12.0,NaN,NaN,NaN,NaN,NaN,143.20645,NaN,NaN,126.872055,30.045717,53.014626,NaN,33.640358,NaN
18.0,13.0,NaN,NaN,NaN,NaN,NaN,144.04767,NaN,NaN,120.392235,NaN,67.82519,NaN,NaN,NaN
18.0,14.0,NaN,NaN,NaN,NaN,NaN,143.3311,NaN,NaN,127.26499,NaN,NaN,NaN,NaN,NaN
18.0,15.0,NaN,NaN,NaN,NaN,NaN,190.05687,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,16.0,NaN,NaN,NaN,66.82142,NaN,151.18234,NaN,NaN,NaN,NaN,81.56722,NaN,NaN,NaN
18.0,17.0,NaN,NaN,NaN,66.8216,NaN,153.11688,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
18.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,0.0,14.118699,3.707635,7.3922367,6.876863,3.7010653,1.8969605,5.139139,8.90235,10.914558,3.6903455,5.9683456,5.7458515,6.3179426,4.0362988
19.0,1.0,24.349392,21.354614,11.660312,42.325832,13.562551,52.91367,8.958107,12.822038,24.306181,9.888212,19.78916,18.157688,13.617572,25.865416
19.0,2.0,36.377743,25.13839,12.910497,52.030777,13.376984,67.13323,9.720532,15.2658,33.6472,13.397799,20.911674,19.226135,15.191333,NaN
19.0,3.0,50.105045,37.169987,15.449187,60.52485,NaN,97.7642,10.178208,16.554323,35.851032,17.314241,22.982563,21.466032,16.610172,NaN
19.0,4.0,60.3792,40.19734,NaN,60.764896,NaN,112.19293,12.084468,17.493757,47.447365,18.740725,23.00658,23.931456,17.452166,NaN
19.0,5.0,69.99844,39.433826,NaN,64.59181,NaN,NaN,17.138302,20.909773,59.854706,19.078815,22.129139,25.17362,18.34408,NaN
19.0,6.0,77.24315,40.73101,NaN,61.104053,NaN,141.29684,NaN,20.485285,65.89791,19.282825,23.375246,25.09881,17.524635,NaN
19.0,7.0,92.18539,50.30974,NaN,61.993004,NaN,143.34378,NaN,21.876236,89.8631,18.668268,30.856611,NaN,16.79281,NaN
19.0,8.0,99.12891,47.94575,NaN,63.37081,NaN,148.56317,NaN,24.936752,105.637634,18.091478,41.29881,NaN,17.888885,NaN
19.0,9.0,111.32241,50.226433,NaN,69.58581,NaN,158.0231,NaN,46.996056,111.741974,21.09656,42.168358,NaN,18.22614,NaN
19.0,10.0,NaN,80.890015,NaN,65.13192,NaN,144.83154,NaN,43.62212,112.99393,32.563107,57.551933,16.644096,21.478016,NaN
19.0,11.0,NaN,NaN,NaN,NaN,NaN,138.2209,NaN,44.82473,102.50268,27.688719,52.913963,NaN,23.69416,NaN
19.0,12.0,NaN,NaN,NaN,NaN,NaN,166.53139,NaN,NaN,113.36663,27.881323,38.619907,NaN,30.32876,NaN
19.0,13.0,NaN,NaN,NaN,NaN,NaN,146.04863,NaN,NaN,128.25226,52.348396,43.51599,NaN,33.641827,NaN
19.0,14.0,NaN,NaN,NaN,NaN,NaN,146.60945,NaN,NaN,121.50221,NaN,NaN,NaN,NaN,NaN
19.0,15.0,NaN,NaN,NaN,NaN,NaN,145.36761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,16.0,NaN,NaN,NaN,NaN,NaN,191.74774,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,17.0,NaN,NaN,NaN,NaN,NaN,152.57617,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,18.0,NaN,NaN,NaN,NaN,NaN,154.38474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,19.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
19.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,0.0,14.279885,4.2959623,7.9290276,4.965925,4.4884825,2.9861324,4.8263264,9.430306,9.534966,3.1668446,5.2416706,7.783336,6.427628,4.058206
20.0,1.0,24.351097,21.127449,11.940757,43.540833,13.744515,42.27219,9.208745,12.819131,25.622864,10.234573,19.964973,15.507041,13.730877,20.209179
20.0,2.0,39.074196,25.312622,12.947939,53.711533,15.992662,77.221375,10.284444,13.697488,30.79533,12.269918,21.185698,20.796104,15.144114,NaN
20.0,3.0,49.778942,27.995623,15.415586,57.632893,NaN,86.34082,10.992794,16.928959,46.361263,15.316527,22.456371,20.71458,16.1268,NaN
20.0,4.0,61.39893,41.768105,NaN,64.11384,NaN,114.43583,11.438496,18.401764,46.212,18.638762,24.21061,22.66839,17.12266,NaN
20.0,5.0,70.45477,44.101894,NaN,62.80695,NaN,127.3547,12.84792,19.147617,54.746643,19.65841,23.741945,25.064785,17.73573,NaN
20.0,6.0,79.1831,43.736984,NaN,65.462875,NaN,NaN,NaN,22.47672,74.30466,20.02646,22.260506,26.017706,18.250862,NaN
20.0,7.0,85.412056,50.942802,NaN,61.697067,NaN,150.71558,NaN,22.196005,71.151115,20.025759,24.708008,25.85619,17.763805,NaN
20.0,8.0,99.60549,52.36428,NaN,62.09416,NaN,150.94054,NaN,23.260918,95.81075,19.442871,34.050697,NaN,17.043373,NaN
20.0,9.0,105.52932,50.66026,NaN,63.082417,NaN,155.02141,NaN,27.070719,109.83642,19.297121,43.62083,NaN,17.723938,NaN
20.0,10.0,NaN,51.68633,NaN,70.250435,NaN,163.45013,NaN,47.998898,117.16408,22.211407,43.79372,NaN,18.272604,NaN
20.0,11.0,NaN,NaN,NaN,65.25945,NaN,149.2059,NaN,44.653175,115.02865,35.598473,57.822445,NaN,22.194265,NaN
20.0,12.0,NaN,NaN,NaN,NaN,NaN,141.81175,NaN,59.25083,104.43437,28.351305,54.579735,NaN,23.726086,NaN
20.0,13.0,NaN,NaN,NaN,NaN,NaN,169.86632,NaN,NaN,114.81413,28.376835,39.068485,NaN,31.850437,NaN
20.0,14.0,NaN,NaN,NaN,NaN,NaN,148.4477,NaN,NaN,129.44057,53.05775,43.963726,NaN,33.642868,NaN
20.0,15.0,NaN,NaN,NaN,NaN,NaN,148.7649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,16.0,NaN,NaN,NaN,NaN,NaN,147.23929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,17.0,NaN,NaN,NaN,NaN,NaN,193.17749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,18.0,NaN,NaN,NaN,NaN,NaN,153.7347,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,19.0,NaN,NaN,NaN,NaN,NaN,155.44025,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
20.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,0.0,14.052738,3.9571505,8.110309,3.8529644,4.8563123,4.09799,5.188933,8.830424,9.961583,3.06048,5.728348,6.4656982,6.4931407,4.081757
21.0,1.0,24.309065,20.233734,11.589925,45.75559,11.852514,41.71048,9.3464775,13.308578,25.664103,11.259729,19.948088,14.779708,14.2363,21.346893
21.0,2.0,36.416405,23.965511,13.371305,53.64505,18.129503,70.05794,10.026951,13.83516,30.966373,12.292811,21.036013,17.68207,15.183338,NaN
21.0,3.0,51.89127,29.51148,17.011517,59.22031,NaN,94.89138,11.33602,14.605415,38.08,13.819043,21.930735,22.492043,16.096088,NaN
21.0,4.0,61.043797,33.980003,NaN,60.537785,NaN,101.60609,12.536899,17.604992,56.59855,16.591366,23.24512,21.6614,16.576986,NaN
21.0,5.0,71.60577,45.475853,NaN,66.43266,NaN,125.196236,12.863552,19.57918,55.895023,19.788986,24.612438,23.474493,17.386826,NaN
21.0,6.0,79.51251,46.533802,NaN,63.76161,NaN,140.08142,NaN,21.253468,63.643402,20.491943,23.939814,25.686699,17.920889,NaN
21.0,7.0,87.316635,46.90928,NaN,66.60994,NaN,NaN,NaN,23.30242,83.571106,20.703924,22.535616,27.482489,17.911018,NaN
21.0,8.0,92.624794,53.742104,NaN,62.396603,NaN,158.50446,NaN,23.386534,76.03654,20.618073,30.080675,26.349434,17.435093,NaN
21.0,9.0,105.788055,54.926926,NaN,62.346767,NaN,157.48029,NaN,28.088919,104.60813,19.890808,42.20321,NaN,16.469656,NaN
21.0,10.0,NaN,52.959152,NaN,63.034443,NaN,160.5782,NaN,30.174974,112.78216,19.882442,44.11621,NaN,17.555973,NaN
21.0,11.0,NaN,NaN,NaN,70.61324,NaN,167.88933,NaN,49.90728,120.16187,22.499006,44.365215,NaN,19.13211,NaN
21.0,12.0,NaN,NaN,NaN,65.38954,NaN,152.8372,NaN,46.139923,116.60505,39.37581,58.299057,NaN,22.86382,NaN
21.0,13.0,NaN,NaN,NaN,NaN,NaN,144.88025,NaN,59.41806,105.92005,28.636423,57.981586,NaN,23.881527,NaN
21.0,14.0,NaN,NaN,NaN,NaN,NaN,172.61662,NaN,NaN,115.89849,28.75868,39.445766,NaN,33.383934,NaN
21.0,15.0,NaN,NaN,NaN,NaN,NaN,150.4867,NaN,NaN,NaN,NaN,44.259083,NaN,NaN,NaN
21.0,16.0,NaN,NaN,NaN,NaN,NaN,150.58937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,17.0,NaN,NaN,NaN,NaN,NaN,148.8014,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,18.0,NaN,NaN,NaN,NaN,NaN,194.35986,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,19.0,NaN,NaN,NaN,NaN,NaN,154.69974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,20.0,NaN,NaN,NaN,NaN,NaN,156.31715,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,21.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
21.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,0.0,13.495332,4.082488,8.125504,4.3455286,4.319986,3.909219,5.353593,9.05936,11.531314,2.9240668,6.6755757,6.965321,6.66018,4.0011215
22.0,1.0,23.859417,19.998348,11.250661,39.01778,11.544368,35.66305,9.076762,13.493818,25.817171,12.051337,19.8625,14.390468,14.805043,23.727304
22.0,2.0,37.486317,22.56011,12.005613,55.68753,12.263607,70.46293,10.184437,14.239736,29.248613,13.353338,20.704155,16.845037,15.813734,NaN
22.0,3.0,49.91202,26.986662,15.677285,59.17468,NaN,94.21903,10.521874,14.852768,38.141064,14.045917,21.865843,19.18308,15.991237,NaN
22.0,4.0,63.026222,34.872852,NaN,62.346176,NaN,105.57797,12.414137,15.658652,44.5633,14.998964,22.98667,23.445032,16.515375,NaN
22.0,5.0,71.265945,39.09259,NaN,62.02963,NaN,110.76579,14.387519,18.67557,65.14216,17.739557,24.315441,22.417202,16.849497,NaN
22.0,6.0,80.47081,48.97997,NaN,67.3324,NaN,136.79897,NaN,20.726875,63.694138,20.58479,26.93118,24.097918,17.469973,NaN
22.0,7.0,87.74776,48.49233,NaN,64.13455,NaN,150.62953,NaN,23.240528,69.7873,21.06371,24.654198,25.661417,17.744207,NaN
22.0,8.0,94.29299,49.49745,NaN,66.895004,NaN,NaN,NaN,23.451626,96.32169,21.348825,24.846416,28.109346,17.456612,NaN
22.0,9.0,98.91769,56.024433,NaN,61.487095,NaN,164.94556,NaN,24.776907,80.39914,21.374432,34.09748,26.669552,17.024,NaN
22.0,10.0,NaN,55.88002,NaN,62.150276,NaN,162.5822,NaN,28.845398,108.69912,20.372227,42.17463,NaN,15.968102,NaN
22.0,11.0,NaN,NaN,NaN,62.7534,NaN,164.93962,NaN,33.58031,115.06539,20.378965,45.23411,NaN,16.382671,NaN
22.0,12.0,NaN,NaN,NaN,70.849495,NaN,171.43233,NaN,50.344765,121.96261,22.8006,45.23474,NaN,19.982832,NaN
22.0,13.0,NaN,NaN,NaN,65.422615,NaN,155.86914,NaN,48.037586,117.83775,41.00667,58.864887,NaN,18.598108,NaN
22.0,14.0,NaN,NaN,NaN,NaN,NaN,147.61043,NaN,59.537872,106.85236,30.117542,58.502995,NaN,22.617966,NaN
22.0,15.0,NaN,NaN,NaN,NaN,NaN,174.88037,NaN,NaN,NaN,NaN,39.788605,NaN,NaN,NaN
22.0,16.0,NaN,NaN,NaN,NaN,NaN,152.17436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,17.0,NaN,NaN,NaN,NaN,NaN,152.10153,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,18.0,NaN,NaN,NaN,NaN,NaN,150.09908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,19.0,NaN,NaN,NaN,NaN,NaN,195.33762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,20.0,NaN,NaN,NaN,NaN,NaN,155.49539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,21.0,NaN,NaN,NaN,NaN,NaN,157.04013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,22.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
22.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,0.0,13.443904,3.9567232,7.89406,4.445248,4.738565,4.5868444,5.038914,9.333802,10.056058,2.4653149,6.011542,7.513994,5.9522185,3.9235673
23.0,1.0,21.84304,18.29185,11.349869,45.685757,13.028192,34.70986,8.846634,13.016466,23.934381,11.853919,19.868118,14.982984,14.017375,17.14529
23.0,2.0,35.783455,22.586872,11.71333,51.314274,12.756905,70.43315,9.67209,14.489473,30.67489,14.132244,20.807306,16.460617,16.276993,NaN
23.0,3.0,51.297714,24.895796,13.48377,61.097233,NaN,92.75895,11.284795,15.151231,34.377224,14.979565,21.347721,18.310349,16.824192,NaN
23.0,4.0,61.160408,29.853727,NaN,62.163143,NaN,112.85594,11.13239,15.929898,50.01369,15.488903,22.730541,20.19606,16.395483,NaN
23.0,5.0,72.86797,38.574387,NaN,64.37209,NaN,113.622345,13.146735,16.590792,50.21114,15.968293,24.02694,24.381973,16.935497,NaN
23.0,6.0,80.19624,44.140354,NaN,62.938183,NaN,119.87547,NaN,20.21743,73.23755,18.44949,25.850203,23.156721,17.119247,NaN
23.0,7.0,88.50457,51.075474,NaN,68.383995,NaN,146.23608,NaN,23.022293,70.65344,21.625172,30.042034,24.390175,17.480206,NaN
23.0,8.0,94.97368,50.226063,NaN,66.074936,NaN,159.33191,NaN,24.576069,74.809456,21.44117,26.73968,26.628265,17.66475,NaN
23.0,9.0,100.4544,51.33142,NaN,66.68408,NaN,NaN,NaN,25.525497,100.79033,21.68334,25.914848,28.838875,17.442646,NaN
23.0,10.0,NaN,57.510212,NaN,61.529297,NaN,170.27208,NaN,26.377855,84.11737,21.99832,38.04832,26.906975,17.514347,NaN
23.0,11.0,NaN,NaN,NaN,62.196037,NaN,167.10582,NaN,35.135952,110.979546,21.554913,45.327652,NaN,15.632689,NaN
23.0,12.0,NaN,NaN,NaN,63.576088,NaN,168.84132,NaN,38.238716,116.85043,20.622652,45.38047,NaN,15.679878,NaN
23.0,13.0,NaN,NaN,NaN,70.949005,NaN,174.50783,NaN,50.63167,123.555275,24.8839,45.740883,NaN,19.699224,NaN
23.0,14.0,NaN,NaN,NaN,65.431114,NaN,158.46603,NaN,49.364723,118.60392,41.91985,59.189167,NaN,18.659428,NaN
23.0,15.0,NaN,NaN,NaN,NaN,NaN,149.75151,NaN,59.622932,NaN,NaN,58.590176,NaN,NaN,NaN
23.0,16.0,NaN,NaN,NaN,NaN,NaN,176.77858,NaN,NaN,NaN,NaN,40.040016,NaN,NaN,NaN
23.0,17.0,NaN,NaN,NaN,NaN,NaN,153.55602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,18.0,NaN,NaN,NaN,NaN,NaN,153.33757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,19.0,NaN,NaN,NaN,NaN,NaN,151.11462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,20.0,NaN,NaN,NaN,NaN,NaN,196.14621,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,21.0,NaN,NaN,NaN,NaN,NaN,156.15495,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,22.0,NaN,NaN,NaN,NaN,NaN,157.63976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
23.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,0.0,13.428771,4.7970233,7.9181647,4.7249436,4.3760457,3.0288944,5.3751583,9.307246,11.172525,3.1737392,4.7806697,6.0413823,6.795538,4.0048227
24.0,1.0,22.202747,16.404692,11.440385,47.45596,11.323061,43.975193,8.805048,12.969332,25.82824,12.050436,20.605202,13.713926,13.81778,18.042944
24.0,2.0,32.76319,21.694962,12.363998,57.509724,15.083251,65.435684,9.5758505,13.812283,30.438375,13.924803,20.863047,17.073345,15.4006605,NaN
24.0,3.0,49.250443,24.679964,13.37463,57.07516,NaN,93.10334,10.646357,15.055175,38.488148,15.703076,21.343693,17.890379,17.170542,NaN
24.0,4.0,62.466305,26.709269,NaN,63.80557,NaN,110.82777,12.538671,16.0003,41.5398,16.485756,22.154451,19.31832,17.290388,NaN
24.0,5.0,71.27237,32.814537,NaN,63.863968,NaN,128.23831,12.32514,16.905367,59.645443,16.687271,23.850735,20.946922,16.558414,NaN
24.0,6.0,81.636284,42.134823,NaN,65.041504,NaN,122.45621,NaN,17.237835,55.592064,17.52036,25.882772,25.10974,17.12287,NaN
24.0,7.0,88.207245,49.444942,NaN,63.35415,NaN,127.062996,NaN,21.858862,80.39167,18.809002,27.84045,23.645203,17.130535,NaN
24.0,8.0,95.71747,52.799717,NaN,69.62796,NaN,153.1381,NaN,25.582102,75.392456,22.037674,35.014923,24.723244,17.496618,NaN
24.0,9.0,101.33482,51.68126,NaN,66.0698,NaN,166.47925,NaN,28.753986,78.87706,21.795622,29.308224,27.032948,17.679914,NaN
24.0,10.0,NaN,53.116623,NaN,66.63737,NaN,NaN,NaN,28.198372,104.53613,22.04419,28.293716,30.32317,17.191244,NaN
24.0,11.0,NaN,NaN,NaN,61.099983,NaN,174.67688,NaN,27.445745,87.03046,23.410852,46.172283,NaN,18.87378,NaN
24.0,12.0,NaN,NaN,NaN,62.282112,NaN,170.80063,NaN,38.11514,112.91682,22.275665,48.08666,NaN,15.544358,NaN
24.0,13.0,NaN,NaN,NaN,63.480293,NaN,172.15352,NaN,46.356544,118.270294,20.86228,44.7839,NaN,15.349337,NaN
24.0,14.0,NaN,NaN,NaN,70.782524,NaN,177.05112,NaN,50.928215,124.69077,25.949093,45.972458,NaN,18.658632,NaN
24.0,15.0,NaN,NaN,NaN,65.469154,NaN,160.5722,NaN,49.981808,NaN,NaN,59.40134,NaN,NaN,NaN
24.0,16.0,NaN,NaN,NaN,NaN,NaN,151.6357,NaN,59.682327,NaN,NaN,58.8725,NaN,NaN,NaN
24.0,17.0,NaN,NaN,NaN,NaN,NaN,178.34834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,18.0,NaN,NaN,NaN,NaN,NaN,154.71016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,19.0,NaN,NaN,NaN,NaN,NaN,154.36407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,20.0,NaN,NaN,NaN,NaN,NaN,151.97957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,21.0,NaN,NaN,NaN,NaN,NaN,196.8149,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,22.0,NaN,NaN,NaN,NaN,NaN,156.69975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,23.0,NaN,NaN,NaN,NaN,NaN,158.13559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
24.0,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,0.0,13.621279,5.1634007,8.227622,6.284668,4.4425516,3.1063592,4.70053,8.85672,9.419879,3.0188758,6.072181,1.6682525,7.14996,4.031963
25.0,1.0,23.02046,17.75909,11.673678,43.246487,12.296842,47.65142,9.132506,13.089256,26.005545,11.127863,19.875067,14.834743,14.030035,20.438345
25.0,2.0,33.779266,20.757189,12.420546,59.03317,12.105369,71.70836,9.315312,13.853307,32.502747,13.671626,21.862186,15.769354,15.09661,NaN
25.0,3.0,46.556694,25.190353,13.562045,63.341785,NaN,88.9817,10.556919,14.681439,36.666683,15.443456,22.034306,18.5201,16.19511,NaN
25.0,4.0,60.57838,27.257044,NaN,59.872448,NaN,110.86265,11.600902,15.996864,47.289085,16.866125,22.144123,18.898808,17.547987,NaN
25.0,5.0,72.59006,28.892202,NaN,65.08769,NaN,124.707634,13.866942,17.158463,48.496,17.644648,23.32477,20.00075,17.374435,NaN
25.0,6.0,80.35605,36.600105,NaN,65.034966,NaN,140.95894,NaN,18.111446,67.659904,17.908314,26.163166,21.463217,16.654978,NaN
25.0,7.0,89.451744,44.494717,NaN,65.7791,NaN,129.42917,NaN,18.730068,60.676228,18.413816,28.519005,25.465582,17.12943,NaN
25.0,8.0,95.318695,52.1442,NaN,63.93489,NaN,134.21245,NaN,23.3281,85.46493,19.31459,30.037043,23.995321,17.165997,NaN
25.0,9.0,102.0059,54.94901,NaN,68.93687,NaN,159.84395,NaN,26.662628,79.85772,22.519064,39.565308,25.014116,17.686434,NaN
25.0,10.0,NaN,53.095108,NaN,66.081116,NaN,172.44444,NaN,29.979103,83.468285,22.305965,30.404879,27.211065,17.314917,NaN
25.0,11.0,NaN,NaN,NaN,66.345604,NaN,NaN,NaN,28.93806,107.70412,22.64993,28.679022,NaN,17.074888,NaN
25.0,12.0,NaN,NaN,NaN,61.0459,NaN,178.31946,NaN,28.81358,89.56293,23.19583,47.281723,NaN,18.779615,NaN
25.0,13.0,NaN,NaN,NaN,62.280937,NaN,173.90007,NaN,41.106026,114.308,22.348814,48.69201,NaN,15.475313,NaN
25.0,14.0,NaN,NaN,NaN,64.22297,NaN,174.8901,NaN,49.680878,119.486465,20.940796,45.299652,NaN,15.296637,NaN
25.0,15.0,NaN,NaN,NaN,70.82537,NaN,179.15344,NaN,51.00303,NaN,NaN,46.932804,NaN,NaN,NaN
25.0,16.0,NaN,NaN,NaN,65.45104,NaN,162.35825,NaN,51.237972,NaN,NaN,59.631813,NaN,NaN,NaN
25.0,17.0,NaN,NaN,NaN,NaN,NaN,153.19353,NaN,59.72261,NaN,NaN,NaN,NaN,NaN,NaN
25.0,18.0,NaN,NaN,NaN,NaN,NaN,179.64647,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,19.0,NaN,NaN,NaN,NaN,NaN,155.65782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
25.0,20.0,NaN,NaN,NaN,NaN,NaN,155.21587,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
