"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
11.0,4.7,275.11816,0.0,214.10017,7134.112,56.57915,7844.984,0.14407942,13.049773,115.00882,993.2394,58.303646,7375.3027,52.648182,6929.964
11.0,4.8,439.577,2.77703,191.25189,7580.473,68.214676,11248.253,0.005806072,0.05442652,152.38643,907.5734,292.7836,63911.344,7.530092,6857.554
11.0,4.9,202.81146,0.017887453,153.72556,4129.3296,21.909098,2770.0024,0.0,1.4702776E-4,26.012411,1441.2454,254.25696,129.77757,0.5667864,5790.2163
11.0,5.0,120.3368,0.0,59.512657,1876.7961,45.318676,2271.188,0.0,0.0,0.0,697.2077,119.987816,3.1513915E-5,3.8354765E-4,2093.1252
11.0,5.1,177.25903,0.0,175.85895,1797.644,55.00838,1401.1326,0.0,0.0,0.0,1152.8981,294.87848,3018.6978,0.0,2930.7815
11.0,5.2000003,68.72471,0.0,243.17766,1291.6714,128.20207,1788.509,0.0,0.0,0.0,3414.5627,1097.622,1080.2324,0.99835473,11216.887
11.0,5.3,23.868813,0.0,8.6753435,169.41031,0.0,1221.7858,0.0,0.0,0.0,561.87384,172.5316,0.0,0.0,7139.557
11.0,5.4,18.814808,0.0,8.722097,195.11137,0.0290452,1002.97955,0.0,0.0,0.0,44.15605,0.26654652,0.0,0.0,368.02646
11.0,5.5,74.83108,0.0,10.502882,166.08424,2.5688264,1186.9873,0.0,0.0,0.0,1.4337647,13.537014,0.0,0.0,1849.643
11.0,5.6,37.78423,0.0,1.8717844,114.52096,5.6607966,1207.0278,0.0,0.0,0.0,79.69027,4.5083823,0.0,0.0,325.7829
11.0,5.7000003,12.403573,0.0,13.883807,449.80325,0.0,818.9119,0.0,0.0,0.0,0.0011201858,13.529502,0.0,0.0,2131.953
11.0,5.8,39.29521,0.0,8.191471,11.459944,2.5866075,510.6158,0.0,0.0,0.0,4.1202805E-4,10.816835,0.0,0.0,706.2404
11.0,5.9,6.9625354,0.0,3.8509438,315.75656,0.0,483.38055,0.0,0.0,0.0,117.623314,65.87817,0.0,0.0,3703.9158
12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.0,2.0,0.0,0.0,0.0,0.0,8.9036306E-10,0.0,0.109929726,0.020757182,0.009184199,0.0,0.0,1067673.2,29108.064,0.0
12.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.47958007,3.3408517E-4,0.0,0.25283647,0.0,594823.75,16459.232,0.0
12.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.64302135,0.018835217,0.0067085684,0.4678687,0.0,1622570.1,20744.56,0.0
12.0,2.3000002,0.0,3.3531696E-4,0.0,0.0,7.1511613E-10,0.0,0.16348031,0.065881096,0.006710122,2.3860683,0.0,304460.9,19508.752,0.0
12.0,2.4,0.0,0.017062467,0.0,0.0,8.129053E-7,0.0,0.37100658,0.088116035,0.021671817,0.44736788,0.0,522763.97,14838.801,0.0
12.0,2.5,0.0,7.056905E-4,0.0,0.0,0.038801312,0.0,0.41472796,0.0073427516,0.019496068,0.10385078,0.0,586458.94,12176.38,0.0
12.0,2.6,0.0,8.574272E-4,0.0,0.0,0.09342674,0.0,0.3417528,0.009946759,0.03523509,0.66591007,0.0,139202.0,9889.998,0.0
12.0,2.7,0.0,0.007493349,0.0,0.0,0.12702991,0.0,0.4437376,0.073835544,0.062048383,0.09691028,0.0,208976.02,10566.371,0.0
12.0,2.8000002,0.0,0.016204797,0.0,0.0,0.010616176,0.0,1.7587612,0.117594846,0.027869549,0.24714527,0.0,128942.79,12112.137,0.0
12.0,2.9,0.0,0.005762781,0.0,0.0,0.12556736,0.0,1.8461514,0.075443365,0.01034069,2.153774,0.0055494923,121337.984,11269.076,0.0
12.0,3.0,22.010805,0.028716898,3.4980974,467.78607,0.59098315,892.35114,2.2236533,0.3249598,0.020674877,22.880169,68.09884,91681.29,15874.59,1791.9269
12.0,3.1000001,6.2120056,0.011147829,5.9054737,255.78287,0.08691763,555.77435,0.0,0.049537938,6.6015065E-7,47.956715,5.276793,110542.28,20895.156,1876.9717
12.0,3.2,40.110157,0.36212206,6.591601,335.6219,1.517987,860.29395,0.025291897,1.5215876,0.9316029,18.413305,19.266256,71417.89,28784.404,1484.0319
12.0,3.3,74.027954,5.337256,18.728899,1156.5472,2.1266463,1022.6543,4.019975,17.743677,3.348916,212.4892,19.297947,43143.43,19792.85,448.43457
12.0,3.4,43.93673,14.5154915,55.701557,598.9013,3.9539177,605.2051,12.587159,56.47407,27.644535,36.288624,89.93483,21753.193,21490.154,2298.4033
12.0,3.5,33.229603,27.744164,65.68271,785.04364,20.35395,1056.1012,29.525103,96.617226,82.23103,7272.054,437.15268,9793.189,12413.629,1631.9817
12.0,3.6000001,50.53346,60.420135,2368.5955,506.8154,614.9164,945.1668,841.69836,434.60248,254.44179,77209.875,3338.6677,13808.92,21576.002,3472.1982
12.0,3.7,64.97911,220.23859,1836.9283,950.1638,386.04065,857.2251,135.55872,563.2095,441.13354,14238.155,726.75006,5609.9487,4041.7927,3771.4006
12.0,3.8,149.84137,1010.15497,13826.234,532.8458,4598.6504,635.5633,624.5807,3357.0159,2439.0293,7886.4507,312.43677,1196.4268,777.52216,4717.5186
12.0,3.9,81.245964,788.1479,19817.688,667.28314,6158.169,845.9736,11796.252,14727.699,118.51502,3928.7085,221.9837,14.250501,110.53477,5051.7886
12.0,4.0,14.195798,2.2217443,353.01675,908.75464,135.56854,1173.5479,8.627923,3.8981488,24.003483,1859.2517,221.5837,28395.162,985.5378,5405.0093
12.0,4.1000004,57.90131,5.205643,73.84336,1427.9484,15.424238,1539.0516,1.395412,11.416264,39.354973,1176.133,390.9533,1677.1443,99.53522,5065.6665
12.0,4.2,103.59481,2.910451,678.4069,1747.1781,62.86533,1715.2511,2.0477324,5.6334515,42.559853,2040.9031,583.94653,1400.8274,536.38617,10839.859
12.0,4.3,44.934418,3.2983813,746.0574,1554.6412,28.50612,1809.6252,9.319099,8.593187,53.12972,5525.4995,2154.813,22848.896,1066.1653,57484.72
12.0,4.4,36.183468,0.001177089,251.35487,1548.4816,18.391161,2371.2034,0.061588656,2.9436393,145.7465,949.7182,146.69905,2394.6934,0.0,4186.8535
12.0,4.5,633.61554,0.9667377,382.46683,5980.7314,17.277792,6362.2686,0.013040102,11.503107,488.76956,962.5861,459.67798,26712.105,1.896122,3848.766
12.0,4.6000004,248.09035,0.0042407154,281.24924,6536.3447,101.93972,9106.031,0.25341362,1.3534423,76.66726,905.0811,716.3402,1944.3323,27.333452,16281.611
12.0,4.7,341.93112,0.16310622,330.44366,6149.863,38.709057,7025.038,0.0030503622,13.317935,116.07593,1685.2043,288.11545,41838.63,66.514206,10001.229
12.0,4.8,426.7751,0.24680977,351.6052,7678.009,78.70467,8205.938,1.4692028,9.673226,160.26157,1397.2257,601.97534,3771.1826,0.024528468,12673.635
12.0,4.9,152.22133,1.7839878,136.67294,3045.0051,36.55088,4076.07,0.0,0.010332368,47.532593,1084.4697,352.0622,0.0,41.048344,11363.012
12.0,5.0,72.40308,0.0,48.303528,1357.3046,44.617294,2142.7183,0.0,0.0,0.0,1173.6051,73.400665,7.082728E-5,0.0,4014.5278
12.0,5.1,206.4563,0.0,71.9358,1419.8866,31.87788,1536.6016,0.0,0.0,0.0,915.5575,291.60312,0.0,0.0,5508.043
12.0,5.2000003,205.01602,0.0,224.7012,1983.5349,73.793045,1921.5989,0.0,0.0,0.0,3168.494,998.6917,3140.073,0.0,16266.933
12.0,5.3,47.777355,0.0,21.420301,677.98425,0.0014260404,774.8627,0.0,0.0,0.026515456,450.33078,92.46388,0.17916377,0.0,2145.0122
12.0,5.4,31.013998,0.0,1.3835187,208.98361,3.2468507,1166.1653,0.0,0.0,0.0028728961,0.17237467,63.774864,0.0,0.0,1517.6315
12.0,5.5,45.46086,0.0,0.65958494,361.7694,0.91288364,656.2227,0.0,0.0,0.0,2.5018437,34.80822,46.662422,0.0,1496.103
12.0,5.6,54.83151,0.0,2.914941,271.64554,0.0,810.9177,0.0,0.0,0.0,85.64583,8.283455E-5,7.9763646E-5,0.0,801.38745
12.0,5.7000003,27.595442,0.0,9.237513,177.56812,1.1036555E-4,672.09393,0.0,0.0,0.0,23.163004,22.933092,0.0,0.0,1693.844
12.0,5.8,40.012413,0.0,0.3658011,33.94177,0.006093756,312.353,0.0,0.0,0.0,164.29332,2.9161065,0.0,0.0,786.59186
12.0,5.9,53.56808,0.0,9.880319,385.29333,1.289939E-4,1067.1317,0.0,0.0,0.0,39.878555,40.717037,0.0,0.0,4532.342
13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27838433,4.1150837E-4,0.008120374,0.0,0.0,579958.44,16869.592,0.0
13.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.92742443,0.0010143043,0.0026025476,0.09201946,0.0,62197.465,13690.446,0.0
13.0,2.2,0.0,0.0,0.0,0.0,1.6277766E-9,0.0,0.2591802,0.035450652,0.008449356,0.22366843,0.0,528329.9,16040.924,0.0
13.0,2.3000002,0.0,0.0,0.0,0.0,6.3913933E-7,0.0,0.24996597,0.04537078,0.00517448,0.27302948,0.0,462278.1,17559.928,0.0
13.0,2.4,0.0,0.0012947525,0.0,0.0,0.021841317,0.0,0.10065343,0.03286343,0.022841422,0.3420559,0.0,464015.97,13075.901,0.0
13.0,2.5,0.0,9.66518E-4,0.0,0.0,0.0024353866,0.0,0.12008354,0.029418271,0.06193019,0.009370144,0.0,108128.516,9289.912,0.0
13.0,2.6,0.0,0.0027618208,0.0,0.0,0.102869295,0.0,0.38424656,8.5453445E-4,0.055524286,0.28711247,0.0,195507.42,7660.311,0.0
13.0,2.7,0.0,0.004232856,0.0,0.0,0.058603812,0.0,0.27583957,0.016482092,0.019551516,0.03534085,0.0,69298.91,7436.4478,0.0
13.0,2.8000002,0.0,0.01078517,0.0,0.0,0.06803762,0.0,0.7467509,0.019215945,0.038836196,0.1217175,0.0,101551.38,9139.101,0.0
13.0,2.9,0.0,0.023120051,0.0,0.0,0.06599334,0.0,2.1492717,0.13356023,0.010826655,0.22928445,0.0,90130.79,10311.167,0.0
13.0,3.0,21.85638,0.030120166,0.9648011,210.30205,0.48223728,188.87761,2.523427,0.19768786,0.010442686,11.157769,37.188435,53846.02,13994.505,1560.63
13.0,3.1000001,2.4875968,5.7199463E-4,0.7286246,44.204693,0.04511578,336.26138,0.0,0.16349153,5.4302796E-5,2.6469262,35.02224,55707.863,17641.723,2156.86
13.0,3.2,17.618942,0.22217846,0.25403613,320.56528,1.3777714,445.9243,0.004555067,1.3054687,0.10370036,53.42297,32.506855,37177.914,22414.463,2433.0745
13.0,3.3,36.05358,3.5186536,10.291283,165.8987,1.7366523,504.7682,2.0962822,16.93765,1.8396161,124.122,8.67275,26787.176,15807.428,3796.7664
13.0,3.4,49.97043,10.791116,24.060238,654.5355,5.9240594,737.24146,15.685168,56.59338,20.719496,92.90629,71.44546,13888.118,19032.639,1291.4868
13.0,3.5,65.76027,21.150217,49.498825,386.47784,45.7461,1035.5146,15.920318,107.17787,80.491325,5739.41,748.7884,2195.533,8675.407,742.15497
13.0,3.6000001,23.508514,57.54926,1381.5587,576.5598,388.82947,632.3985,616.1378,382.27777,237.85866,88809.94,6675.4414,4086.168,17795.994,2932.8374
13.0,3.7,92.52452,143.44809,1208.3271,860.2272,332.72968,642.9835,110.76155,607.3233,676.7375,17150.361,2419.5828,36174.383,3946.7454,6466.4253
13.0,3.8,158.3669,1074.5378,10774.352,394.15527,3707.0278,779.1138,696.86273,3920.1584,2852.5996,10082.561,1319.6769,1.7162879,431.06064,4364.2935
13.0,3.9,48.626713,715.8068,16596.855,647.7306,3949.851,1165.589,11790.131,14086.82,159.65793,4297.9824,503.0436,0.0,100.443665,5662.2876
13.0,4.0,51.82827,0.043256458,376.30762,1512.1215,69.89568,813.01086,2.705988,0.025168242,5.7345157,2657.737,965.68506,12.34623,233.82143,2801.4219
13.0,4.1000004,42.302265,0.6067823,264.32117,1251.3994,29.021534,1209.448,1.5356994,15.580836,39.976097,1792.873,555.3348,2453.2573,14.883323,4002.863
13.0,4.2,31.107523,1.7556441,281.02548,1053.5386,10.875076,1057.2054,0.1523471,10.966867,53.410946,1997.4049,1585.719,31497.781,214.04063,12419.462
13.0,4.3,62.96189,0.007576857,570.7104,2116.2112,19.852802,1363.9005,0.6071203,0.70208335,54.94491,4250.909,6389.5737,5248.9414,427.5365,59349.527
13.0,4.4,51.81609,4.6297374,217.296,1476.9641,29.064236,1867.2367,0.38187206,3.2130423,181.57161,946.85077,446.02557,280622.4,0.20824276,5578.254
13.0,4.5,739.3311,0.8774987,266.18542,8493.236,29.531654,3878.3828,1.1782005,7.391002,388.48846,1272.0743,1601.464,154559.88,11.60689,5845.9526
13.0,4.6000004,346.99863,0.044875823,252.7828,7107.208,79.11699,8419.929,1.8543876,15.86584,42.456985,1502.6376,1635.4236,0.35176998,25.993715,26600.447
13.0,4.7,237.60011,0.06824425,158.29332,8820.187,59.72214,7651.887,2.1060755,6.569623,121.75759,2312.2866,880.3505,6960.7407,9.045479,12273.855
13.0,4.8,264.3776,12.544822,214.25371,7889.3384,67.72921,7412.0127,4.207828,3.6700492,151.05125,2547.4128,783.52716,451.97006,59.31187,8972.162
13.0,4.9,138.50592,2.5767199E-4,146.2371,3954.7812,19.356474,3557.0017,0.0,2.045402E-4,47.67579,2135.1323,533.58923,890.5465,101.40794,6518.131
13.0,5.0,60.123924,0.0,72.87209,1592.0168,39.604378,2281.1194,0.0,0.0,0.0,761.61804,603.7332,38.524136,0.0,3409.404
13.0,5.1,142.16304,0.0,93.81532,1779.504,62.371223,1793.4655,0.0,0.0,0.18011627,999.0912,625.51086,0.004623064,0.0016913075,2163.1028
13.0,5.2000003,110.4943,0.0,208.04813,1046.9286,107.2207,1331.6472,0.0,0.0,0.0,3820.418,1767.6082,4.558057E-4,0.0,15329.38
13.0,5.3,88.69113,0.0,1.7358339,486.59518,1.8656605,1178.693,0.0,0.0,0.0,225.1263,288.47372,0.25521976,0.0,7336.6865
13.0,5.4,37.17988,0.0,0.205209,568.69934,0.0,778.5067,0.0,0.0,0.0,44.48474,15.02239,0.0,0.0,1627.6195
13.0,5.5,15.972766,0.0,4.3824635,332.4106,0.0,1606.5214,0.0,0.0,0.0,5.0130763,71.407036,0.0,0.0,2844.3398
13.0,5.6,40.191105,0.0,4.5637302,330.4062,0.019036962,971.0286,0.0,0.0,0.0,5.068137,21.91446,0.0,0.0,976.88696
13.0,5.7000003,7.4413633,0.0,1.7874681,95.81516,3.2518982E-4,884.06024,0.0,0.0,0.0,7.7650867,80.11047,0.0,0.0,590.46
13.0,5.8,10.445655,0.0,7.621297E-4,262.15405,0.09319142,565.08014,0.0,0.0,0.0,78.33197,0.1603919,0.0,0.0,700.8409
13.0,5.9,29.78072,0.0,0.7359104,386.94757,9.0559624E-5,484.47925,0.0,0.0,0.0,10.301666,30.90506,0.0,0.0,4982.622
14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42759824,0.0036844434,3.3429364E-4,0.0,0.0,111772.914,14082.858,0.0
14.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7544919,0.015566778,0.0,0.1250965,0.0,10646.853,11675.785,0.0
14.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.83084863,0.059596073,0.007863034,0.16002002,0.0,449280.0,16205.157,0.0
14.0,2.3000002,0.0,0.0,0.0,0.0,2.8601118E-8,0.0,0.93616444,0.06393933,0.0149101345,0.21612167,0.0,183638.12,15442.331,0.0
14.0,2.4,0.0,5.3925364E-4,0.0,0.0,0.018620448,0.0,0.084530406,0.0073079555,0.014137171,0.19150612,0.0,253599.08,12253.882,0.0
14.0,2.5,0.0,3.6933293E-4,0.0,0.0,0.052807704,0.0,0.02938121,0.025168326,0.017096333,0.0034931533,0.0,95380.05,9420.852,0.0
14.0,2.6,0.0,5.484322E-4,0.0,0.0,0.21983907,0.0,0.63894784,0.019966843,0.0268331,0.7561676,0.0,204378.78,8382.814,0.0
14.0,2.7,0.0,0.0038593707,0.0,0.0,0.1531672,0.0,0.15282612,0.006972256,0.036641672,0.016244007,0.0,91914.164,7801.25,0.0
14.0,2.8000002,0.0,0.009440851,0.0,0.0,0.04421088,0.0,1.347446,0.06890084,0.026877873,0.11093851,0.0,42231.887,10333.616,0.0
14.0,2.9,0.0,0.016822176,0.0,0.0,0.04207588,0.0,2.003927,0.021451183,0.015243016,0.26904824,0.035292253,58637.043,9817.447,0.0
14.0,3.0,0.38861468,0.02745877,0.9862226,0.7496995,0.798725,279.51007,1.7461934,0.22821866,0.009701958,8.737232,3.7915335,50063.35,10773.954,221.20819
14.0,3.1000001,14.553858,0.0018997864,1.5316567,31.94948,0.044803172,100.6184,0.0,0.13538358,0.0022980575,5.700701,29.400883,30796.098,14303.898,165.60355
14.0,3.2,12.691507,0.04581501,1.4291618,369.32028,0.30672747,382.51276,0.003337429,0.2722015,0.0,5.097509,95.77229,38311.316,20029.79,988.82715
14.0,3.3,6.468303,3.6355145,27.509129,198.48174,26.615206,248.5367,1.379253,13.1657915,3.526281,226.37657,157.36948,8677.936,14367.514,1343.8818
14.0,3.4,51.881973,13.157774,55.62898,418.30328,7.023634,613.90796,8.487291,34.958656,22.128895,78.03527,29.765368,6103.1987,16935.98,1079.0007
14.0,3.5,24.926483,28.422916,74.8964,489.2452,42.08187,595.27625,22.596678,81.51328,65.34906,7417.137,1555.1448,139.95457,12245.372,869.1838
14.0,3.6000001,35.94328,46.668312,1512.4908,129.46805,609.44434,635.4911,642.12256,353.80594,234.78363,82255.33,11377.85,3821.9998,15034.349,2912.8904
14.0,3.7,42.174915,119.00611,1155.8312,529.36066,468.96237,548.1246,121.70814,538.9301,529.7732,20921.646,2758.7966,74691.445,2110.5466,3597.4482
14.0,3.8,97.2753,989.85205,11514.324,389.21298,4563.4517,394.24054,686.2121,3412.2678,2632.2263,9467.0,1046.2872,15.435889,664.1428,2665.5767
14.0,3.9,25.872028,433.54907,14555.485,248.93797,5735.271,816.2351,10254.347,13254.465,165.1333,3955.2039,647.6644,1.3171252E-5,117.13304,4644.767
14.0,4.0,44.096474,0.022395028,310.5813,514.2703,54.401993,891.7523,0.4202036,16.448315,15.155798,2924.6724,1174.9004,243.78699,209.65604,2967.8694
14.0,4.1000004,18.921795,0.40903053,553.58044,693.16077,57.426254,404.97046,1.7804882E-4,1.9445568,25.389124,2596.727,1637.1343,0.0,5.2757063,4160.682
14.0,4.2,26.113846,0.04953402,404.84973,557.4467,24.898863,924.9022,0.0056420793,2.0687478,28.271702,2592.4673,3657.5093,0.046162922,188.23315,10289.017
14.0,4.3,27.881748,2.2293727,493.10248,1214.2269,34.750465,1303.1176,0.009711583,5.706801,75.38503,4511.0063,11067.495,2434.5857,441.77823,53944.98
14.0,4.4,46.460575,0.45565128,123.26426,1283.4883,31.752373,1245.8096,0.023717351,1.979216,231.11053,1799.3953,854.25287,52200.883,0.005152845,2969.459
14.0,4.5,500.0692,0.41568914,308.62338,6824.119,67.51789,4572.488,0.7484518,8.238108,350.98813,2219.8184,1651.7272,99802.1,0.07024365,4139.7
14.0,4.6000004,233.9228,0.09051123,182.78883,9547.303,137.65977,7245.4346,0.06900788,8.133756,57.944706,3741.9841,1257.1727,19458.441,164.14503,13160.573
14.0,4.7,136.20512,0.06098414,169.30228,6730.7383,48.908962,7742.1826,0.021268848,12.325921,78.306786,3161.3616,331.4056,92.53829,21.89038,9386.809
14.0,4.8,328.61502,0.716936,188.13339,8361.205,123.79075,5895.1235,1.0274435E-4,7.5874534,122.57793,2175.9788,598.56964,13.476493,6.1412144,5320.8896
14.0,4.9,112.72489,0.0,111.40523,2850.9004,27.422226,3622.8096,0.008509893,0.0,11.99449,1741.4556,545.8208,0.15825813,5.8075666,8632.305
14.0,5.0,67.25157,0.0,63.092236,1284.9973,59.75827,1660.9733,0.0,0.0,0.0,668.3308,615.3905,0.0043952446,28.524658,2376.7666
14.0,5.1,95.16746,0.0,109.966545,2135.7515,85.35101,1242.6206,0.0,0.0,0.0,781.1516,520.71,10.168283,0.0,4326.51
14.0,5.2000003,146.1158,0.0,164.99237,1667.0834,68.56311,2022.0262,0.0,0.0,0.0,2320.581,1944.4119,0.043815922,0.0,15885.501
14.0,5.3,18.889786,0.0,2.0892632,493.6689,2.497227,857.7461,0.0,0.0,0.0,537.99347,202.53413,0.0042406083,0.0,3134.1814
14.0,5.4,68.813545,0.0,8.487199,466.30017,1.7269671,824.9225,0.0,0.0,0.0,133.73615,2.825544,0.0,0.0,905.9055
14.0,5.5,63.9544,0.0,0.39953223,250.674,1.110547,741.5866,0.0,0.0,0.0,39.031517,0.22389753,0.0,0.0,492.3141
14.0,5.6,17.497547,0.0,2.5600739,267.2133,1.8637561,838.4983,0.0,0.0,0.0,74.317986,79.31557,0.0,0.0,1601.3092
14.0,5.7000003,38.79389,0.0,0.19791733,144.40616,0.002407062,531.2587,0.0,0.0,0.0,3.613087,20.6153,0.0,0.0,499.4553
14.0,5.8,48.960667,0.0,0.08392357,322.8046,8.537745,404.39676,0.0,0.0,0.0,25.636906,4.518906,0.0,0.0,1301.2563
14.0,5.9,67.55068,0.0,8.95449,606.7566,0.0,847.6861,0.0,0.0,0.0,60.49386,100.88224,0.0,0.0,4782.223
15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8721775,2.094103E-4,0.0018897828,9.661489E-5,0.0,191825.05,18096.545,0.0
15.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.211572,5.4026952E-8,0.0,0.16427012,0.0,45873.652,12547.032,0.0
15.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.21723944,0.05932539,5.6110567E-4,0.48606813,0.0,147305.92,16837.238,0.0
15.0,2.3000002,0.0,0.0,0.0,0.0,0.016206736,0.0,0.46252564,0.08041831,0.02311469,0.091789074,0.0,117341.34,16399.594,0.0
15.0,2.4,0.0,4.0687152E-4,0.0,0.0,0.025869835,0.0,0.18531384,0.05004308,0.0122511275,8.67642E-4,0.0,91948.23,13943.465,0.0
15.0,2.5,0.0,7.982628E-4,0.0,0.0,0.038505383,0.0,0.30831316,0.0018559883,0.008781312,0.023085618,0.0,173555.95,12205.225,0.0
15.0,2.6,0.0,4.068972E-4,0.0,0.0,0.14678434,0.0,0.70322365,0.027319988,0.024725093,0.1013789,0.0,55715.49,10925.024,0.0
15.0,2.7,0.0,0.0021996256,0.0,0.0,0.09546399,0.0,1.0941007,0.032272115,0.04481102,0.18425167,0.0,49161.465,8542.441,0.0
