"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21839.855,49953.34,265093.97,66350.16,51686.47,7828.5864,72947.61,78450.14,100627.67,339679.1,227422.11,3651080.5,372881.53,1.9915844E7,79854.58,7308.08,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24870.611,115117.36,466150.94,66812.664,230773.42,12747.502,71977.92,94112.37,97774.94,448947.84,400373.78,3929202.2,285218.9,2572198.2,236695.97,8307.389,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,26897.203,142407.02,641184.75,52335.863,488701.16,23128.918,75661.414,87965.92,166572.03,546634.94,289974.78,1216267.0,224394.9,444618.72,198430.94,10042.536,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29157.617,154873.95,655508.75,37506.598,719529.25,34583.105,66168.586,77704.16,161684.86,632371.44,232155.75,343262.06,158321.19,17566.238,163081.03,13338.648,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,31967.326,145319.56,542819.5,26615.025,808983.1,52923.406,33371.54,64697.176,148129.16,669854.56,223270.39,141540.17,92097.766,1697.6256,130639.3,18470.084,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,34946.09,163079.28,535891.5,18562.732,717883.3,77813.87,17183.174,58532.9,170199.78,639553.6,209861.19,83715.984,92589.87,98784.27,113220.055,25419.906,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,38646.566,169227.83,552451.56,12720.675,688222.6,93201.39,4059.6956,52064.81,168072.0,599209.44,170331.86,55146.56,123415.36,246943.94,137487.77,34102.0,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,44261.76,177650.0,592060.1,9061.864,620475.1,124287.016,3542.644,50595.945,186977.52,631777.2,205983.94,51129.0,101121.48,442701.84,152974.5,44634.562,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,50942.7,183198.84,605413.2,6395.589,541891.25,144172.25,4531.3066,51555.867,184299.1,551388.0,198141.62,76406.69,91892.555,439166.22,164830.39,56444.664,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,58504.312,168192.31,568541.1,4437.3496,568527.9,177622.42,6260.6826,45680.06,215924.66,553204.75,260977.47,132591.38,118342.07,161640.42,163504.95,68987.34,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
