"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21854.473,45619.707,280297.3,65637.234,59631.016,12645.25,73262.38,81053.234,102359.59,333163.72,218908.7,2676010.2,370859.5,1.9939512E7,82413.23,7307.651,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24935.754,113735.64,474426.97,65946.49,252289.17,20495.02,61431.34,97415.484,115309.07,510607.3,389709.4,2889577.2,252556.38,2541135.0,237998.7,8279.335,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27096.094,143966.53,592916.75,51933.11,471629.16,38803.33,81467.21,91965.64,167018.33,614119.0,261616.98,1084800.4,189314.36,411183.2,218497.8,9967.614,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29393.617,145815.62,569000.6,37618.727,639026.75,73569.94,58872.203,77342.945,148772.1,758463.4,299331.2,424551.12,154870.12,14522.22,218127.66,13196.296,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,31787.83,159331.72,581521.2,26834.129,670456.25,93919.96,41577.42,61210.098,138723.83,708351.7,229260.0,161323.23,137971.98,48.663258,180358.3,18264.018,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,34372.01,165050.12,574065.6,18487.021,668551.0,135842.88,17754.412,57664.742,155803.27,663454.25,220053.77,97025.42,115247.12,1967.6667,159514.3,25173.598,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,37600.664,148220.42,587972.56,12508.502,649501.25,150412.92,4026.7734,52647.957,165010.58,640407.75,203538.33,64239.74,121776.234,7559.8945,130549.805,33843.39,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,42494.83,158043.3,615939.25,9029.05,618768.2,167740.38,3448.6042,49392.45,160399.5,635339.8,210144.56,53758.375,135816.75,190666.03,142598.5,44364.84,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,48674.09,168289.12,615628.5,6557.094,529883.25,178002.5,5439.932,46457.605,182162.11,607022.1,189032.84,50848.88,133942.95,303694.84,150629.84,56167.566,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,55482.605,147101.7,637064.5,4662.1924,554441.0,192752.58,5575.1294,45512.844,186271.67,618059.56,229695.47,104433.0,112455.8,236480.8,159430.44,68712.35,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,61999.18,115895.98,555937.75,3323.0793,470416.5,201531.05,6915.622,45358.617,200192.72,631338.7,210989.81,139301.78,98030.03,398121.9,175367.12,81556.87,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,67276.59,80516.31,596889.8,2358.7163,527346.9,204767.31,5862.4336,45767.598,208964.25,625406.6,255054.45,165071.06,100589.79,146498.31,180941.66,94471.88,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,72478.81,89193.51,583844.0,1692.958,514934.4,204976.03,5362.2163,44529.133,187168.16,630593.4,233868.88,178732.17,80753.39,151483.47,173704.77,107256.375,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,79055.38,103475.9,519810.8,1186.3241,473072.62,206207.9,4854.531,41438.04,164896.6,663698.9,230950.39,130909.88,86501.43,338799.6,157454.8,118930.28,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,87755.0,109356.22,485348.75,824.9992,434053.3,195926.77,4069.8987,41507.3,170321.28,555759.2,197561.25,105773.44,76729.52,360369.44,173749.14,129631.61,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,95347.4,133112.75,487371.22,566.37146,451197.72,202774.31,3948.1729,48682.016,188547.36,555042.94,231889.4,107530.4,93651.5,259097.95,200743.06,138906.95,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,102529.94,137670.97,508785.03,380.3934,451815.03,189637.44,3551.5173,49077.582,182552.83,491147.3,228098.9,153397.55,91653.69,302888.88,179733.58,146600.75,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,110598.42,129296.66,534277.5,256.9573,446177.28,188706.58,4499.669,47459.707,200555.7,512073.3,239730.62,163515.55,89493.62,322479.1,169605.52,153516.47,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,116975.266,156910.3,581178.7,169.84656,398769.72,196599.36,3804.1677,46386.695,188427.22,428999.06,225525.33,115231.93,75838.38,347516.47,145244.08,158969.44,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,122927.375,134308.44,546958.06,84.385544,430853.66,196522.16,3387.4458,41418.16,205627.17,378439.78,237700.56,162252.44,78364.49,341945.88,153550.19,163380.1,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
