"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21852.934,49040.023,320733.16,66070.93,71074.76,8421.621,72797.4,78955.62,103361.57,301983.4,200973.78,3132952.5,368995.0,1.9961724E7,89194.71,7308.8716,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24926.885,104705.98,539570.8,66499.586,286829.06,15899.679,65073.965,95807.76,93450.055,539501.9,301455.84,3412668.2,249128.36,2487669.8,244778.8,8305.136,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27276.506,142199.4,602938.4,52273.58,480925.7,27285.184,74547.37,88332.6,155042.11,619055.7,255534.44,1189275.5,222820.38,371351.66,206287.36,10040.281,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29483.324,148486.56,701700.06,37784.31,658447.3,44148.266,60827.9,73469.25,144292.8,704090.2,239058.72,340700.9,165082.4,25957.957,169267.69,13285.423,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,31979.893,151147.69,630840.75,26899.076,729163.75,57828.117,41766.168,61744.957,144814.03,721382.3,260489.25,123020.13,128275.61,98083.055,125057.32,18278.633,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,34676.008,160531.14,593189.7,18751.135,650040.2,88402.31,18488.244,56838.086,152204.66,585281.56,214462.06,61420.312,103914.67,318061.44,159584.81,25052.316,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,37962.953,181322.03,536518.8,12762.717,595587.8,104919.734,3416.241,52660.87,167228.17,556793.8,184571.39,38346.234,106195.164,467774.62,167336.25,33484.65,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,42800.188,186008.8,515991.62,9073.488,531330.25,123728.01,3302.6323,49980.918,183444.88,554378.1,180403.61,44300.836,89562.55,762820.06,178283.45,43717.934,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,48313.04,185878.25,537280.56,6378.3765,521782.2,144837.95,4598.9897,52373.07,212114.48,548277.4,163004.98,81704.445,99932.61,325602.34,186709.88,55148.547,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,54647.91,179690.22,623451.4,4461.7676,553023.44,174956.61,6195.439,48550.188,220506.88,581735.8,204028.53,108302.5,102659.336,77189.64,186068.42,67319.86,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
