"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22034.34,10668.04,25900.799,290346.22,57079.496,3780.0066,40054.945,85281.35,76185.17,223462.27,52934.605,4770193.5,218084.16,1426694.2,76267.875,7348.8403,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24723.816,19955.225,33461.188,730715.9,365493.9,5879.6123,52027.21,185163.52,104493.71,289658.7,41983.016,5036090.5,91234.96,401290.84,300831.72,7992.0107,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25613.725,25689.008,38657.668,1016407.7,649591.6,7809.2524,48543.656,172717.4,144332.38,326350.2,24362.914,1896757.9,46865.58,160118.36,270124.84,8721.562,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25817.742,30331.148,33990.457,1138592.8,935690.0,9470.888,42456.52,170762.72,166303.17,313559.12,14919.432,590075.9,25243.781,34083.305,177375.69,10050.415,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25758.828,35488.223,40346.086,1121877.1,1135806.8,10901.587,39052.88,169650.92,188172.7,281700.62,10326.555,190747.55,16320.492,42742.082,124765.9,12152.013,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24934.752,38529.406,41787.926,1083128.0,1168317.9,11828.4375,19940.79,156845.88,210572.22,250659.45,8362.009,77514.37,13225.846,26028.451,124245.89,14888.133,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,23654.992,40026.07,49013.324,1096164.0,1143438.1,12341.112,5965.8765,163142.48,218386.28,247573.72,8200.935,39826.188,12577.659,25110.83,140262.33,18285.828,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,22153.379,40959.47,56484.56,1072393.2,1116244.1,12540.146,5934.906,158722.53,227870.81,251244.97,8859.276,27408.867,13310.4,46871.7,140456.98,22272.299,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,20033.426,40789.18,69517.33,1106726.2,1102935.8,12440.788,5642.2617,154863.6,231348.16,237986.34,8733.707,25090.75,11433.326,85121.664,119600.03,26717.182,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,16666.277,40588.535,75807.71,1063748.2,1085673.2,12172.943,5582.9565,144128.48,216479.8,219863.52,8000.3745,36412.87,9524.845,84183.484,112049.766,31609.111,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,15144.422,23540.475,83636.234,1010204.4,1074443.4,11763.847,5350.6616,153083.88,235485.02,233626.6,7775.558,41332.44,8953.512,73283.29,103830.33,36818.395,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,16590.28,10468.502,100444.695,1054608.9,1081623.2,11349.912,5868.8765,143507.95,238771.62,220530.83,9180.368,53191.574,9127.611,68618.445,105863.49,42467.633,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
