"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22009.674,10633.847,25304.445,300648.72,80015.32,3802.506,40488.223,92520.516,91351.29,212716.47,49907.35,4595854.0,217212.23,1420540.2,65704.74,7349.1846,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24664.223,20207.607,31474.541,740939.9,400468.97,5939.74,48899.594,155336.83,103344.92,310909.34,40126.445,4728992.0,93755.664,419437.28,269992.38,7993.4126,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25496.412,27875.139,34749.742,916821.2,685442.6,7898.4814,48080.47,159006.1,144433.6,307905.84,24285.16,1703119.4,47461.49,145167.89,274114.47,8727.665,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25669.492,33516.61,30999.52,1095862.6,991628.4,9583.727,43640.82,172836.73,164400.73,307593.88,15425.931,528529.0,27976.514,10573.49,183507.38,10062.225,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25555.998,36984.75,34952.516,1055536.6,1210814.1,11039.553,34725.7,153635.02,185704.9,293224.44,11954.122,169458.23,20058.252,23783.135,127572.086,12169.231,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24610.498,40481.156,37799.824,981862.75,1168797.4,11985.616,18241.88,157247.66,194063.58,294901.4,10835.061,75780.516,14388.452,75387.49,132832.39,14908.772,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,23216.273,42670.547,43149.746,1109292.8,1066789.4,12511.335,6427.902,161172.0,209689.9,237980.55,8079.2134,44109.418,10926.306,105346.73,150509.28,18308.434,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,21604.936,44421.688,49489.66,1135810.8,1059498.8,12716.863,5333.9478,144139.02,229324.45,251951.6,7498.483,26461.77,9567.632,46733.492,116968.41,22302.627,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,19415.938,43427.66,56405.81,1108784.0,1057823.6,12618.218,4591.7075,140615.94,222600.4,257008.22,7338.743,23470.21,8240.578,69111.72,110981.17,26766.666,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,15962.536,42264.195,56197.797,1069622.6,1077865.9,12349.016,4305.787,142986.23,235693.58,273542.4,6544.3228,31397.473,6841.422,106182.77,104677.234,31684.797,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,14345.096,24075.008,54637.51,1017754.9,1114722.9,11936.934,3539.3667,136872.08,227549.98,243331.5,7314.5093,60701.035,7362.3457,175354.52,111647.41,36925.184,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,15670.647,10108.944,54930.457,1045201.3,1086736.2,11518.479,3968.5562,160802.88,247500.69,212964.36,9195.258,77756.76,6525.6455,68182.61,112351.15,42607.2,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,16700.07,8808.887,57535.375,1087429.2,1091704.8,11016.142,3993.7085,157676.53,235809.16,189367.06,9497.693,79231.58,5493.9995,104487.94,106387.13,48381.445,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,17362.453,8768.462,62040.062,1061537.9,1127272.2,10322.154,4815.884,147873.62,223548.81,199722.95,9418.176,94606.63,5171.2676,63528.906,113686.516,53625.098,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,17270.18,8564.869,60310.074,1048528.3,1078314.0,9317.255,4729.4756,149809.72,190404.84,211108.05,9589.467,126687.81,4419.9697,106397.11,132223.4,57360.074,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,16655.062,8190.985,61449.453,1025651.7,1132462.8,8403.686,5003.888,140358.02,172280.64,215750.53,8057.798,105315.65,3753.032,74465.35,133906.42,61029.926,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,15361.718,7865.1846,65811.17,1025635.75,1080173.4,7768.192,5664.613,145720.81,156577.22,219107.66,8206.76,83377.69,3376.015,125559.586,147682.92,65969.9,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,13718.787,7343.9966,69090.85,1026833.7,1033547.2,7208.0156,4894.167,145009.92,154288.16,234123.22,9362.025,68892.37,3268.837,71460.016,148958.5,71706.93,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,12987.219,6952.1133,74679.06,1095598.6,1025247.8,6733.4707,4865.833,156917.02,151061.05,233531.39,12103.379,63270.355,3219.5156,75261.07,154030.83,78849.44,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,13104.633,6461.121,79870.46,1012127.4,1044101.5,6302.467,5998.886,156254.39,167174.6,244481.47,14286.946,65173.83,3032.9321,39809.92,141452.94,87355.766,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
