"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22038.338,10811.119,25902.492,268637.6,55869.926,3766.962,41430.39,92760.52,76035.18,215404.89,50962.19,4248269.0,216050.5,1401189.5,78889.766,7348.8906,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24777.479,20631.867,34366.562,762957.8,321978.97,5883.9614,50572.312,171798.88,101679.85,279257.44,41835.6,4468605.0,88242.63,401003.62,288790.72,7992.146,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25672.264,27709.28,38032.027,1045655.3,556229.56,7813.8555,50269.633,170791.5,152991.38,248839.25,23934.008,1635950.4,47424.832,151467.14,249832.81,8725.989,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25863.996,34336.285,38170.234,1135035.0,855472.25,9473.098,48445.24,154865.7,179224.12,295290.94,13487.558,463747.28,27663.176,45156.0,173887.27,10064.056,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25783.54,37387.195,46142.082,1064555.6,1152573.1,10902.482,36280.855,144920.17,199984.45,222903.89,9115.807,145614.56,20001.652,14207.884,136312.03,12184.799,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24877.535,39562.953,54740.62,1018290.5,1223498.8,11828.671,18986.066,144714.67,194623.8,210483.33,8789.105,64325.402,20255.67,32802.586,127186.73,14942.403,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,23497.484,41187.906,55479.7,1069955.8,1237184.5,12340.522,3966.2944,143832.42,201433.55,199243.81,9524.693,37512.957,19969.844,26996.71,126840.87,18370.07,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,21806.994,41836.31,51589.023,1073565.2,1232260.8,12538.923,3800.1143,145843.75,202636.27,210329.66,9349.77,28421.994,18472.445,58417.645,93088.01,22386.576,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,19427.426,41632.582,47310.234,1064676.9,1110468.9,12438.622,4431.009,154495.75,203063.22,212479.06,8772.3,26272.926,16063.24,79604.29,112620.336,26859.984,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,15637.678,39497.27,49121.965,1065120.4,1073965.6,12170.488,5103.289,156897.64,217042.11,224512.53,9284.445,32650.822,14300.52,64933.395,142113.02,31784.227,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
