"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22018.846,10652.022,24943.793,312663.53,77807.42,3640.3203,37685.8,81925.73,81178.53,199004.94,47655.2,4270451.0,216341.83,1439951.8,75965.516,7349.1504,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24709.695,20075.865,30350.545,759833.5,424791.8,5667.088,52331.06,155142.8,119357.43,252521.11,38547.547,4585720.0,88702.83,412174.34,279213.1,7993.8843,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25562.045,26705.523,31053.307,1007014.56,739198.0,7487.5293,49535.207,166838.86,154611.53,245155.83,23872.994,1733094.2,44962.29,195435.03,225895.39,8726.619,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25724.926,32013.816,26924.04,1113367.8,1035901.8,9047.993,43704.44,163282.16,165478.2,238439.84,15019.92,497778.0,25982.973,54786.918,189184.08,10062.79,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25576.16,36696.793,30886.072,1077673.0,1275701.5,10385.75,35354.945,142418.08,177601.58,265601.97,10654.074,158349.2,16375.309,24626.822,146825.6,12168.424,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24614.389,37871.07,34971.293,977782.25,1253716.1,11245.018,19516.186,146570.97,189223.8,243514.78,8032.7085,70584.09,14411.671,64245.89,133539.25,14911.206,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,23144.145,39555.996,36066.75,958594.2,1251719.0,11714.835,6303.752,156584.14,195589.23,232670.8,6130.6396,40495.703,13013.1455,77850.02,150101.75,18320.22,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,21411.377,40579.496,39918.383,961291.1,1248632.8,11890.229,6318.944,148891.5,222973.9,241880.84,5312.605,27234.234,12859.06,83591.28,95749.82,22326.174,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,19030.426,40890.16,45648.28,960837.06,1197889.6,11787.217,5777.1025,158427.31,226106.44,261640.03,4918.562,21955.863,13023.105,95158.734,106750.09,26805.508,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,15404.416,41261.625,53361.664,1011725.94,1096973.4,11527.984,5959.4727,145179.52,238945.36,269929.56,4873.199,36331.344,10448.838,102927.98,113859.14,31743.27,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
