"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22027.717,10600.867,25359.715,323305.7,79041.88,3760.0574,38320.957,91108.24,75782.29,217495.05,49791.74,4185420.0,211444.25,1433754.4,69076.0,7349.0303,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24777.432,20824.26,32037.926,807479.2,424540.53,5890.411,53456.426,169067.64,103914.58,269375.78,41321.195,4432410.5,81292.336,443684.16,257150.34,7993.6133,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25691.465,26214.902,34178.12,1053370.6,695383.4,7830.8867,53945.64,166967.12,142691.14,297484.16,27455.701,1676560.4,40375.71,149996.4,236465.0,8728.201,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25950.238,31243.611,29154.834,1122435.8,1036998.8,9500.361,49766.11,146886.77,145124.75,283426.78,18349.93,499300.34,25248.332,45857.883,174912.89,10061.693,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25915.299,35273.516,30471.34,1057381.9,1277391.4,10937.675,33404.97,152357.48,165653.45,257378.0,12735.675,143719.72,19334.748,69920.62,119322.82,12165.559,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,25070.396,37194.668,30875.219,1031564.3,1225265.4,11869.564,20384.553,151551.4,170255.86,223319.0,9371.114,58975.6,14643.762,103925.914,97055.164,14898.559,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,23767.646,39235.03,32459.074,1071813.2,1208372.1,12386.15,6955.249,164981.52,179301.19,233055.0,9288.202,34178.273,12513.394,56543.625,119413.79,18303.336,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,22212.6,39761.36,36482.008,1058082.9,1169541.6,12586.79,6986.193,158994.39,202379.94,240184.64,9506.161,23105.793,11163.232,51183.965,94806.69,22301.07,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,19997.521,40924.973,42927.61,1075607.5,1161830.9,12486.653,6705.6123,153779.34,195973.22,230310.16,9864.153,18396.53,10395.993,87810.85,121950.97,26767.457,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,16384.72,40958.973,50751.164,1015475.3,1156954.1,12217.743,5439.829,134438.17,191560.98,250155.58,9309.905,31831.957,8879.696,129919.75,122182.24,31682.117,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
