"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21819.367,14272.174,24905.443,90534.41,10166.804,3576.2834,24056.715,26922.76,47728.156,108908.414,42943.41,3669152.5,167870.58,4992445.5,60982.848,7435.529,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,23508.992,32192.31,32912.105,92680.72,75005.375,5358.98,26089.4,31204.617,50642.7,97234.734,28180.818,3804038.8,51403.117,565140.9,304147.12,8115.4834,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,22757.72,43112.39,42967.125,79815.24,414239.97,6898.5386,24044.191,29383.957,58608.05,87652.23,22826.236,1375156.8,26466.596,124279.18,346645.78,8639.646,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,21179.86,48894.555,45726.156,60267.066,1060677.4,8113.4917,18364.512,27678.06,63106.414,68768.305,11775.214,371435.47,16065.03,18903.555,91786.36,9484.358,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,19912.842,52368.984,56654.83,52463.44,1419346.4,9287.867,11207.904,28063.932,62316.41,66027.05,8274.138,92842.055,13815.802,33577.043,39455.39,10924.486,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,18819.814,55402.51,60098.41,52433.293,1504067.8,10403.193,5341.9565,29850.865,71124.78,71867.96,7795.305,34573.445,12404.983,42765.56,37704.312,13016.189,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,17141.639,58088.516,62120.52,51227.6,1460665.0,11153.96,3566.8508,31160.928,73915.25,68995.586,6867.521,15276.269,12174.559,60099.99,49512.363,15532.596,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,14668.792,60082.926,55058.508,44884.43,1337233.2,11364.12,3950.8652,31146.086,78466.08,64411.766,5063.4004,7339.308,11656.818,28177.12,42666.11,18199.61,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,11772.439,61131.863,57319.03,44076.082,1389631.6,11328.716,4107.932,32617.41,80879.03,66406.25,7190.183,8876.659,13385.69,39924.223,80057.53,21182.64,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,8560.827,60908.21,52861.0,47069.42,1486067.8,11320.577,4097.5103,34417.887,82248.24,75647.016,7251.761,12486.834,13965.207,70214.766,41657.004,24722.627,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,7308.7935,46806.992,52207.344,46123.023,1482679.8,11290.581,4104.7603,36245.04,87558.336,81009.09,7242.062,18012.492,12657.115,76526.32,42528.78,28744.459,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,7911.69,38046.363,41081.004,41082.32,1451341.4,11124.852,4153.1304,38020.71,88166.61,73843.26,6527.4404,24218.547,12195.9375,23218.264,45328.465,32966.188,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,7919.948,40398.434,36994.914,40642.883,1388520.4,10790.96,4391.785,39933.473,89008.414,70001.39,6779.207,33845.125,13419.481,24958.492,56466.777,37180.65,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,7802.098,40579.11,37672.777,43741.242,1361917.1,10506.036,4603.1396,42621.38,85497.19,74523.99,9415.195,47139.406,13666.325,53832.266,50168.805,41735.57,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,7857.9937,39920.652,45302.094,47137.57,1351290.5,10268.505,3857.5247,46621.598,83828.64,76168.82,12354.911,66579.19,15301.328,71106.336,41955.184,46659.08,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,7733.853,39569.594,46907.656,46258.207,1364512.0,9900.247,3792.07,51249.797,85512.85,71001.45,10582.741,72890.016,14825.043,33005.617,41245.434,51391.21,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,7037.2207,39727.246,50064.77,43894.234,1397308.2,9457.644,4363.113,55392.074,89680.47,65170.867,10415.223,72326.35,14450.036,36368.117,52308.176,56104.21,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,5948.934,39647.91,52639.98,42629.16,1418264.4,9139.803,4625.1567,60686.992,90762.52,66098.734,11846.213,64619.33,13200.233,25787.27,47312.0,61599.05,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,4955.4077,39220.01,56130.723,41006.848,1415576.4,8866.784,4407.334,67136.33,94208.78,64967.754,12805.397,50400.926,11637.334,46098.36,46291.55,67852.38,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,4571.9185,38421.64,44630.504,37710.742,1434297.5,8639.086,4413.409,72411.3,99470.17,64170.445,12176.977,42806.46,11652.006,34044.434,41649.977,74669.01,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
