"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21841.764,12761.361,25452.71,91128.65,12102.803,3699.5146,23736.162,26889.39,53727.93,98875.36,46110.215,3117561.2,166780.11,4980350.0,56010.91,7435.3335,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,23569.717,29769.6,33841.688,94087.945,110840.984,5553.29,25434.805,31177.455,55473.574,84701.51,31684.943,3228171.2,51298.25,591832.1,260218.6,8114.4487,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,22855.855,40528.207,41930.457,79603.82,530925.9,7182.091,23234.012,29609.557,66812.68,78170.54,25796.965,1168467.8,22769.793,143270.69,261955.31,8638.32,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,21286.072,45452.86,37546.176,60994.926,1128183.8,8479.328,18706.541,27623.69,68008.07,60661.617,13851.411,335155.88,12762.1,25756.904,92688.95,9482.613,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,20000.967,49309.8,43365.473,60303.137,1443835.4,9735.236,11335.569,28163.004,66748.68,60464.91,10286.185,95090.09,12147.204,27725.31,62412.492,10922.945,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,18903.26,53203.258,43387.363,61690.402,1507132.0,10929.003,5041.2397,30018.771,74662.49,58213.97,9759.06,35953.34,13665.004,61563.91,45502.133,13018.18,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,17196.34,54856.008,41543.81,60652.51,1440747.0,11737.724,2966.9714,31279.53,82773.195,62736.832,8295.9375,19362.238,12802.512,72057.26,26371.498,15536.025,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,14681.02,56788.273,35410.3,52776.758,1338578.2,11974.527,3588.9727,31285.775,88354.77,60867.54,7321.4326,14375.858,11151.28,38828.96,40815.83,18202.613,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,11737.425,58522.484,34280.094,49221.875,1375894.2,11949.235,3876.2654,32142.879,87819.766,68854.914,7459.7495,15823.517,14454.27,27452.973,49833.43,21184.059,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,8333.384,57739.07,35006.207,48944.953,1432339.8,11950.026,4615.418,33618.785,91989.32,68158.06,8160.599,21037.758,16626.766,36733.844,47735.348,24725.375,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,6797.609,44371.99,35507.016,49263.23,1426835.5,11925.78,4898.2803,34911.59,90514.76,69155.33,9112.081,29271.309,19198.273,59243.258,47213.027,28752.635,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,7273.0093,34887.453,26664.352,46667.93,1407608.8,11756.656,5624.523,36436.727,93003.53,60633.89,9188.57,45794.805,18031.787,35391.91,54534.26,32985.4,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,7338.6978,36608.16,22434.422,51014.617,1362656.8,11408.111,4919.596,39200.945,93920.13,64621.09,9230.286,52948.414,19803.463,50354.77,40916.098,37216.152,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,7362.7197,35727.08,20464.41,53817.152,1366496.4,11110.722,4426.535,42572.387,90503.86,66008.16,11060.704,57982.73,20483.404,34612.13,59271.36,41792.49,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,7389.9277,35672.27,22148.637,55100.43,1361179.8,10862.182,3929.6553,46457.32,86520.734,66542.51,12673.52,55205.863,20681.762,58967.652,50088.574,46736.63,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,7070.306,35164.684,22285.29,50918.63,1388986.0,10474.598,3956.0547,50017.508,88718.3,62687.074,11425.295,49428.734,18295.65,46887.938,70172.83,51491.484,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,6428.784,36169.91,22619.844,46532.87,1362254.9,10008.222,4036.0745,52546.195,85105.664,57472.26,11776.021,41944.17,19367.217,72263.18,48717.664,56230.047,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,5592.449,37519.242,21028.746,42667.53,1333178.2,9673.185,3932.1917,56782.223,92702.266,57027.953,13401.772,48691.797,18199.316,26838.377,52685.64,61747.926,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,4711.8164,38097.99,22065.803,40166.402,1320029.8,9385.371,4023.1035,62029.38,90549.98,67056.11,17832.01,49859.594,17578.604,44296.562,74196.27,68008.14,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,4537.423,38773.938,20618.229,37059.41,1317838.5,9145.6875,4192.8267,66720.04,94367.29,71368.79,17333.959,37765.6,16087.941,69868.12,37431.59,74824.18,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
