"Mean size of fish species in cm, weighted by fish numbers in the catches, and including first ages specified in input."
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,36.02985,23.703423,24.751854,11.41861,NaN,5.6939287,NaN,9.133804,3.2971404,20.835283,4.241338,15.298713,1.3013324,3.4967573,10.540598,49.540886
2.0,39.137558,23.534416,28.271713,14.98822,NaN,8.255387,NaN,8.6725,7.401447,23.085958,4.1140895,16.7443,1.322521,12.46768,10.46425,39.591908
3.0,43.767803,22.947304,28.558964,12.48039,NaN,10.288836,NaN,7.8933406,6.633955,23.104494,4.7456837,19.039112,1.6211643,19.416763,7.678537,37.659885
4.0,45.239773,23.392365,27.147999,12.516463,NaN,13.447769,NaN,9.142053,6.0374336,21.509102,5.638721,19.843922,2.2568228,22.676636,8.092791,38.06902
5.0,45.447617,23.022097,28.225935,11.389457,NaN,16.354435,NaN,9.57361,5.0857306,21.909176,7.292778,20.286299,2.3921509,15.098036,8.652601,39.520214
6.0,44.773857,22.544119,28.202835,10.6066885,NaN,13.231403,NaN,11.14676,4.755208,22.157393,9.1422415,21.067228,2.4394517,23.77994,8.936692,41.5189
7.0,42.854073,23.57882,27.174732,11.11801,NaN,11.930009,NaN,12.444991,4.600128,22.031994,8.882194,21.200283,2.4113994,15.032855,8.664686,43.424286
8.0,43.02753,24.210608,27.638712,11.069523,NaN,11.162813,NaN,12.376967,4.157291,21.813961,9.575506,19.097157,2.4306479,23.394705,8.897636,45.439175
9.0,42.300938,24.780792,27.938974,10.686875,NaN,8.918787,NaN,13.109438,3.8101392,21.773336,9.069255,19.140585,2.4709215,15.99703,8.520094,47.330475
10.0,40.10258,23.903458,27.631184,11.126822,NaN,7.9271927,NaN,12.840709,3.850499,22.24714,8.378455,20.156471,2.4944055,23.526415,8.899997,49.045128
11.0,40.53369,22.157606,27.863834,12.034379,NaN,6.549688,NaN,13.707053,3.8958259,21.900047,8.1479,20.262009,2.456927,17.531551,9.284198,50.664913
12.0,43.033794,23.14063,28.05006,10.823444,NaN,7.0135946,NaN,15.379567,4.3129144,21.572536,6.876167,19.905277,2.3819287,22.218029,8.398878,52.16309
13.0,44.69624,23.263868,27.82882,11.38725,NaN,8.086326,NaN,15.249706,4.4228826,21.994652,6.6773796,20.68606,2.4454532,18.885817,8.602032,53.660034
14.0,45.261242,22.759033,28.175915,10.822017,NaN,8.201801,NaN,13.660547,4.382411,21.641588,6.4297194,18.755562,2.4865053,23.435505,8.641508,54.941273
15.0,44.42328,23.74106,28.326485,11.66142,NaN,7.4216437,NaN,14.026808,5.3092837,21.83233,6.036256,19.056526,2.4303343,17.006977,8.971999,55.19269
16.0,44.86435,23.418888,27.944542,11.135167,NaN,7.779597,NaN,13.022906,5.708506,22.1728,5.019623,19.344252,2.4974468,20.79712,8.757467,54.01244
17.0,43.56546,23.619045,28.293276,11.666719,NaN,9.140045,NaN,13.481566,5.234159,22.375118,5.8188767,19.07293,2.3752708,19.426418,8.228419,51.52072
18.0,43.717445,24.42092,28.764442,11.709603,NaN,8.890963,NaN,12.815533,4.9720845,22.409369,5.678223,19.523361,2.4826684,22.934757,8.77785,48.983006
19.0,43.305386,25.102243,28.995646,12.12999,NaN,8.544057,NaN,12.380242,4.989157,23.212105,5.570645,19.66136,2.4414952,15.339976,8.545738,47.01879
20.0,43.66794,25.563522,28.222015,12.754538,NaN,9.162538,NaN,12.349453,4.9388065,23.328417,5.9273424,19.323286,2.4802148,21.806082,8.851069,45.696056
