"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21147.697,6941.941,260464.78,196544.36,9070.694,12104.102,36398.266,42577.79,84721.69,121278.414,204192.7,232250.45,463056.5,1043532.7,48162.227,7153.6934,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,22217.197,8246.138,557466.06,306771.72,12981.059,15315.201,24738.168,35926.89,61473.492,144226.84,464592.84,178216.78,508886.47,386883.38,92070.25,7429.565,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,21874.447,8286.561,595801.25,204490.23,14904.945,28862.607,17583.043,31132.652,70499.9,167940.4,536686.0,90518.96,406943.97,65062.64,68828.22,7840.198,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,21269.582,8472.789,564028.44,203611.98,25693.219,37629.43,13025.132,28029.928,79959.4,161006.48,418441.12,44092.668,452842.12,11169.784,63767.914,8818.911,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,20441.88,8191.726,599594.56,261100.03,38688.914,45819.543,7747.204,25779.973,98145.28,146483.81,314142.06,22706.045,393566.16,19277.379,65626.55,10390.339,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,19244.752,8050.5396,499988.94,338841.2,44101.645,62149.164,4074.574,24307.484,86227.93,143602.34,298335.75,16545.92,294071.78,34392.734,67108.73,12477.367,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,17981.404,8224.385,485619.16,319530.4,39458.297,72003.05,2497.9043,23702.207,94894.35,143279.5,238134.08,15015.955,316782.53,61940.613,68201.47,15079.647,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,16725.852,8154.773,544723.94,354279.6,30608.312,88286.41,2709.7869,24335.354,101517.54,137401.19,231608.95,16151.605,334559.8,64289.938,62179.69,18101.988,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,14830.407,7968.7656,542039.7,331370.44,30748.19,91018.586,3059.9902,25047.248,115057.5,139435.55,248143.62,16920.217,355054.88,36759.35,57409.867,21213.746,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11887.922,7916.332,531807.5,414088.53,37829.133,103317.4,2492.6304,24569.299,111932.06,141178.72,222976.14,16918.05,389388.72,19835.504,58717.266,24245.426,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
