"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,lesserSpottedDogfish,0.2414123,0.0,0.0,3.4709349,0.0,3.5104449,0.0,0.0,0.0,0.19514398,0.9204335,0.0,0.0,0.33337533,0.008191819,0.0
1.0,redMullet,2.31658,0.0011083162,1.6446593,21.148064,0.026381174,3.997489,6.885092E-4,0.0039149425,0.4371354,0.32113028,0.5938666,0.0016611802,0.06849759,0.34464264,1.3644285,3.6813679
1.0,pouting,97.90516,2.3909895E-4,1121.0111,2195.8352,25.97422,147.36545,0.8495871,0.04458597,3.1518488,1235.337,1869.5083,255.08714,187.6368,434.4568,0.0,91.47529
1.0,whiting,77.378685,2.2534328E-4,520.4747,2651.0066,14.073184,57.241604,0.63610893,0.018523011,6.778287,1015.82837,917.86475,31.445066,486.66925,613.68427,0.0,56.941307
1.0,poorCod,82.07546,0.0,97.23835,68.82268,4.4691095,9.793671,0.031177508,4.3476012E-4,0.24717194,328.24713,71.65725,2.6129375,6.676375,332.81055,0.0,21.279028
1.0,cod,4.114596,0.0,40.027092,31.953323,1.7651968,9.284223,0.0037033053,0.0010164423,1.0722789,67.391,61.014107,15.004624,39.009827,25.23504,0.0,3.8262014
1.0,dragonet,72.61441,1.1677682,182.73909,397.45407,6.2194653,24.391085,0.3006822,1.9630883,44.037792,179.16176,92.45716,13.377399,49.783047,196.51776,149.91476,21.408756
1.0,sole,2.4606957,8.557697E-9,0.47218668,55.81209,0.0139699355,17.140608,2.22495E-4,3.214208E-5,0.62789327,1.5202682,2.5870712,4.2594242E-4,0.054180603,0.46090993,0.010115124,19.770052
1.0,plaice,84.073654,16.48394,425.633,812.9762,17.358807,59.39654,15.7100525,108.373245,334.8082,269.9303,205.11852,233.79361,88.10556,115.6542,79.51208,29.714863
1.0,horseMackerel,80.36581,0.003834188,21.735382,596.7796,0.40277278,54.20206,0.06325973,0.009285584,0.14533503,223.9942,292.55896,0.012457645,4.3754644,1258.8405,0.0,86.29712
1.0,mackerel,75.56933,0.012880231,911.3011,1808.5582,14.206746,110.09256,2.537265,0.043340024,3.9847791,915.72473,1496.4147,957.28033,350.26193,1009.78937,0.0,59.351677
1.0,herring,162.24255,0.0,73.55776,364.44516,8.75573,92.18626,0.0,0.0,0.5560739,329.61362,456.39355,842.17224,7.671871,822.65045,0.0,68.39418
1.0,sardine,348.32382,3.9208894E-6,6715.951,4467.0146,50.63678,174.9607,1.7284262,0.08342278,11.155422,1845.8912,4117.9106,2265.467,7899.0186,7839.388,0.0,153.90399
1.0,squids,522.755,7.798951,742.32654,1030.2689,94.5044,27.073687,32.580772,57.659977,54.765385,2063.7747,887.3246,604.85504,679.20483,4333.3438,11.3774185,117.86044
1.0,cuttlefish,284.98978,12.759142,144.99791,178.9245,17.065187,20.149992,45.085567,57.78456,82.73714,0.0,0.0,0.0,0.0,2.2207386,851.1624,45.872963
1.0,thornbackRay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13322508,0.33519134
1.0,diatoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.032782E-6,7.954291E-5,0.0,0.0,0.0
1.0,microPhytoplankton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272691,6.590968,0.0,0.0,0.0
1.0,heterotrophicFlagellates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23079285,1201.6711,0.0,0.0,0.0
1.0,microZooplankton,0.0,0.020320423,0.0,0.0,0.31002447,0.0,19.240173,0.01514486,64.97684,0.4542356,12.398452,604.2452,3486.4807,0.0,0.0,0.0
