"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21192.562,7184.9575,365473.97,224400.58,9641.064,9073.82,33384.96,42399.73,66436.51,119080.31,205944.1,198730.39,480624.62,1020763.06,50811.52,7154.249,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,22289.232,8596.171,615888.06,340217.28,13753.627,10364.682,21045.98,34896.43,57911.39,151536.25,407494.12,145338.28,516291.12,329733.56,88141.51,7428.928,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,21944.527,8796.775,590550.44,187250.14,12542.413,16007.708,15605.552,29148.951,67132.64,177618.19,441127.4,84308.96,522252.12,45641.99,63736.305,7828.201,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,21339.594,9050.183,586933.7,239719.48,25837.57,31090.088,10565.893,26317.775,68931.984,166823.2,391797.03,52020.23,496920.6,13670.591,72205.27,8792.956,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,20456.883,8553.33,516637.22,346238.97,43395.28,40594.434,5737.332,25098.316,79581.4,145789.53,337553.3,31248.89,345928.0,19663.055,65907.42,10354.086,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,19164.244,7670.766,499165.84,348654.28,44154.285,62063.938,2985.2517,24210.592,89911.14,127211.46,255467.56,20831.137,343940.47,42650.12,63436.633,12423.892,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,17813.758,7666.4634,506672.34,334736.78,42792.676,72659.0,2521.667,24114.627,108397.38,121951.336,247141.38,21719.586,371641.84,54016.92,61691.68,15013.776,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,16424.057,7744.4434,575552.5,430578.44,45363.066,91059.484,2159.3657,24918.967,92359.69,122116.055,245620.19,20873.693,381774.12,71593.05,61353.766,18037.086,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,14375.703,7673.1006,565234.3,401027.66,47399.0,101359.586,2208.505,24502.908,103050.66,116856.49,249163.1,15718.632,430160.56,32419.145,63817.848,21160.777,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11246.144,7298.365,553369.25,391162.8,50701.426,94408.85,2636.266,24652.734,94090.77,110691.41,297511.66,14233.547,407819.44,36054.65,65222.95,24216.61,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
