"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21187.9,7216.274,356765.25,145260.12,10217.82,10010.827,31301.555,42364.453,77263.23,120794.875,239159.3,228146.89,471078.1,1095693.1,46151.773,7153.3594,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,22332.338,8590.591,580666.4,224937.05,11677.855,14556.277,23827.695,36157.344,62866.297,152418.45,479402.6,170752.89,432884.88,397239.7,90809.38,7424.731,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,21997.053,8317.519,585445.5,187348.53,14040.69,28456.822,16451.314,30188.055,86528.164,176159.42,479423.56,90524.94,444187.66,53789.277,73784.29,7828.8384,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,21405.082,8529.306,529226.5,203463.77,18773.85,44700.305,10502.087,27569.65,85879.18,184124.88,394203.9,53102.887,474636.9,13213.854,59627.45,8803.026,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,20555.814,8673.1875,556829.6,276065.6,21202.406,59006.09,7071.9634,26720.727,85650.52,168790.61,332448.75,30680.36,342903.47,27586.139,64839.695,10375.92,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,19307.96,8046.6807,533220.25,362624.2,18773.371,78150.45,3074.0938,25519.951,101148.88,149023.52,247536.3,24511.998,321954.5,53895.86,71340.27,12465.955,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,18022.059,7636.6763,549895.2,473075.03,18157.932,85511.086,2283.9556,25100.234,97132.96,132820.86,225503.19,20122.0,318966.62,45423.03,77425.484,15075.259,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,16737.502,7650.207,568297.9,497862.12,25638.12,104302.92,2042.336,25199.111,94299.74,119206.414,205595.48,17419.125,342376.0,54188.906,61510.81,18106.975,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,14757.825,6858.4976,529462.44,397294.1,30515.035,115695.31,1740.6609,25228.27,87397.34,111182.61,214146.2,15814.703,382016.88,59342.883,56421.406,21234.023,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11504.914,6239.139,524101.1,394949.7,37450.41,117709.766,1789.5043,25207.87,99660.39,104630.82,207175.64,20141.938,382757.0,66079.1,60872.168,24292.072,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
