"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,22721.775,13647.114,29812.818,54230.555,11878.54,2070.2756,47234.87,23619.328,17801.375,136690.94,26478.318,123688.914,263039.03,461288.62,61133.51,7518.894
2.0,24948.195,26230.701,48257.305,51280.73,38963.92,2217.341,100872.4,31891.652,27889.768,167177.7,46279.816,51709.867,249767.52,501559.28,268727.72,7690.393
3.0,26691.744,34091.984,67217.54,122834.67,72833.83,3355.5527,85040.55,25954.91,39595.04,200841.12,35447.332,23205.764,215565.48,116228.91,290153.34,8277.376
4.0,27773.508,38778.773,63018.14,145685.84,162224.06,3909.4446,66297.23,17618.752,48177.902,234567.48,18270.4,13237.584,147381.75,36209.625,229900.5,9370.183
5.0,28041.13,44405.594,73378.336,196417.42,203985.84,4337.4893,60744.152,12243.088,53842.895,224157.62,9032.053,7913.077,128314.695,38216.824,201649.86,11030.306
6.0,27407.414,47687.434,76170.875,206569.42,145110.7,7126.975,50471.5,9189.283,59543.6,208884.31,5306.121,7158.1406,110325.39,96448.23,168669.08,13224.973
7.0,26141.021,47222.09,73255.94,210525.55,136810.7,7555.233,50339.5,6969.35,65562.29,200916.72,4280.8696,8533.445,122959.01,41807.31,176882.92,15980.775
8.0,24174.549,44951.785,70775.15,207614.34,143085.44,7373.6465,45798.633,5633.4473,71158.516,184953.06,4760.7236,9381.933,120656.43,83290.04,196534.23,19213.68
9.0,20672.725,42758.27,80044.42,193518.8,141969.0,7779.5996,45960.12,4736.6865,74743.586,178014.52,5895.2856,8527.039,118256.24,50921.22,208177.5,22687.8
10.0,14595.032,38728.336,89717.21,179777.31,146583.78,10658.71,45730.14,4277.1665,74320.73,185048.17,6053.7637,9496.97,132322.5,72916.07,186635.66,26295.87
11.0,11650.679,30861.09,84917.08,167665.08,155886.73,12367.794,42330.168,3778.7732,74273.04,200414.14,7229.4395,13131.462,123834.086,48169.25,207329.67,30143.912
12.0,13033.639,26219.275,88803.35,182067.58,156335.64,12037.808,49112.566,3958.3357,73553.23,194049.16,8828.708,13782.886,129977.89,45784.89,199083.12,34312.066
13.0,14403.671,26283.586,74518.63,184776.84,181537.4,11443.988,54041.4,3834.7356,67352.64,188701.47,9255.073,14918.432,116468.445,30532.602,209015.84,38642.992
14.0,15063.153,25519.406,69976.84,161634.56,155561.47,10775.251,54482.816,3529.6536,52723.63,181104.7,12170.094,12055.21,109540.875,58800.82,196005.33,42869.266
15.0,15326.126,22306.914,66101.125,165962.77,118929.67,10099.043,51623.676,4341.2,37691.85,184391.0,16311.82,17453.303,116238.63,44482.727,191092.31,47060.293
16.0,14953.185,20666.377,60706.426,178024.77,128577.35,9430.338,54453.695,5137.026,33902.605,183610.81,15785.228,16442.695,111128.68,74471.56,226784.44,51278.51
17.0,14141.005,20994.422,60509.734,185775.33,146589.92,8765.101,49022.27,5220.008,33092.27,186514.66,16117.359,21629.928,102841.945,49494.383,189657.22,55655.94
18.0,13741.969,19810.367,57135.36,185276.39,151396.64,8116.507,48010.89,5764.0576,32439.082,182035.45,17801.227,18427.11,115287.5,61211.137,206029.55,60466.066
19.0,12251.285,18918.383,47685.055,212650.6,141369.11,7456.4634,51497.176,6093.7505,31490.873,172698.8,15529.433,15400.243,116411.37,50974.574,201245.48,65839.64
20.0,10756.004,19891.371,42857.35,208725.27,135116.34,6803.753,47667.89,6276.211,30373.771,167069.4,14234.024,15058.582,112967.18,76430.734,218614.94,71842.52
