"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.3000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,0.0,14.166291,0.0,0.0,0.0,0.0,18.993376,0.0,0.0,0.0,0.0,0.0,3048.8574,0.0,6713.78,0.0
1.0,3.1000001,0.0,62.29391,0.0,0.0,1.4374903E-7,0.0,158.48064,94.51263,11.843682,0.0,0.0,0.0,27261.537,0.0,81.72989,0.0
1.0,3.2,10.215164,3062.6301,314.21887,0.0,1365.28,0.0,2290.6104,7439.962,1665.1558,0.0,0.0,0.0,69426.52,0.0,588.0955,0.0
1.0,3.3,46.122074,1739.3118,2798.9568,0.0,3539.5889,0.0,2476.4453,5429.867,2136.246,63114.176,6328.179,83107.984,92310.92,289184.0,1348.6211,0.0
1.0,3.4,241.46344,1282.1764,5980.1387,0.0,276.22775,0.0,2175.2034,2887.4817,3996.1753,3221.9526,576.8359,2248.4143,6689.6514,3289.7546,2160.05,0.60632974
1.0,3.5,418.73773,1314.9033,2275.9268,0.0,97.928535,0.0,1917.8153,907.0419,3876.2505,2654.0981,334.547,1350.6472,5851.3223,4586.1504,6676.659,20.353424
1.0,3.6000001,270.3563,1160.4318,551.887,0.0,53.767906,0.0,2060.2664,136.16884,115.92592,2487.671,344.03537,2740.0288,3837.0605,2143.0652,367.06506,7.1903496
1.0,3.7,220.66162,1488.1433,591.7636,0.0,41.613327,0.0,2799.7947,76.08442,80.38742,2397.4973,340.60938,510.32034,5966.1694,3743.3982,548.0723,12.398765
1.0,3.8,618.2342,2244.3652,690.38257,35.8389,57.70067,0.0,5888.316,17.872814,86.23855,2761.02,549.21857,1766.7902,5482.457,5366.423,667.2652,20.29765
1.0,3.9,2537.6187,974.27295,905.8846,2301.1667,126.52633,0.0,6801.754,78.8462,145.15193,6519.7114,2140.7402,6866.879,13766.038,18164.117,635.821,267.43582
1.0,4.0,3946.6594,5.7910733,902.3635,5655.465,172.40831,69.591354,19.468666,19.452719,110.11616,6155.927,1714.1556,9578.4,11748.595,12308.166,4383.895,696.20953
1.0,4.1000004,3205.3618,21.144787,1684.1514,7081.176,137.99004,6.327467,31.546783,30.683084,178.0929,9561.085,3367.2031,5465.0723,24842.38,24859.963,1242.0272,731.84314
1.0,4.2,3772.286,28.422995,2944.2292,11378.094,379.79218,83.814224,26.99974,84.737015,323.7422,20350.184,7002.6733,11967.868,9167.262,23957.932,1435.851,1123.943
1.0,4.3,2129.0684,28.213953,2064.4167,9731.977,129.35078,212.67024,10.8866,25.071373,278.8523,7088.6045,2930.483,2659.435,1337.7964,11197.16,1323.6964,1332.2477
1.0,4.4,1444.1067,28.636751,1206.7001,6676.5366,70.29687,307.5958,16.230574,48.695736,326.17148,2044.8907,933.00507,1034.124,429.0888,6215.0903,826.5015,1084.1913
1.0,4.5,953.0427,45.11602,1037.4165,4646.104,88.849846,302.29892,23.110357,68.9911,506.8514,1280.6766,498.02304,100.66011,100.771416,3995.338,577.0109,761.63104
1.0,4.6000004,683.17676,62.914917,913.0802,3656.3926,70.085014,283.0347,32.072445,155.55096,639.8297,1399.402,577.68823,1657.5386,144.85847,3596.4053,865.0893,539.1746
1.0,4.7,503.41104,129.19144,940.6038,2323.571,82.78701,262.8945,112.91796,342.49103,1061.1104,1540.5323,665.3406,286.4548,878.33813,2843.1057,540.8121,359.17676
1.0,4.8,311.13586,289.50385,375.48593,1674.1531,47.43348,223.18393,248.31796,679.5462,1269.3413,1333.9265,335.5204,243.28592,129.1102,3646.0178,226.62297,221.8203
1.0,4.9,207.11365,95.218414,257.70743,1389.4484,12.093309,164.54182,44.981518,218.5124,150.96312,1097.0361,441.6184,214.51791,12.417307,2041.8964,87.38663,144.56839
1.0,5.0,273.05502,0.0,382.1695,1445.8483,19.747849,89.752594,0.0,0.0,0.0,1234.5475,751.61383,611.11365,48.716667,2016.1276,64.66988,103.158295
1.0,5.1,187.43715,0.0,284.42035,1036.8558,16.578608,44.568687,0.0,0.0,2.4684114,1174.6051,450.21732,56.813698,15.260864,1847.1488,9.316851,66.3233
1.0,5.2000003,78.42898,0.0,250.0284,475.07468,5.8520517,20.984106,0.0,0.0,1.4523568,917.20874,412.91245,10.403406,0.0,1805.5862,36.67618,35.038334
1.0,5.3,49.409054,0.0,61.70214,257.02573,0.49942487,14.348265,0.0,0.0,10.940557,223.24443,176.63908,0.0,0.0,315.02655,42.70983,10.737206
1.0,5.4,39.593163,0.0,7.4285088,94.35059,0.41039366,1.0251132,0.0,0.0,6.8270674,53.084087,30.972946,0.0,0.0,57.989708,16.891588,5.393479
1.0,5.5,19.2537,0.0,0.0,65.232185,0.3554761,0.0,0.0,0.0,2.4687347,14.471674,0.0,0.0,0.0,122.25888,19.902342,2.9668784
1.0,5.6,7.568256,0.3284708,0.0,51.833847,0.66344464,1.5877076,0.0,0.0,8.71506,43.708,19.222588,0.0,0.0,119.79055,3.0608613,3.0965123
1.0,5.7000003,14.456528,0.0,2.6398578,60.264755,0.09466045,0.8050931,0.0,0.0,15.2378025,58.319508,19.371984,0.0,0.0,64.95602,3.5209672,2.665543
1.0,5.8,10.593926,0.0,11.266856,67.29139,0.0,1.2369875,0.0,0.0,0.0,80.02121,37.78058,0.0,0.0,51.591488,0.0,4.138896
1.0,5.9,7.2874985,0.0,32.425175,90.02177,0.0,1.2724143,0.0,0.0,0.0,35.7662,20.551891,0.0,0.0,0.0012754591,0.0,5.8754406
1.0,6.0,0.0,0.0,7.34834,40.36233,0.0,0.0,0.0,0.0,0.0,67.80661,25.10407,0.0,0.0,33.9173,0.0,1.1829327
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
