"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.279,3071.38,0.0,0.0,0.0
1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9777,10319.178,0.0,0.0,0.0
1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4726774E-4,23772.654,0.0,0.0,0.0
1.0,2.3000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.453762,0.0,357.421,22767.27,0.0,0.0,0.0
1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.9357,19862.35,0.0,0.0,0.0
1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.1595,16466.02,0.0,0.0,0.0
1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2466.7822,11581.871,0.0,0.0,0.0
1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1693.0358,9863.308,0.0,0.0,0.0
1.0,2.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.07221,0.0,2763.4954,7872.801,0.0,0.0,0.0
1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.451397,0.0,1580.5176,6686.04,0.0,0.0,0.0
1.0,3.0,155.84065,154.13173,262.31073,220.9752,55.363476,28.156572,489.4648,6.2398133,16.77978,2419.9973,1730.3618,14887.6,5971.277,917.75885,6725.5996,17.508032
1.0,3.1000001,168.40697,1227.1156,296.03714,141.35919,81.51842,13.42732,1531.3269,2107.7983,474.60193,2216.4934,2252.8464,10604.273,5008.151,1072.1987,113.63866,17.24879
1.0,3.2,227.53049,2916.4993,737.1656,246.17897,2726.0815,16.27369,3659.3267,9940.357,4345.2817,3774.4585,3147.9038,18322.541,4348.8335,2753.636,1201.5732,22.194408
1.0,3.3,373.0791,2192.374,3262.7344,554.48773,7865.794,14.287513,3872.8523,5147.7695,3426.3027,71800.83,30506.104,107907.57,78434.03,4259547.0,4018.6575,21.990774
1.0,3.4,839.14,2334.5374,5925.4873,933.4366,627.02625,18.383045,3972.6768,1962.4053,6252.1787,2610.3806,2223.8616,6338.4077,3878.4504,20208.016,3409.9167,49.77123
1.0,3.5,989.9696,1556.5342,2079.6138,1130.7747,148.53564,26.772226,2935.8406,129.78256,5351.547,2856.9492,1916.4429,4389.6987,3107.585,117999.31,4445.8623,68.19593
1.0,3.6000001,917.2386,592.1789,548.5463,1800.0248,42.490524,43.57845,2377.4385,77.81911,415.3988,3121.6304,1913.711,3482.5156,3451.68,103896.65,287.9106,84.430695
1.0,3.7,927.8846,194.53783,441.36563,2232.796,149.24129,78.54854,1676.2805,113.1136,381.44156,3453.6516,2070.669,7474.8906,3199.387,72093.66,178.85213,134.59442
1.0,3.8,1129.9481,68.80288,444.0908,2918.4968,93.20388,147.15585,673.85486,284.63284,389.67905,2140.4634,1594.5281,8250.653,1900.7662,26080.557,1656.031,195.93979
1.0,3.9,2378.012,161.84695,558.39044,4680.925,138.88596,149.0694,369.8315,321.33728,474.96564,3609.9038,3026.5005,9839.717,1701.5721,7036.8716,1189.4851,526.1579
1.0,4.0,3384.6208,47.211422,761.5514,7579.6025,159.336,377.77087,34.14686,131.24115,568.6697,1983.2174,1795.0355,1404.9569,443.53113,5074.977,4807.9116,918.4052
1.0,4.1000004,1714.8167,34.76931,1818.6841,6396.493,214.55464,365.7374,67.755104,208.88426,932.6969,3158.7395,2087.644,916.2913,779.8946,8610.01,2499.5361,918.5206
1.0,4.2,3536.0872,80.756485,3564.8196,8721.17,2147.872,518.47876,76.56645,354.76242,1422.3293,23655.033,10751.158,18312.201,10099.205,47460.61,2003.0552,1174.2706
1.0,4.3,2456.8953,118.27264,2527.2915,8225.12,711.939,622.2263,155.04224,334.36142,1319.9187,6594.073,2995.229,11657.553,3694.9475,14643.935,2588.9033,1259.5458
1.0,4.4,1104.6404,125.944786,1491.5609,5376.5938,869.2633,606.0548,133.771,400.6904,1421.013,2194.8086,1705.9685,574.29456,991.3859,4438.174,929.7751,822.0851
1.0,4.5,551.92535,306.49338,1291.6298,4152.965,278.00418,587.72876,274.79636,795.6925,1743.9559,2205.134,1147.6547,299.99985,1131.3851,4988.2363,694.19183,524.5263
1.0,4.6000004,308.51013,232.76704,819.7961,2397.9197,69.72518,445.1161,121.78083,792.1002,1685.7656,1427.942,1036.7971,226.5009,546.3508,2171.1482,184.91295,334.71628
1.0,4.7,286.70425,170.53409,402.56015,1093.9259,42.83611,247.01605,75.16524,660.77905,866.40967,1050.6372,543.99866,482.0276,112.626755,2527.5112,199.91399,184.96481
1.0,4.8,321.07434,28.858273,90.85739,751.83185,9.419616,147.14688,17.441368,87.07934,182.34001,413.68427,148.64314,40.458405,9.566163,1291.6862,36.26414,124.08003
1.0,4.9,208.84995,0.0,87.456215,387.8131,8.033193,82.76646,0.0,0.0,1.4128325,498.70016,281.72354,49.817062,0.0,685.15894,107.448044,66.12164
1.0,5.0,185.45287,0.0,118.962456,273.88397,2.672213,48.16372,0.0,0.0,0.8571722,523.58057,244.92534,70.164955,0.0,1235.4349,49.036358,75.5704
1.0,5.1,299.85025,0.0,75.44141,240.01718,5.942271,14.026195,0.0,0.0,3.8114214,613.1074,319.091,148.64906,0.0,2243.9172,64.78675,41.331413
1.0,5.2000003,187.83954,0.0,82.53919,140.18689,7.5153856,5.6035223,0.0,0.0,16.55573,1300.0356,477.13953,116.0204,0.0,2346.5842,289.8416,13.981858
1.0,5.3,50.74277,0.0,41.857307,29.604132,1.2764946,3.117171,0.0,0.0,14.314157,202.19025,165.90945,0.0,0.0,355.51035,29.71429,8.804624
1.0,5.4,52.308662,0.0,25.450323,31.80809,0.8125274,0.080102086,0.0,0.0,7.866407,54.32017,72.52503,51.632393,0.0,172.62614,25.521885,4.0340004
1.0,5.5,15.011886,0.0,2.2869625,21.1166,1.1272192,0.0,0.0,0.0,8.628021,45.88525,82.14589,0.0,0.0,184.72318,0.0,1.7964461
1.0,5.6,3.5407963,0.0,2.0909498,3.564636,0.6737597,0.0,0.0,0.0,18.75636,8.849869,4.8841735E-5,0.0,0.0,0.0,3.236071,2.359236
1.0,5.7000003,2.4457748,0.0,0.0,11.282812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.22158,0.0,0.2956691
1.0,5.8,1.3146505,0.0,0.0,16.673918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.844963E-5,0.0,0.8002563
1.0,5.9,0.0,0.0,2.3009357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73493546
1.0,6.0,5.7792993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.096716,26.318007,0.0,0.0,204.03436,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
