"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,8.13875254092021,27.12150996282546,0.07562516324580414,0.0,0.10457395963053663,0.0033424457871770227,0.2994811474193846,0.0,0.0,1.5532173676081903E-4,0.015101163694512094,0.39114933353789333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013812689046128527,
2.0,6.9113898829482,16.05657017929466,0.028283353741511634,0.0,0.09555846575222252,0.11788943373910739,0.28220337354808356,0.0,0.0,1.664807395203839E-4,0.07169676777374007,0.20829758610477594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.043850028861465E-4,
3.0,7.258477479347817,12.27768716983555,2.5866341686085272,0.0,0.13244805730249104,0.18239532498460037,0.28958869841234264,0.0,0.0,1.6721947762933878E-4,0.03249035003377007,0.3340840193164535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5011077020222955E-6,
4.0,7.152354447426008,5.71037803488138,0.24614162070588852,0.0,0.16879280383315062,0.1284661029522261,0.2843480930990046,0.0,0.0,1.628270270300302E-4,0.049634926229359735,0.317420913060397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5255665884756924E-6,
5.0,8.383845105714762,5.145864357314451,0.26240293489495004,0.0,0.1437852552970248,0.21895719958679985,0.3044159001264618,0.0,0.0,1.5233965819279853E-4,0.042742555091063866,0.39265573597368264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.010288905936587E-8,
6.0,6.0308883271234714,5.67773025139425,0.05624181732700468,0.0,0.1804187761044306,0.2409146646450113,0.26986065654175806,0.0,0.0,1.7499099603457863E-4,0.017545073860642097,0.28314764533900566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.224226361961779E-8,
7.0,6.625497716048601,8.927291601656174,1.0052213221701498,0.0,0.18104548389061675,0.18697945225199655,0.2784670152148509,0.0,0.0,1.6884447941736616E-4,0.013902925087367336,0.34908657639423113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6802016035797534E-9,
8.0,6.493564335044218,6.409838901920023,0.058881797692247516,0.0,0.1762143953748612,0.18164535430453113,0.2764286696687146,0.0,0.0,1.691514730569029E-4,0.0103695768104938,0.38943993426534573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.816184421409185E-9,
9.0,8.994119704299255,7.289447508380817,1.2715495189160968,0.0,0.19617806373900745,0.22501495029555588,0.31880320369560294,0.0,0.0,1.5220654777323131E-4,0.012978821869119785,0.31189164206209014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063238714616925E-9,
10.0,5.989336937883469,8.326723322750922,1.1584713421420585,0.0,0.16180892472653835,0.20207686810941128,0.2675321607657613,0.0,0.0,1.7037869612590982E-4,0.02194970230057032,0.3694725852164231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.270795291788682E-10,
11.0,4.94522334673642,7.136799270651348,0.20318624490560525,0.0,0.20496251665549428,0.2609739708470855,0.2540169321871334,0.0,0.0,1.84503765937328E-4,0.010027888622583152,0.18896330006222722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.397126412284258E-11,
12.0,5.508495189561781,5.26311966181718,1.674434427124479,0.0,0.21690831360896307,0.18677249715004177,0.2640755740200014,0.0,0.0,1.80635539361053E-4,0.0042847866836449935,0.1940212253629989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8931985617801654E-12,
13.0,7.363366296096872,6.6216679382808845,1.3694155711403915,0.0,0.15209230482394337,0.21116140230057281,0.29032910323040234,0.0,0.0,1.6377720916149313E-4,0.04295990209823459,0.2413450416599135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.947825552617708E-12,
14.0,6.379963248623866,7.328762953684449,0.28369569713542636,0.0,0.1804123581767476,0.21998702633861958,0.27603225543425985,0.0,0.0,1.7328114741060093E-4,0.03165946185925765,0.38221123736552987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6799093989651172E-12,
15.0,6.08557644737532,6.129550055413909,0.44213426180075716,0.0,0.21086331088733795,0.2026468784336645,0.2729781752768226,0.0,0.0,1.772742897917847E-4,0.007852853760398714,0.4037288696239182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46673464796102E-12,
16.0,7.339817282873407,5.900487837780517,0.14691717009186395,0.0,0.20174689872360207,0.21081545084161496,0.28968080073022406,0.0,0.0,1.617144066149227E-4,0.012637141228774764,0.05287721089736556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.404554848539797E-13,
17.0,6.398155515490792,8.074578512702518,0.6798719003512167,0.0,0.20349995720023728,0.22899615610162868,0.27421821874224955,0.0,0.0,1.6588831306068482E-4,0.008927173445374073,0.1330189174358847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1926109023236306E-14,
18.0,5.273850626099563,5.974884255436181,1.1510829681128611,0.0,0.19836172209766406,0.1952778199904793,0.259484864323918,0.0,0.0,1.8201681081428343E-4,0.008217854438845913,0.30899112826340297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.858482944426521E-14,
19.0,7.895425264062955,7.363705066110129,3.6624325283035453,0.0,0.2009418054289045,0.24791173195167734,0.2997328505395664,0.0,0.0,1.5890456881038374E-4,0.029552208152354945,0.15764543583167823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.820978606557667E-14,
20.0,5.265671491343694,5.597261451458158,0.07597497921767352,0.0,0.1811568632389117,0.20693296633957714,0.25820332813846797,0.0,0.0,1.8058441651761672E-4,0.03680975237387112,0.17193740497240428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552496852792806E-14,
