"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,6.586111386427836,2.258341192830928,0.11628350115364584,0.0,0.09596778821005086,0.1029493632628638,0.012828854812334256,0.003931160948775141,0.004001180723696938,2.904980461760369E-4,0.007063058569142285,0.07096739103850026,0.0,0.27499999999999963,0.27500000023092425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009373893407020918,
2.0,6.54326463864089,3.88509481241223,0.13995733385695378,0.0,0.09712727966174838,0.14820329361414367,0.012729275021145814,0.003683147230490565,0.00399534146629868,2.926530976854174E-4,0.009344436350674482,0.018562232710537436,0.0,0.2749999999999997,0.27500000000020014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.049390511711204E-5,
3.0,4.100713069679127,8.523800700672474,0.18065579650565605,0.0,0.08165366527085319,0.14622252000244912,0.011104439105052473,0.003225406281070189,0.003991923788219678,3.22859673196343E-4,0.009447355927003267,0.027998028676140783,0.0,0.2749999999999997,0.2750000000000987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4070434091886137E-5,
4.0,4.384936597292983,7.721530971924598,0.22893646581888702,0.0,0.0726266858199831,0.11486842280681792,0.011259806059184358,0.003339740290674508,0.00398553685976435,3.2223205608400895E-4,0.007743638792461353,0.04132200304018847,0.0,0.27499999999999963,0.2750000000000257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0958041293346097E-5,
5.0,2.6533308585581263,6.5578936322998755,0.5959709694717369,0.0,0.07270346854417387,0.11297939570304298,0.010177851766004501,0.0033863217205070133,0.003949830641103131,3.469896052838782E-4,0.007335271927660942,0.05456402843583527,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093457953949706E-5,
6.0,3.332973163829357,5.866889503876838,0.7150386297141557,0.0,0.08910661745515006,0.10441313979004231,0.010616541735579658,0.0034849067638499584,0.003952530458513035,3.4009137006559963E-4,0.009108414687019119,0.06183671039848892,0.0,0.27499999999999974,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9474724021130013E-5,
7.0,2.4970987112911525,6.74022993400433,0.7488975142214584,0.0,0.076255950800799,0.12430665540322279,0.010081610485174248,0.0033972660102233737,0.003944209127072,3.481037457374475E-4,0.009417772711425337,0.06264454564425144,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948789594486949E-5,
8.0,3.2652352387568704,5.986469794483421,0.8899556600958662,0.0,0.06915748940310729,0.12550611762989683,0.010558937612952353,0.0034750864377872115,0.003971540308009389,3.3854632056677555E-4,0.00877451589942195,0.06053401827723324,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,2.536543070447769,7.02799912843381,0.771384864639667,0.0,0.06766481519002869,0.10319554204036584,0.010112727018554622,0.0034477610895356854,0.003957953033380395,3.537377971953181E-4,0.008637034499562388,0.07745135500014065,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.280509483934003E-5,
10.0,1.6830249969050861,4.232784096229996,0.6201038491400238,0.0,0.06689126251973065,0.10494767238168073,0.00960043311150281,0.0036675621379592444,0.003977433719594689,3.689090900498178E-4,0.01987922005624363,0.08244310432834155,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3186014247286296E-5,
