"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,7.926639645017053,6.875727807735223,0.6274240245540517,0.0,0.17645674038408632,0.2154130896655884,0.18905248151488896,0.20713259161316774,0.21547865749643033,3.1261015660344343E-4,0.011780338129326941,0.1585568761946556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006011046033998036,
2.0,5.7546731942141465,14.493735128872968,4.998424739000295,0.0,0.12189806335339796,0.23095084597727095,0.14287780819439003,0.18353453779770718,0.20940515997036052,2.4347478088894816E-4,0.002570534693109833,0.1235858019881444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009267601778977234,
3.0,6.612586678715011,22.35393132621023,1.8798042994158914,0.0,0.11746444379355435,0.17626543557860597,0.1508187265306464,0.20279890841842077,0.2128227626380345,2.355752987615877E-4,0.017957454370723786,0.19651049324599898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003508540692596752,
4.0,6.060018425992038,9.134217185316828,0.7618948845837021,0.0,0.13487327718938932,0.22277448892898555,0.14580261873411673,0.1988408356916458,0.21550757999918274,2.4728931884612727E-4,0.0053260423992295865,0.10052220525090393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02048672700111309,
5.0,6.897692170703542,16.44234241717856,10.753428687962447,0.0,0.06239315327497105,0.12134053343235236,0.15299366524092625,0.18941064848368727,0.22324025778600412,2.2988621718713075E-4,0.015014607661275853,0.0749201452728688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.663819670502907E-7,
6.0,7.727625109686824,9.379872260617454,4.642421699435887,0.0,0.09205311338693702,0.10731220896069998,0.16147462654933076,0.19516452359576625,0.20735459166637268,2.2118639876960653E-4,0.007423746257016938,0.1793076137166717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,5.873494346759478,17.374172465833674,11.550686967662845,0.0,0.05243580013026684,0.12822780732718742,0.14416850263999412,0.18472710176576496,0.2058826410999809,2.4320291848300293E-4,0.006401799004182264,0.0767843515298781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,6.242501529356448,13.438376424997994,1.7557645863498523,0.0,0.06816039297691948,0.11250397884066789,0.1472132454679578,0.19093166375200185,0.21180399893706903,2.3805759564645036E-4,0.00782872799089759,0.14125388525486637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,6.588719201179796,12.477841321319193,7.598325007725583,0.0,0.07742475827356449,0.11043964457800576,0.15104128167418296,0.18869190857344703,0.2184081458500314,2.3450089336378291E-4,0.008462270332061067,0.14147670497172837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,6.054921997845592,12.017521418326595,2.162047744556416,0.0,0.10406452733824081,0.13749227616228296,0.14516988196057867,0.18862116218488065,0.21590017629243557,2.4096834167436031E-4,0.006628846369067227,0.23303519098681041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
