"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,10.395104486485927,8.767259297863436,1.2413593620078356,0.0,0.19242479157804704,0.22944150080616985,0.1752288951925922,0.0,0.0,1.943084087274049E-4,0.0570152808713783,0.4292917726047175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012331652774486605,
2.0,3.8772035412422223,6.552303825896451,5.463870540080821,0.0,0.21793437777024682,0.2528851085380795,0.09511968798572128,0.0,0.0,1.9378016936087697E-4,0.005393664533628114,0.19995551742101553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01019661215060145,
3.0,3.9361978825429382,6.3470400410151555,3.0166320599616485,0.0,0.2141591113336799,0.2707928940596111,0.09546606348376445,0.0,0.0,1.8943525794508085E-4,0.005944047018925345,0.04590840159913331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003803407601285503,
4.0,3.5568174374361288,6.761269681381326,16.81826456328082,0.0,0.21017354024342447,0.24357442628782264,0.09253150515453695,0.0,0.0,1.916390581159025E-4,0.006405143410096137,0.08031695805053668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073297529320585,
5.0,3.0408125933809664,6.127407614195272,1.7381503469475972,0.0,0.19916682625402515,0.24426079307099344,0.08856329615618312,0.0,0.0,2.0156888957334823E-4,0.007040510888504564,0.026306702674031457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002557077020661433,
6.0,4.016467491685301,5.652647429842398,8.981298871183533,0.0,0.20644897395798553,0.23658906890850964,0.09609523430350182,0.0,0.0,1.8570325687177446E-4,0.009374338247507276,0.016615673477133275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0874082124040479E-4,
7.0,3.1365185304920984,6.519560598372519,11.524833468912412,0.0,0.20138136631532833,0.11268933763239784,0.08935035798220921,0.0,0.0,2.03140500523031E-4,0.011807000957389138,0.1833620823913972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01689968931636593,
8.0,3.423739012399013,8.764486346913301,9.317295493263439,0.0,0.17210356083665038,0.13004117440755325,0.09159766110825011,0.0,0.0,1.9676008919542137E-4,0.013202008786730435,0.3040465947966105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.030466708394814E-4,
9.0,3.601834088350823,6.717062094148227,9.1939984635835,0.0,0.16127323457585568,0.03448754118798002,0.09304662186806527,0.0,0.0,1.9642174682152556E-4,0.013880339931641308,0.37859973709970246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511220377531617,
10.0,3.3247433147026793,6.542077362397866,1.4478122881066362,0.0,0.15810049407546645,0.1455055074792361,0.09084698879325914,0.0,0.0,1.9818849178749345E-4,0.02166895642852557,0.2512130543359245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
