"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,3.0739242029444753,0.05517339894298232,0.0021002472344759707,0.0,0.27056225563397196,0.03999180782380535,0.09490727041756698,0.2979978445303205,0.29996736012576847,6.237956056657535E-4,0.006223804273527488,0.6028202882194031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30961793981938407,
2.0,0.9997392443894393,0.3399091877355419,0.23735262266894047,0.0,0.2703010217066209,0.3023269832796321,0.0867248584017744,0.2977060547870211,0.3016297068992828,6.480129768263959E-4,0.006203160121307628,0.006285824616873328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5597316092894735,
3.0,0.7612154900504371,0.9088580910226652,1.055872758140572,0.0,0.25680961317717804,0.2933655303944292,0.08583417783383136,0.2970036048942634,0.2982121323926948,6.526939073603275E-4,0.012555959828052606,0.012256348571218875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33401029096737966,
4.0,0.2772076886975985,0.35970262419690974,0.6663207961671009,0.0,0.2707594938183363,0.2565610915457471,0.08402220766298889,0.2978775140637096,0.29860534338306577,6.58553451410094E-4,0.005534714122282448,0.04464097840267473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31342071454834813,
5.0,0.3796847212925168,0.362629151962837,0.4714586418301368,0.0,0.27837955978316614,0.298517481263156,0.08440082608659027,0.2977097616166562,0.2997582338229324,6.574661820140854E-4,0.005908463997026701,0.006449088514743795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655986062907131,
6.0,0.4554553847997612,0.29315039932437986,0.5201045532304813,0.0,0.2702125628424369,0.2977906045086823,0.08468463994023036,0.2978303118315214,0.30045718031696167,6.568086909166844E-4,0.005589221440727425,0.008631866581109761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338218250319304,
7.0,0.35856725282722846,0.3873538551052707,0.43159777320189513,0.0,0.276869903861369,0.2983328284883491,0.08432349962189994,0.2976258156389123,0.2994698427774368,6.577349800569836E-4,0.005692806467119768,0.0064135605465619255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111925587918,
8.0,0.380721126918498,0.8805289005557566,0.8530736135740143,0.0,0.25767344690547145,0.2977291870868184,0.08440535676449067,0.295760479572832,0.3011727042503335,6.575322566413775E-4,0.03978074600748398,0.010287446150609945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6845144522391428,
9.0,0.4568534000512829,0.22868357630024858,0.7656847110913184,0.0,0.27370854585897486,0.2534042007194698,0.08469031462958594,0.29792100766132323,0.31328971273141726,6.568186648756335E-4,0.005333128673922023,0.13241110332104888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.466294318012627,
10.0,0.3466502630088692,0.6248731001551513,0.7403928673476982,0.0,0.2747486390082398,0.29967300864128465,0.08428081191325217,0.2972395773389397,0.2999843461043382,6.579895721839314E-4,0.008881823793499954,0.006027081370575602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4255254014535087,
