"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,0.3546567282479813,5.986136773120731,1.3748481691435006,0.0,0.1554038576592358,0.1854512645322154,1.5108004337720917,0.1158481318572548,0.10477213844746773,0.0,0.0,0.09252139547602985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.2560671693230419,3.6325660568138494,1.2632546469786166,0.0,0.14857546177188197,0.20942403898843448,1.4763045198738602,0.11742336325049688,0.119746449912146,0.0,0.0,0.10577341674858662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.19946824667594432,3.669714660974679,1.5940890378879518,0.0,0.16620300663193643,0.18964481530113345,1.4592037262293893,0.11725206007879282,0.11964315246406199,0.0,0.0,0.10568307402389977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.22421995003463732,2.0513433430110024,1.3935509307056464,0.0,0.17304126769224804,0.18972095704480707,1.467707273308739,0.11888890295818387,0.11989903312036017,0.0,0.0,0.10586796408135034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,0.09213227504767656,4.942475071228753,1.8542364985605628,0.0,0.14385114331317905,0.1741317632192223,1.4218970304014587,0.11602397411881159,0.1198207223223387,0.0,0.0,0.10582494319321543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.16587373479535664,4.137258397147823,1.9569605371978942,0.0,0.13108697494044305,0.1503819608698445,1.4472672209218977,0.11656426476655317,0.11986027233932738,0.0,0.0,0.10586826272170662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.20443700978658755,5.00821324882232,1.7685050893628482,0.0,0.1127669506508549,0.11652447837442402,1.4591434702349282,0.11585935834538034,0.11972820842085936,0.0,0.0,0.10573596603835525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.2484741725990457,5.105012864045781,1.5098278904356317,0.0,0.127465258319357,0.11582275713170431,1.475253866177585,0.11593864947980015,0.11978567368109141,0.0,0.0,0.1058012970632376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.3912446348474405,5.095681601828872,1.0857718155691864,0.0,0.12214171835987356,0.12908781197995403,1.525099326586341,0.11604891040040217,0.11982432099749521,0.0,0.0,0.10583530654241947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.42983929333172927,5.8051744854320155,1.6912363504889778,0.0,0.12401516086814215,0.12188274365301391,1.5423991382790494,0.11507176909183617,0.11968062882570704,0.0,0.0,0.1056665817076451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.42732854905197415,4.414966752758754,1.853096429264954,0.0,0.14037071714306262,0.14305700589289563,1.536359186444299,0.11605012823696861,0.11943775291715496,0.0,0.0,0.10544044937113563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.3964725261152623,4.841506300983364,1.6583195495544591,0.0,0.13374889603871318,0.12881464684735575,1.5319288154386843,0.1152748475129175,0.1199050526107369,0.0,0.0,0.10590660339588195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.3265893032745236,5.508730242921275,1.498009206420096,0.0,0.1254470735309051,0.1046746494092765,1.502455384173638,0.11439302973757585,0.11971518877870461,0.0,0.0,0.10572025587565659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.37290534885754945,5.674930869229761,1.3972644990320475,0.0,0.13481845799896247,0.12755731805315712,1.5182119507822984,0.11413245353212004,0.1197829674626692,0.0,0.0,0.10578322395178599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.3562477385104847,5.24517605736057,0.9154061175720828,0.0,0.13258989658144932,0.1480727265041387,1.5110858869444028,0.11506743672470292,0.11981150530386243,0.0,0.0,0.1057974613211789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.38669268909136034,5.334077954754408,0.6232824227455727,0.0,0.13075920410908384,0.14789107855892938,1.5218995083381397,0.11492381926638112,0.11999312809501815,0.0,0.0,0.1059666468954871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.49594079992178214,7.155035678636448,1.0148306729726713,0.0,0.1359260455631052,0.13661700929180937,1.5675881122837507,0.11383752943897209,0.11993071345876585,0.0,0.0,0.10592292833296217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.4612261942604374,7.221535149583577,1.0934590586880673,0.0,0.13171013282318994,0.11414944739050148,1.5515917394025702,0.11374628159531101,0.11992255923049633,0.0,0.0,0.10591326266817062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.494495510611312,5.337248882603607,1.007536103963297,0.0,0.13923506822823004,0.13643549980023845,1.5699468955311409,0.11532950916436761,0.119895892390163,0.0,0.0,0.10589775987935539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.5656241910294485,4.614270804031758,0.8763637498104317,0.0,0.15087237779478138,0.14920623397425883,1.606320302745076,0.11484800661797427,0.11989053138037283,0.0,0.0,0.1058857434773733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.42018806097612427,5.057927254992154,0.608400287269695,0.0,0.15131058853768706,0.15723564033889237,1.5399599251070122,0.11461960528100099,0.1199548394680292,0.0,0.0,0.10593244398469012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.44877497910758685,5.353817781067215,0.9916304713843853,0.0,0.14547035563513716,0.14124676054911162,1.5452669479995533,0.11397760263382972,0.11983348802440871,0.0,0.0,0.10583223540078461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.3302806587746387,5.878540280287153,0.9076692162410414,0.0,0.13820436449551352,0.12164057438049895,1.50141075494232,0.11470242250434153,0.11990983630830933,0.0,0.0,0.1058908976954806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.5695919246777958,6.787337634403189,0.8423944549030632,0.0,0.1370936770333205,0.12956909509471864,1.5974682216322027,0.11315518666090724,0.11993912324546607,0.0,0.0,0.10592837183884303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.48027945503802333,9.40730472203305,0.9702062831130612,0.0,0.11517725345614839,0.10011572923850134,1.5588811529762852,0.111550699723558,0.119909689084562,0.0,0.0,0.10589672623075559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.5730985103270394,6.429313334054423,0.6511974309869333,0.0,0.13640649472658783,0.12325325565881155,1.5955883488139027,0.1128893233782117,0.11998048525452716,0.0,0.0,0.10596900587681714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.5284561563814371,6.296183713553149,0.5687526371143514,0.0,0.13843284404588277,0.13419500614201535,1.5769439014834006,0.11429440554033926,0.11998478530368162,0.0,0.0,0.10596387455978473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.5177900517322171,6.6813559308928765,0.83235076707107,0.0,0.14297273270185423,0.14094725922406315,1.5722390760686589,0.1121180359346968,0.11987955696309407,0.0,0.0,0.10587137327595476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
