"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,1.8527597952476669,3.699389316469441,1.6619777967082299,0.0,0.20603387283026176,0.24471894772647307,0.8441711766275336,0.1446909424379577,0.12896293148582935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,1.3346464459993326,11.857434113409736,2.4483930749984757,0.0,0.01573842620326319,0.25356677197798966,0.8170023287674626,0.1317133656562957,0.14690997640363007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.8499347248146457,9.48373721249583,3.485825862978844,0.0,0.028740221693935062,0.09028533856378967,0.7941406190870803,0.13513665657048607,0.1478408733878154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,1.0152028672570956,8.284737782714958,4.338997391579817,0.0,0.028987030701847764,0.06233518745881496,0.8012528580804213,0.13616181788508502,0.14767485634015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,0.542341395484179,9.831461480673452,3.9605726424162793,0.0,0.03580424596218957,0.03905019615156754,0.7782547242329207,0.13660607569615224,0.14789391283381145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.7644601432626535,8.901025050482177,3.5610124972750126,0.0,0.031764976057242864,0.035997898667556955,0.7884747051102156,0.13835863603706294,0.14756376502638988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,1.0984505602613817,9.71337629193983,1.7776883066822045,0.0,0.027457461237737468,0.04715022669230119,0.8064564992194664,0.13870928531247537,0.14804944058475422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,1.9944458837901553,7.079956849820484,1.7439813482775535,0.0,0.05393903052835681,0.04685730868744456,0.8476563290099564,0.14020210647250617,0.14757270307347978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,1.6944234160473883,8.123337561495251,1.149152064761495,0.0,0.05320953222420157,0.059776534749198675,0.8326296222520567,0.13867972745095516,0.1477902475785518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,2.2030060007555705,9.6281337921289,1.0973952962014764,0.0,0.07433055740493424,0.07443974243138278,0.8583662103166647,0.13763357975596596,0.14793260124223676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,1.9762365800153736,9.41753472755853,1.2358668668057937,0.0,0.07675739424189944,0.08806267972570575,0.8454853167038284,0.13611839113753202,0.1477918535511817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,1.7918041642978229,10.507867540594484,1.1127441290962994,0.0,0.0697388910747675,0.08931524626287304,0.8371537899868634,0.1360558505054032,0.14789979421055782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,1.483096495615319,9.521164684040142,1.2534084698064707,0.0,0.059671280343265985,0.06494049800920096,0.8231019976329227,0.13698988515351526,0.14783373247659634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,1.798064422613947,10.531641182894587,0.8928967463588724,0.0,0.06662860284926632,0.07435683589193234,0.8376506200437155,0.1357642251997918,0.14796776417548343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,1.76666706374382,7.465177828135569,0.745884035934873,0.0,0.10661812978555116,0.09626221231887672,0.8355499131494449,0.13983971706854315,0.1480016136560195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
