"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
14.0,0.07696916674445908,6.760118664478604,0.5100372500490902,0.0,0.09825821952691335,0.20227037801769274,1.3637787407142052,0.0,0.0,0.0,0.06329956125189976,0.1419622683718377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.09132025245169217,8.743602718849546,0.23866901121042505,0.0,0.09194341395685911,0.20846437852742816,1.3717203928599158,0.0,0.0,0.0,0.06145798992729831,0.14196759756145996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.09857582299802393,8.47818063332061,0.35565203475067314,0.0,0.08565737018802203,0.2003006042915137,1.3764119027916843,0.0,0.0,0.0,0.058502712977397314,0.1419529913043174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.09627806108208517,6.738209622731414,0.2993782654275272,0.0,0.09706160370987191,0.19307857360324482,1.3747391562688989,0.0,0.0,0.0,0.061956176388810416,0.14196884008045219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.1371716810774857,7.918946397284652,0.4601535364974031,0.0,0.09432409360551179,0.18057325518784798,1.3974940737429982,0.0,0.0,0.0,0.06344733057138895,0.14195898844700017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.14904628925676183,7.513534501054571,0.611901014432041,0.0,0.08499866711436369,0.19201507222301542,1.404887202814523,0.0,0.0,0.0,0.06165740056543822,0.14194580755547148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.1317799305808901,9.164792911245733,0.5709460232541634,0.0,0.09566811798498463,0.1866802064768575,1.3945503036441833,0.0,0.0,0.0,0.060578869912437154,0.14196288849832767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.11934508639377904,6.33229385815356,0.4658284039415705,0.0,0.09911635027061204,0.19183488080884536,1.387516198785988,0.0,0.0,0.0,0.060583750808557504,0.14192911511001824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.10749746367251206,7.116058304775498,0.44910448450213575,0.0,0.09439003204117705,0.1908115721464063,1.3808056187434676,0.0,0.0,0.0,0.06403373612992716,0.1419494217924958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.10560440877697998,9.921005117950122,0.32236240877299366,0.0,0.10293208245903147,0.19459603858522181,1.3801673740458578,0.0,0.0,0.0,0.06259754227594734,0.14196082486562364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.10415478286717789,7.159142687443795,0.3688822453566559,0.0,0.09030757317451395,0.2142752033814442,1.3794246422576009,0.0,0.0,0.0,0.06436184095475708,0.14191574798248652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.12704105484667247,7.145293473509662,0.20494529182956472,0.0,0.09206481552676984,0.19553564160899195,1.392112832492402,0.0,0.0,0.0,0.06388062749062202,0.14196124822360923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.13279284976377329,6.984900447578375,0.3303474000853236,0.0,0.09333919976822076,0.20721244959937776,1.395099226975354,0.0,0.0,0.0,0.06381527733901282,0.1419392215529056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.15145939080238283,6.66040963756287,0.22846114954963098,0.0,0.09326926192847645,0.21149966520992522,1.4061457234255907,0.0,0.0,0.0,0.06377752096005729,0.1419667247733217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.14563566550077195,6.846772331104734,0.22522927771302192,0.0,0.08983436398999149,0.2205016343839668,1.4031405682778801,0.0,0.0,0.0,0.06105565144033803,0.14197147767575166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.1540824164278325,7.825110750770002,0.26120783032924305,0.0,0.10756575435064294,0.20354342869368158,1.409569654836451,0.0,0.0,0.0,0.06212776422754367,0.14196958495636056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.14010734020371793,6.358044440090539,0.24219266073564355,0.0,0.12204300284168795,0.1842510704427379,1.399548282035659,0.0,0.0,0.0,0.06729314347356816,0.1419660254992982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.16157110863400165,8.274589737267787,0.242406098370506,0.0,0.11058485208041104,0.1785120387133969,1.412550469438659,0.0,0.0,0.0,0.06424436045414733,0.14197090698588713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.11061866232336043,7.032301756105117,0.24700652382350258,0.0,0.10153210327771339,0.1811697106408667,1.3825723401008825,0.0,0.0,0.0,0.06441224732553175,0.14196962476323022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.09680332741319587,7.320862196039918,0.22328721617103392,0.0,0.09299056498219115,0.18672424043040936,1.3748440824691859,0.0,0.0,0.0,0.06379055596323104,0.14196803352927495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.08475945692622124,6.786281560419512,0.26331762740075476,0.0,0.09136718757576714,0.197386836800015,1.3679952769760764,0.0,0.0,0.0,0.06378438053068945,0.14196785994915648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.1065855022342019,9.167598857810255,0.3657733619259426,0.0,0.09129130159998057,0.20243472719724953,1.380269088255945,0.0,0.0,0.0,0.06468159952748434,0.1419658512714126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.09441562379844162,8.837530207345592,0.3840227430023953,0.0,0.07759530450676473,0.2126660229434593,1.3736243699931734,0.0,0.0,0.0,0.06097598376151858,0.14196734901313032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.10543233872330318,10.317868964105987,0.33593317973409054,0.0,0.07718339916420885,0.2207286341405914,1.3793810532073463,0.0,0.0,0.0,0.062215082924807,0.14195235521049174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.12434626815937488,7.862601428481325,0.39473928742361575,0.0,0.07965244802890761,0.21286679775349598,1.3902887960706545,0.0,0.0,0.0,0.05945319505696951,0.14191783030556113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.10666027809404482,9.890635782329765,0.3945758868802692,0.0,0.07163059584544368,0.20381123071514126,1.3802461085380895,0.0,0.0,0.0,0.060650101752363884,0.1419735317256826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.13015732925134138,7.949270346215623,0.30640506686749697,0.0,0.08128586126589782,0.1791040804332023,1.3938272871176967,0.0,0.0,0.0,0.057271003339387054,0.14191711977273913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
