"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,0.2594803526615131,3.7740226451047083,1.8843435881426358,0.0,0.15430603689295264,0.20165334794985332,1.5057450252542506,0.0,0.0,0.0,0.0,0.03497195715157669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.17954459056705788,5.663706695246977,0.9965662567354422,0.0,0.028000307237897808,0.2218314205103753,1.4661027976651155,0.0,0.0,0.0,0.0,0.18640606348078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.09972646225855063,7.216970018958866,1.913508877893392,0.0,0.03228488358814645,0.1418685093865504,1.4299764351339839,0.0,0.0,0.0,0.0,0.18513867718969032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.16408676087444848,6.726102782862073,3.44813418268913,0.0,0.042028994476805616,0.07805879417582752,1.4600895234704858,0.0,0.0,0.0,0.0,0.10269739091229302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,0.07374207118488951,7.621701085523328,1.1672962448317192,0.0,0.06631534339216033,0.08145125686060997,1.4185162601923216,0.0,0.0,0.0,0.0,0.10409666397196396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.11684867088718918,5.921438972314677,3.4630262868738884,0.0,0.04679826800797348,0.05256813395198705,1.4389012269813692,0.0,0.0,0.0,0.0,0.07376864452026295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.11424574767558784,5.3872048234572,1.2728994874246442,0.0,0.06896268035038647,0.06826250104085248,1.4367261718118887,0.0,0.0,0.0,0.0,0.11705800780456274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.20383639389010094,5.309807290060114,1.3752765305375607,0.0,0.07459622913800845,0.07311345650834104,1.4770801705720427,0.0,0.0,0.0,0.0,0.07813154194653274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.2702124483260279,5.768667361999815,0.8141061875810901,0.0,0.07794316537026474,0.07752211234074893,1.5085060789946227,0.0,0.0,0.0,0.0,0.12785981741370947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.3053582923497824,4.429098124945473,1.4325068001574202,0.0,0.10199553084569937,0.08477941903881897,1.530165816875641,0.0,0.0,0.0,0.0,0.09883029690432318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.3165739972910669,3.8983157003936064,1.1980068476594061,0.0,0.09530483824022165,0.08678251477800236,1.535419304900574,0.0,0.0,0.0,0.0,0.10167702970519253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.30839397275575314,4.246730598507789,1.103173248164926,0.0,0.09198945954912495,0.08446964988536586,1.5314881686877777,0.0,0.0,0.0,0.0,0.1149859852802042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.21872064897194596,4.094137431853967,1.0960092244290713,0.0,0.08390461131584945,0.07408126811948613,1.4858169892610704,0.0,0.0,0.0,0.0,0.11695725332897955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.2833153494819632,4.480841485045398,1.18050797045354,0.0,0.08163134251404287,0.08413728376133381,1.516980406272346,0.0,0.0,0.0,0.0,0.1276264952692983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.23074560166723984,4.5945970249832575,0.6002742496403142,0.0,0.0871080503584342,0.08629265295825493,1.4884839297089039,0.0,0.0,0.0,0.0,0.11770384164846458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.3013220257490389,4.572909250386065,0.6278521898124702,0.0,0.0915954211250675,0.09352215270344975,1.5228122639965065,0.0,0.0,0.0,0.0,0.11814617137581201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.30329532602043713,4.961779139641078,0.6300376986400275,0.0,0.10198834822102484,0.09642831187436778,1.5243968938248516,0.0,0.0,0.0,0.0,0.1268608793457158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.2824852281518555,4.371452495815146,0.7034453960135691,0.0,0.10144962255773209,0.09494011933995253,1.5143338622544018,0.0,0.0,0.0,0.0,0.11954820012779582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.3305376243917051,3.813482090424435,0.748172621730669,0.0,0.10219893472872728,0.09850188096349405,1.5409262589028556,0.0,0.0,0.0,0.0,0.12239341142882948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.3047112626658424,5.307491946164196,0.5995679988039861,0.0,0.09752369001501239,0.1092289690878401,1.5274436498613893,0.0,0.0,0.0,0.0,0.12656482933173793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.25608913274572753,4.247971829141782,0.49831498511476585,0.0,0.10983307798591849,0.10617744564444179,1.5022602750757936,0.0,0.0,0.0,0.0,0.1357110077641441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.3104796409587716,4.152029877640341,0.4751747028236232,0.0,0.1067506361757226,0.108809698064312,1.5327107593420048,0.0,0.0,0.0,0.0,0.1237945977306359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.29605508623112736,4.246569883735143,0.4477420907739458,0.0,0.1019336228676615,0.09872301241415926,1.5236972059384566,0.0,0.0,0.0,0.0,0.13795809787208116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.34978224049946116,5.293984907297245,0.4663586997354214,0.0,0.09733610442143921,0.09760578069763114,1.5507983616288554,0.0,0.0,0.0,0.0,0.13772226593571715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.34428301638981307,5.1252437039820355,0.4609293367186641,0.0,0.08453596348353919,0.08479333368268611,1.5496923938653746,0.0,0.0,0.0,0.0,0.14366228974991366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.3101499942415133,4.007058863286824,0.5317335788286441,0.0,0.0895181105749317,0.08972024689493788,1.5300617303952155,0.0,0.0,0.0,0.0,0.13748622679123154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.3185468800806209,4.169318430301015,0.38051249187406494,0.0,0.09493006482828827,0.10106924661351997,1.5398580950890206,0.0,0.0,0.0,0.0,0.12971003834650477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.4005423585207561,4.240845356468558,0.5190089989756627,0.0,0.09647793257990875,0.10429251764568952,1.582840541032624,0.0,0.0,0.0,0.0,0.13824557985219552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.37374854631854776,5.5622996525919435,0.3689774253690739,0.0,0.08838837627634638,0.09371615510967979,1.5633521029171422,0.0,0.0,0.0,0.0,0.1466492874166266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.34836035128580534,5.075418131675804,0.38705383746662947,0.0,0.09584213987890271,0.08402156700945411,1.5529793217642336,0.0,0.0,0.0,0.0,0.14910154246630475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.31908412955385257,4.788505817448629,0.44239547470836676,0.0,0.09786585363721582,0.09534152317714481,1.5359182851074913,0.0,0.0,0.0,0.0,0.12952230450568722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.2601234425029921,5.267978089509695,0.4904565260785305,0.0,0.09247685749828288,0.08933109579840222,1.504713000515227,0.0,0.0,0.0,0.0,0.1418363077617253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.30361385408472746,5.181641835109898,0.48214843145574454,0.0,0.09767062499743176,0.08507842258591834,1.5289637901691921,0.0,0.0,0.0,0.0,0.13701993868827725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.31819824361693394,5.591678510205905,0.49341346226705374,0.0,0.09567031057593298,0.10274396580159965,1.5361730535373155,0.0,0.0,0.0,0.0,0.12428830235902354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.2762714464737484,4.69000899701495,0.5755340631028134,0.0,0.10079012509896453,0.10053539864570958,1.5125093085522414,0.0,0.0,0.0,0.0,0.14620078838896808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.28958229661866014,4.848131670105994,0.4668549295493668,0.0,0.09932168342710976,0.09618509606009791,1.5184399149484575,0.0,0.0,0.0,0.0,0.12482764704418717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.27309396397088,4.562504507668453,0.4887900307624206,0.0,0.10615396230590024,0.10816131846015749,1.5113438961393435,0.0,0.0,0.0,0.0,0.12793159351958894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.28941607909863337,4.903921066776754,0.4398890292123903,0.0,0.0992135467327495,0.10846933094887458,1.5187897742595553,0.0,0.0,0.0,0.0,0.13503444958746047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
