"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,0.001137542080618237,10.121581863232574,0.020905668847901758,0.0,0.0020737035901225377,0.009537312441587337,4.946316255352905,0.0,0.0,0.0,0.0,0.20983994196499833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,8.471951032056565E-4,8.448365438110715,0.0,0.0,0.015059769387134214,0.034585181946483926,4.811727562318747,0.0,0.0,0.0,0.0,0.21896474573713076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,5.924415980383072E-4,9.831998118142897,0.19315844202787705,0.0,0.023738506468601837,0.041453536435234334,4.7297661851521555,0.0,0.0,0.0,0.0,0.2185722211306363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,6.42969071495566E-4,8.752493052463233,0.07085033376353785,0.0,0.028905931853985146,0.05273925604533277,4.765180210432115,0.0,0.0,0.0,0.0,0.21897378176435764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,4.261478062222434E-4,11.538970005205774,0.3575379602985121,0.0,0.029561940307617218,0.050975004598202096,4.681301786947262,0.0,0.0,0.0,0.0,0.21889225414774963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,4.571726935163737E-4,9.165169112644204,0.21416882397372902,0.0,0.01624273744234417,0.0417030030560001,4.691491913985696,0.0,0.0,0.0,0.0,0.21887812185860023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,6.354348599209251E-4,9.666721401865061,0.8559569782212926,0.0,0.013468747399929336,0.03016643213820797,4.745155724811288,0.0,0.0,0.0,0.0,0.2189950776310988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,8.783353144736097E-4,8.983359515718488,0.6749225989747963,0.0,0.03557081779257766,0.024169036910964992,4.837085332784233,0.0,0.0,0.0,0.0,0.21892267984910277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,7.699390122338705E-4,13.663714533638636,0.783287589259848,0.0,0.01953838001907979,0.018081047088600883,4.792014143362716,0.0,0.0,0.0,0.0,0.21842921217999275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,9.626834802065538E-4,13.907376737313319,0.12737429923882052,0.0,0.029110647203993468,0.010712957044954794,4.865752969510491,0.0,0.0,0.0,0.0,0.21895530407879132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.0010531746584996541,11.691736339967434,0.7254730938046983,0.0,0.02550111168702247,0.013789473998200968,4.899089511979575,0.0,0.0,0.0,0.0,0.21875134592469056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.001010694482323911,16.415823075787152,0.46044389548637904,0.0,0.0245396737664697,0.010335848252065145,4.8933181334249305,0.0,0.0,0.0,0.0,0.21892897948128262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.001022110544040335,20.794555519193015,0.057645519276577496,0.0,0.025473300407416796,0.021029689401031244,4.886368764735104,0.0,0.0,0.0,0.0,0.21894891109983175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,9.547241475074948E-4,17.989373718804238,0.26956095260228274,0.0,0.004069447729455289,0.011725795210967976,4.872747862610695,0.0,0.0,0.0,0.0,0.2187368759936788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,8.994838702332056E-4,16.063865892928657,0.07776484482137652,0.0,0.01230412846740513,0.008089209440343635,4.834677161504261,0.0,0.0,0.0,0.0,0.21896860508585875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,9.233577391941612E-4,12.703886078440796,0.18542808540935748,0.0,0.017197665709344653,0.0021757024471854495,4.83866977728535,0.0,0.0,0.0,0.0,0.218904599202925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.001097643592362736,15.690823143640227,0.30803270168260893,0.0,0.04587788507003586,0.0013995009231721144,4.9143296864327315,0.0,0.0,0.0,0.0,0.21897983361498907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.0013507269395867706,25.117710822678742,0.26010293856636,0.0,0.004698393538370482,0.0015200059089082421,5.054569316368531,0.0,0.0,0.0,0.0,0.21890811828576723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.001012359462381208,15.182377131740875,0.04132813548393351,0.0,0.010945957811418449,0.009147717700203803,4.885861843884586,0.0,0.0,0.0,0.0,0.21896474403178934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.0012207586363703453,19.93246654730924,0.1340063651421848,0.0,0.02019574012542318,0.004959930260089598,5.0001374584516025,0.0,0.0,0.0,0.0,0.21896786573245391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,9.873538790834955E-4,17.36933736927589,0.24860182404009248,0.0,0.01721420162464956,0.02506162101100528,4.871946622861164,0.0,0.0,0.0,0.0,0.2189805658383215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.0012252571373790146,12.647073724807232,0.20338250470223324,0.0,0.027320123748362186,0.012275115392358107,4.99051037561295,0.0,0.0,0.0,0.0,0.21897602823708517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,9.059930868076698E-4,19.66350219318745,0.26103172113214385,0.0,0.008159959283928417,0.0062107179703066884,4.841094126854515,0.0,0.0,0.0,0.0,0.21896270198691098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.0011829576411808611,21.822342962045568,0.22096532806220756,0.0,0.01107353069818233,0.0015208023441873287,4.994859439401343,0.0,0.0,0.0,0.0,0.21896379040735298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.0010629694568929878,11.671640435514247,0.027998765361094573,0.0,0.003321413247101551,0.00349124302662181,4.912421894137403,0.0,0.0,0.0,0.0,0.21895511523959457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.0011701862088012128,11.611891700831583,0.17371434462806482,0.0,0.002216314820736742,9.91989621515299E-4,4.959690012640865,0.0,0.0,0.0,0.0,0.2189390525407119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.0015217685500126953,12.300290250881215,0.3481343037890539,0.0,0.033965632130470255,0.001714338069503613,5.175437829053413,0.0,0.0,0.0,0.0,0.2188964876113409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.0012755355077733032,17.250604154108277,0.30521937260139,0.0,0.025482062886929998,0.001271746101665603,5.026116524462441,0.0,0.0,0.0,0.0,0.21895132205671367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.0014005931072117914,15.40033746519014,0.19996971175954042,0.0,0.009488143923811466,0.0011516795509918297,5.092930538466022,0.0,0.0,0.0,0.0,0.21894778486433086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.0013853331326598934,12.460185280412997,0.14468554405436085,0.0,0.0201612670110962,0.0011557806371998228,5.094483946324106,0.0,0.0,0.0,0.0,0.2189179746023332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.0012265830098530488,17.168808143591068,0.45631575100277383,0.0,0.020573243604524956,0.0011356352695024252,4.97602867958924,0.0,0.0,0.0,0.0,0.21890089459338202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.001130357702727182,14.848087050901375,0.27889283915422985,0.0,0.01427641420938093,9.421974840123276E-4,4.928562778022379,0.0,0.0,0.0,0.0,0.21893404343206196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.0010500386459788055,17.56062928258165,0.18900131286566163,0.0,0.003298534469537064,0.002177780392647183,4.902566943842348,0.0,0.0,0.0,0.0,0.2189648508321785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.0011720318195552208,30.40051908604963,0.029888508494386946,0.0,8.009014379005891E-4,7.984615329794122E-4,4.978810978755704,0.0,0.0,0.0,0.0,0.21896156712706935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.0010240366441235517,22.755667745304756,0.10173777021467904,0.0,0.0018283165984470072,0.001305678722879754,4.878128298614372,0.0,0.0,0.0,0.0,0.21896385272099161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.0011079532818637195,18.176450534532755,0.15423215217130537,0.0,0.0019389640794645808,0.0024351924422192656,4.926210889597721,0.0,0.0,0.0,0.0,0.21896956398274578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.0010845329159793857,16.61928640058481,0.19178619105828126,0.0,0.001213843995747561,0.0016182684212303752,4.9087461626150395,0.0,0.0,0.0,0.0,0.21899092805607812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.0012841150171219015,14.122512481796331,0.20931619660228376,0.0,0.003883974938730792,0.003461565955060285,5.010312394525674,0.0,0.0,0.0,0.0,0.2189447021989119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.0011330980736602412,9.942502033327202,0.4614771852749959,0.0,0.0016349681832483595,0.00708797871938637,4.9307498907342096,0.0,0.0,0.0,0.0,0.21897127928427257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
