"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,0.006515986476432581,14.170427335688153,0.042153832273006085,0.0,0.05690664366680136,0.060474233845601764,4.4482208164392825,0.35813326233254944,0.38811912009024374,0.0,0.0,0.11689964557602177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,0.004262071273435719,7.695514824044792,0.07888668748495303,0.0,0.05895354868927761,0.11503930867894605,4.379053098804128,0.3790201488076993,0.4049206448749967,0.0,0.0,0.12196157612629885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,0.0025083336213021024,8.887155920108539,0.31082737740119976,0.0,0.07975557460803803,0.12359866743947727,4.324436058309188,0.3786214168399247,0.40502263452864634,0.0,0.0,0.12198171674185919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,0.0036718941015386032,9.389188572503176,0.34338720856219895,0.0,0.05743101823071349,0.11378288788646404,4.358136570316496,0.374701558168036,0.404699831295134,0.0,0.0,0.12190604770856932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,0.0016915620458532556,10.069003325510128,0.3736895785637331,0.0,0.0604627932846085,0.1115535476979092,4.300885618312908,0.3758578728415938,0.4050062467895198,0.0,0.0,0.12197791458711647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,0.004002901648098314,10.51515680411318,0.7799290650869158,0.0,0.0517644723612713,0.06622901639728902,4.370365002124158,0.37343730169238964,0.4049518739306204,0.0,0.0,0.12195874629330841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,0.0037688191061005273,9.960143816043065,0.773206768713521,0.0,0.02803567652292393,0.031228679988031968,4.358495666297219,0.3726926443367996,0.4048344403481669,0.0,0.0,0.12194723536050768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,0.006973704127469171,10.621163446326868,0.43267316312004594,0.0,0.014199862014190665,0.02620095172953502,4.466556755508118,0.37001376694111476,0.40493372098356495,0.0,0.0,0.12196285268819412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,0.006652568437770175,10.190978712427535,0.2820251457056222,0.0,0.00960113376442913,0.03332579433139332,4.449914619308527,0.3702428962666325,0.40500470844679565,0.0,0.0,0.12197757614185915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,0.008573139611475558,11.031534456352949,0.32476463937555483,0.0,0.011294223280825882,0.017220018173690566,4.521258579430422,0.3704056894471947,0.40499721472341466,0.0,0.0,0.12197959119657797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,0.010000690605689293,14.138807706073528,0.4152929107202702,0.0,0.006846587251764712,0.01820034378561571,4.57293984484309,0.3634653951040469,0.4049771433300223,0.0,0.0,0.12197456905947873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.008495815628814561,10.992183174082138,0.19114145769857313,0.0,0.016913296762489486,0.02581355647361405,4.52327609557844,0.36908152192984184,0.4049965307231409,0.0,0.0,0.12197362364974852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.007641434428573442,13.26059687687559,0.3592920779551198,0.0,0.01935092479776078,0.02663665243937459,4.490098766463266,0.36092229152411937,0.4049178707076265,0.0,0.0,0.12195257125168596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.00818620513601084,12.104346779917785,0.36761523009313263,0.0,0.024825715109673536,0.0254912949871083,4.517799345416612,0.36125249346099714,0.4049616300375363,0.0,0.0,0.12196532353241442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.008428893861302333,14.110207619180517,0.2523696262444342,0.0,0.02830447865536315,0.008195894795530569,4.518722314052537,0.35729175612251807,0.40502060906193343,0.0,0.0,0.1219797267887493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.00999885466131145,12.771753315179868,0.30351936168734067,0.0,0.015201383277204716,0.004706965273333526,4.594689626769816,0.36319418710361684,0.4048030087646444,0.0,0.0,0.12193022781444628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.011521221187836581,10.543331693772485,0.12765647356605653,0.0,0.019003394175489203,0.007246860822014148,4.649586344681116,0.3675496393347221,0.40500123706130975,0.0,0.0,0.12198357639352038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.010747929926955554,12.326594045092468,0.2537032552899705,0.0,0.016571407803050567,0.011193759721555101,4.615653807126893,0.36547460291100203,0.40501024386118906,0.0,0.0,0.12198605329404244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.009945040127038124,14.290019831565573,0.1367948755573307,0.0,0.01710935783944544,0.0096345614400602,4.576343647086758,0.36389062108861286,0.4049995549185824,0.0,0.0,0.12198619083102813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
