"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
2.0,2.9668912898267052,2.9480518528534345,0.0043397952592871825,0.0,0.10052298169322485,0.1370847737540022,0.260574036985232,0.0037223514017433756,0.003666650273662825,0.0,0.0,0.03828796101851713,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,6.457897228885078,2.8267743385502753,0.0033223905048007014,0.0,0.09600549494156987,0.14932969351963132,0.3452459493545857,0.0037174398775870754,0.003999990393805032,0.0,0.0,0.07081546605700659,0.0,0.27499999999999963,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
4.0,5.855447874247079,3.858704472254164,0.004960580739320033,0.0,0.06100933231090005,0.1496822649092752,0.3209480423666042,0.003572615372484149,0.004000004727963214,0.0,0.0,0.06958833250226956,0.0,0.27499999999999963,0.2749999999999996,0.0,0.0,0.0,0.0,0.0,0.0,
5.0,4.2929209750604285,16.03418490208203,0.002930084190173269,0.0,0.012061783410838392,0.14961202379940258,0.28713170479418915,0.0038308181368530143,0.003999994976924943,0.0,0.0,0.07797843125425197,0.0,0.27499999999999963,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
6.0,4.220219467213239,7.383193931619665,0.002395546857991536,0.0,0.012434721675813625,0.14952733275632188,0.28582122389162135,0.0033389202928059466,0.004000045761414812,0.0,0.0,0.07797864116213492,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
7.0,4.38703870147288,7.908517393632848,0.002509410170614662,0.0,0.059933668502570925,0.1491846584524467,0.2890863812332995,0.00340609689285515,0.003999985099941804,0.0,0.0,0.07797796345002883,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
8.0,4.756742152416242,3.9694728885495474,0.002395764589787847,0.0,0.08961769593354947,0.14772205541330719,0.29682545979885194,0.0036474844337186347,0.004000054425568055,0.0,0.0,0.0720365706697727,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
9.0,6.437207766264871,2.0235118823203035,0.0020277861006392454,0.0,0.046217412129024624,0.14913128631707295,0.33506526096631156,0.003866017397863516,0.004000065236830951,0.0,0.0,0.06464356015518,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
10.0,7.5575459471328745,27.189206128487445,0.003797199172468066,0.0,0.012499923275376645,0.14883502680990127,0.36438257002615043,0.002995595640509923,0.004000072671691977,0.0,0.0,0.07797904635273545,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
11.0,6.509094217979233,16.20323883462576,0.005722956718223512,0.0,0.012499959044319824,0.14825593028147638,0.3374683989926845,0.0032198644533538846,0.0039999567611235815,0.0,0.0,0.07797881781590826,0.0,0.2749999999999997,0.27499999999999974,0.0,0.0,0.0,0.0,0.0,0.0,
12.0,5.837738228608399,18.056165449435937,0.007792058103624403,0.0,0.015258435978576151,0.14779928806754278,0.3218124995241784,0.0032602446575309336,0.003999860013246484,0.0,0.0,0.07797799772336125,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,3.5572878189797343,9.305602881380265,0.006802873837281377,0.0,0.022643534030851557,0.14750704898599293,0.27210460485447385,0.003507400188557287,0.00400010286548698,0.0,0.0,0.07797965045787814,0.0,0.27499999999999963,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,2.7501834946419805,8.025647652140158,0.009104288388480052,0.0,0.01763099885074902,0.14745071979128724,0.2562405229986389,0.003326226810122507,0.003999731354159486,0.0,0.0,0.07781736634757995,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,2.481508592660308,11.291861651682526,0.008744444941116617,0.0,0.012657818910485395,0.14661220491150675,0.25073063598759454,0.0031005121040180556,0.003999888279540319,0.0,0.0,0.07796805556995298,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,3.689582081628285,6.344930184689733,0.012393560625276794,0.0,0.030666127197552497,0.14525966191705425,0.27563202874268095,0.003470619699628842,0.0040001249756829215,0.0,0.0,0.07782351468728968,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,4.152284440522626,3.771616694327342,0.02564555457245225,0.0,0.04191368893588868,0.14080043366124995,0.2846183282440316,0.0036727188812950198,0.004000026201862181,0.0,0.0,0.07588206113547578,0.0,0.2749999999999997,0.27499999999999963,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,4.120061480859678,9.716877337477865,0.03210963275011107,0.0,0.01685659204357322,0.13325354294546451,0.28328065724967894,0.0031576940309657646,0.004000025041793857,0.0,0.0,0.07369504597250241,0.0,0.2749999999999997,0.2749999999999997,0.0,0.0,0.0,0.0,0.0,0.0,
