"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
12.0,0.03683942467553721,6.793432769877339,0.6020314814934297,0.0,0.02987758656675606,0.05732262927509215,2.509631712963212,0.0,0.0,0.0,0.0,0.4399886547022067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13.0,0.035574565047157204,5.145005940873522,0.926911002197466,0.0,0.04798671842568621,0.052537668204040607,2.496309811828677,0.0,0.0,0.0,0.0,0.4396813667539087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14.0,0.03259171645782611,6.007217576896235,1.8248331725789724,0.0,0.044542665165448754,0.0378262130696078,2.4681219388903766,0.0,0.0,0.0,0.0,0.4399099051127611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,0.02603485255965194,6.160473247213716,0.9751731785890911,0.0,0.045818046284040494,0.05559645812707273,2.417454505229733,0.0,0.0,0.0,0.0,0.4399418605197302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16.0,0.030413563814364858,5.189331741486688,0.6370131829468031,0.0,0.0550670404120125,0.06699073941767879,2.456628940395385,0.0,0.0,0.0,0.0,0.4397017450372689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17.0,0.0354142153918673,5.452721598729677,0.7059344964360731,0.0,0.05047427360469377,0.06750415219146953,2.4921307620073763,0.0,0.0,0.0,0.0,0.4398685857270016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.0,0.03734298603846711,8.021316585744918,0.6220991665148314,0.0,0.051396640676778904,0.05934966928751451,2.5107919907752905,0.0,0.0,0.0,0.0,0.4400145625840023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.035507707883946006,6.056184667821169,0.5621018701777737,0.0,0.05013066829810221,0.06430998434002931,2.496389166453317,0.0,0.0,0.0,0.0,0.4398575551139868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.034455650347270134,7.547984837068682,0.5505572317672747,0.0,0.045650519433284076,0.06274028205232146,2.483237298263347,0.0,0.0,0.0,0.0,0.4400220819196412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.03914698574882075,7.382644892753946,0.5822414826010567,0.0,0.03794603039965477,0.05623856834863764,2.5286410020336847,0.0,0.0,0.0,0.0,0.4400242372651801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.03726006051559651,5.831639105802222,0.47646395368890154,0.0,0.06618959709648596,0.07130776627221512,2.509225462343434,0.0,0.0,0.0,0.0,0.43987078797731555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.03919352353617699,7.183044478603875,0.5751209025848179,0.0,0.04884081374298385,0.06409694247710324,2.528331295534405,0.0,0.0,0.0,0.0,0.4396376608076823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.036397305476992985,7.362859800382834,0.696981472467609,0.0,0.053774975434847105,0.04433059506674904,2.5035920636602644,0.0,0.0,0.0,0.0,0.4398599879588716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.035393242691289864,7.7629331463830376,0.5827648413290765,0.0,0.04900927306695243,0.046670192845360205,2.4955482792240384,0.0,0.0,0.0,0.0,0.43998502707294385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.04223771537503352,7.260568869240399,0.47270953126074816,0.0,0.04296622035091594,0.05753103581835463,2.5652911233403346,0.0,0.0,0.0,0.0,0.4398519530679637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.037804680303817326,10.217419271721672,0.2847538740615093,0.0,0.0378528483767345,0.0555051611412624,2.5167518060515164,0.0,0.0,0.0,0.0,0.43996640435098083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.03107463822643395,8.654245469890409,0.3170448232573619,0.0,0.05390937796750843,0.06166505448574305,2.456619963629237,0.0,0.0,0.0,0.0,0.43994194169285417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.039803601370110846,6.223898795681367,0.3214423189829839,0.0,0.06291382743441336,0.0739239723041089,2.5396623139992607,0.0,0.0,0.0,0.0,0.4399704577910963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.044045031024801666,9.07648708515424,0.2635761576197171,0.0,0.041772450193066975,0.07292749610053524,2.575686162457324,0.0,0.0,0.0,0.0,0.439947516488143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.044104204195963045,8.024207256271179,0.28137029992382856,0.0,0.050206696891233825,0.06614829169101615,2.57850774555715,0.0,0.0,0.0,0.0,0.4400030006497132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.04281277412235362,7.143311126904089,0.35558151986424763,0.0,0.03753536715915721,0.07184448235184064,2.5667860806580984,0.0,0.0,0.0,0.0,0.43989291768279226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.04229586756637378,10.498115268759284,0.24095120780643414,0.0,0.03882372808403783,0.057125547947954214,2.5590299564692898,0.0,0.0,0.0,0.0,0.43995035809833183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.03686112817732531,8.087702327840724,0.4198347304923643,0.0,0.0572019477435631,0.04897202868433844,2.508562793452239,0.0,0.0,0.0,0.0,0.43971352865754704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.03676658518416608,8.171212177811649,0.5980746054960806,0.0,0.0474246374625441,0.06018668521037729,2.5083984015794623,0.0,0.0,0.0,0.0,0.43998586749878194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.03637982760879436,11.838531559977833,0.8541415649620895,0.0,0.050454301976305606,0.05180158818856052,2.501780264097622,0.0,0.0,0.0,0.0,0.44008781613549836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.03601031433772514,10.976823472764599,0.3275968272098793,0.0,0.05469754499001833,0.040045702577085306,2.4971754221228286,0.0,0.0,0.0,0.0,0.4399471410884309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.035121238977956964,6.9277645300168045,0.4219838754674547,0.0,0.06394897923089124,0.04054008329030487,2.4914592883278113,0.0,0.0,0.0,0.0,0.43994650909225125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.03445546649611462,7.808571008034784,0.4436378462580319,0.0,0.0503883935808263,0.06637567062460557,2.486666116477631,0.0,0.0,0.0,0.0,0.4399640683446704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.03625953790221472,7.537854791211786,0.25001605497300156,0.0,0.05638447662786159,0.059662514730495705,2.5011350976081967,0.0,0.0,0.0,0.0,0.43993183671587766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
