"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
18.0,0.5747572061622186,10.831616085439446,1.2655775923398356,0.0,0.03880432748986991,0.07080973514643249,0.8679378435688276,0.07844339848428561,0.0847264239564698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
19.0,0.6507212210156164,9.486625167428233,0.8767972282758661,0.0,0.04248102552224735,0.04145977285984372,0.8802321656428567,0.07868787723241456,0.08489832456154402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
20.0,0.6288232455400817,9.187461779029954,1.497277478923689,0.0,0.061923735622467335,0.03601947808660876,0.8769476088670762,0.07840772524542694,0.08474133828263145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21.0,0.6505822644496722,8.060409507332833,1.0325610725400813,0.0,0.06402618696121497,0.06814907999902602,0.8805902941477829,0.07950395797555425,0.08473516603258699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
22.0,0.5820095295399266,9.244030162456962,0.6566764422637873,0.0,0.05041871411483849,0.08413745410760594,0.869175307028501,0.07881658453319448,0.08495812254420952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23.0,0.5791239634375382,8.162991930885608,0.9292368901821159,0.0,0.053902893895453566,0.07112553428060603,0.8697916360602947,0.07888958221274289,0.08483667909937528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24.0,0.5504470570473645,8.704120426142204,0.2842694399796869,0.0,0.0578846840641284,0.07047160536127692,0.865186502932624,0.0795215031928398,0.08499178284831199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
25.0,0.6525285090716036,9.161355270496404,0.9567012574013947,0.0,0.07160084780618756,0.07710221529101277,0.8811564475779788,0.07831619098165334,0.08492832749082051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
26.0,0.5838211536652193,8.273868484832995,0.4974705865929223,0.0,0.08910096383585835,0.10057495691715267,0.8697962162646018,0.07933711002786621,0.08493821061019673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
27.0,0.5655671018258661,8.55150193035343,0.8172124606452518,0.0,0.07233640677753989,0.103886978658848,0.867487016528636,0.07889279568629519,0.08496451035155547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
28.0,0.6274460226704109,8.586249172323015,0.6660302479314046,0.0,0.06752879948796828,0.08676725726251969,0.876638065155868,0.07894883952948313,0.08499153968027853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
29.0,0.6987639585887425,8.240993829676551,0.6372340361722698,0.0,0.061823314082683115,0.07697302641265123,0.8873834552976838,0.07901976593408105,0.08491487892207084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
30.0,0.6613464688893982,8.945621139868702,0.6749874569834378,0.0,0.06560843841899394,0.07392006418914959,0.8818349078426991,0.07884925847133219,0.08497159907655927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
31.0,0.6429479889589693,9.380974324366266,0.6211984928480545,0.0,0.06517159605609689,0.06117213569844136,0.8795183383018199,0.07850267723338239,0.08498943328489042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
32.0,0.5839101534497235,9.177714127228167,0.8354525162786466,0.0,0.06985990617093958,0.08479781104351924,0.8701442489139523,0.07908655996874461,0.08490761915067271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
33.0,0.6274307927296371,9.649690823975723,0.7627567427292292,0.0,0.05569775639427718,0.06950256479675156,0.8773706793515746,0.07821049377279225,0.08494309681600434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
34.0,0.6213841350162033,8.236415262876951,1.1188998513426984,0.0,0.05732999206796263,0.07051203503037289,0.8772684137701461,0.07956827331785102,0.08480804821414405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.6252892289303632,9.041433618626913,0.9237413918392519,0.0,0.06370155292911228,0.07780577903171029,0.8777917954133656,0.07919775772697862,0.08491791807465651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.5138903631783411,7.26123087335584,0.8599635226164688,0.0,0.06295995043714676,0.07731508025778006,0.8595833842741948,0.08051043374847291,0.08499758072147583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.5647332183644458,7.339439724534761,1.1177484148519252,0.0,0.07121754482605305,0.07590983095130453,0.8671840113058461,0.07972294269099807,0.08493415707254541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.6622437310628236,7.900343160102252,0.7664807454802982,0.0,0.07405844946328002,0.07498083374833646,0.8828492593956269,0.07971216643492808,0.08498928771502215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.6101758987203649,7.257125856321049,0.9849099741481218,0.0,0.06730062455464146,0.08559418345829427,0.8743072268949565,0.08008670834943983,0.08495724049731135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.6215616239583427,7.878378984623066,0.8617204990468841,0.0,0.07702510695812967,0.09002426869858071,0.8763606326369091,0.07963321523541,0.08480003074044189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
