"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,22322.283,25160.615,109459.59,66533.484,45729.28,2131.119,33765.727,27849.941,20990.078,206238.27,40967.14,129607.38,254288.05,4695367.0,54408.49,7520.8525
2.0,24359.45,65612.99,257352.0,64768.184,194056.53,2395.689,34658.164,48123.273,55396.016,350969.7,61944.7,46888.06,151050.06,2162428.2,255808.92,8114.8794
3.0,26529.408,81918.08,359642.12,50834.668,335031.53,3867.32,32118.922,35698.293,66172.84,364553.06,29972.504,17179.328,101824.25,376071.06,213463.7,9839.279
4.0,28924.682,96055.375,423882.7,36515.305,509146.9,4618.0713,25929.621,27542.662,68286.805,516116.16,13311.543,8949.111,71548.19,19794.766,206541.81,13107.952
5.0,31480.244,97353.81,453694.88,25852.238,567645.56,5560.265,15672.131,22484.697,68789.79,538930.0,7080.138,3525.6946,58162.008,44.272736,117874.23,18203.36
6.0,34324.15,99032.99,413163.34,17932.342,521155.62,9127.776,7917.2573,18855.656,67483.09,499693.12,6193.679,1940.5176,59200.01,1269.2831,98991.836,25099.75
7.0,37988.707,102948.5,379007.53,12314.036,532990.6,9669.973,3644.6924,16506.11,68393.06,480964.12,7395.373,2513.3264,68061.75,6600.3384,109583.36,33763.6
8.0,43682.582,102339.2,383106.16,8869.722,497509.53,9816.699,3013.89,14940.568,73819.61,492875.66,10459.329,3977.8147,78052.586,87495.734,112458.77,44253.277
9.0,50398.94,97768.81,398112.3,6318.539,435648.25,11294.396,2893.8533,13658.602,78216.7,454191.88,10272.466,4711.5635,52997.88,168964.56,125777.69,55971.562
10.0,58063.496,95860.3,407178.88,4402.789,436173.06,15930.149,2722.4014,13235.282,83254.89,477920.66,10178.141,4584.641,57203.266,324935.5,136144.3,68415.14
11.0,65200.05,67279.42,385764.03,3025.7178,368277.03,17620.758,2874.8955,12270.132,83952.59,372581.78,13938.088,3803.7412,38938.68,460201.8,125517.23,81155.37
12.0,70950.266,53604.88,383980.7,2069.1558,375422.28,17330.787,3514.0508,12256.943,88038.24,438366.06,15354.224,6362.307,49074.094,228641.33,141451.3,94039.21
13.0,75632.914,58247.08,323860.72,1440.9902,321259.12,16917.396,3019.0522,13367.956,85892.31,415199.88,13603.506,6845.514,40038.348,328498.7,137835.77,106793.375
14.0,82398.19,63537.55,345388.5,978.5599,312129.8,16314.255,3159.072,13943.922,79766.59,474466.03,12170.651,5307.378,43621.04,247455.64,164069.4,118457.75
15.0,90837.65,63865.62,363424.84,672.2947,264897.4,15668.626,2986.7156,14993.39,70107.55,395897.22,12955.68,4170.3633,29187.896,383781.12,136809.52,129267.31
16.0,98782.38,68397.44,386663.8,449.74963,278379.9,14931.358,2207.869,15091.72,66487.58,428982.88,13217.292,5564.8716,34830.277,174909.08,132346.44,138527.14
17.0,106956.35,69651.05,394901.75,305.08932,271181.66,14151.24,2262.1077,15340.785,65881.44,377667.88,13507.93,4593.7935,33182.234,274236.4,170436.78,146358.73
18.0,117802.04,67299.484,374180.84,208.40952,257946.94,13447.693,2503.0498,15470.614,68626.266,376236.72,14066.495,6296.2983,49082.137,413534.34,153197.42,153344.66
19.0,132029.84,68836.74,304808.16,139.08414,209007.42,12718.144,2350.1152,15207.961,72888.2,318730.1,11556.567,4555.3057,32269.55,498151.53,135030.0,158847.0
20.0,147751.58,71775.35,328750.72,64.246475,277743.38,11999.475,2561.5723,13340.772,76851.78,387384.1,10733.936,3949.467,44349.418,68239.266,140193.11,163108.6
