"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,1843.82,1042.676,2166.3613,7485.7134,0.0,91.287674,0.0,14332.304,2925.135,6926.136,24760.246,73125.555,31468.188,15523.921,1163.6537,141.72661
2.0,1902.4891,2270.886,3848.298,6814.4365,0.0,83.95588,0.0,27265.361,8607.112,13752.557,47159.383,36501.223,23976.852,35106.938,6696.2856,107.87409
3.0,2008.924,3030.187,5312.4297,5119.381,0.0,129.20901,0.0,15793.05,9634.575,12969.698,20107.664,10112.574,10571.425,12443.608,2118.9226,125.26657
4.0,2221.341,3683.655,8512.687,3592.5696,0.0,167.27989,0.0,9290.895,7687.9185,21806.045,12077.65,6485.866,8603.382,984.70337,2333.7893,202.8703
5.0,1929.1227,2792.0396,5199.658,1888.0195,0.0,133.48015,0.0,4450.3057,4725.5933,14790.904,5228.397,2106.132,4061.0005,443.3337,1644.9728,164.96689
6.0,2896.0178,4503.998,11656.382,2035.225,0.0,421.1838,0.0,4155.0054,5797.189,15115.32,5203.835,1200.1748,3902.8975,5083.233,2255.2456,547.2492
7.0,2134.4238,2504.6465,5587.375,805.30505,0.0,227.16428,0.0,2403.126,4660.954,12932.737,3492.3257,1725.5894,3611.3984,4679.8267,1142.115,327.6272
8.0,1770.0305,1951.6802,4247.57,440.9559,0.0,178.2098,0.0,1715.5381,3628.1877,10751.403,3178.659,2568.844,3161.1025,10314.402,785.98566,332.94763
9.0,2293.718,2384.0881,4842.545,380.59503,0.0,263.08948,0.0,2136.2156,4426.855,9609.373,3994.3076,2644.33,2721.7056,10346.309,1457.9447,553.9558
10.0,2443.3022,2144.54,4750.6924,248.19409,0.0,336.13977,0.0,2144.6646,4682.9185,8760.302,3912.4854,2083.462,2273.4875,10453.399,1347.1156,630.71204
11.0,2842.9153,1571.4875,5731.7715,185.55707,0.0,405.90146,0.0,1937.3693,4663.519,7716.8774,3365.794,2325.8516,1446.23,8826.814,1354.9211,844.1232
12.0,2457.033,824.2202,3800.916,87.91287,0.0,244.38683,0.0,1536.3176,3492.0674,9396.535,4814.4565,3583.9746,1903.7626,5220.6006,889.9628,525.6266
13.0,2790.9092,934.5337,4421.3916,62.568886,0.0,243.24149,0.0,1501.6079,3214.9592,7667.5615,4601.554,2857.7715,1553.6592,8260.058,809.01337,625.60895
14.0,3331.548,1387.2766,6454.4854,59.197197,0.0,359.05206,0.0,1598.9818,3005.2937,7123.2456,5392.663,2588.9211,1544.4086,7283.348,1179.5144,1226.929
15.0,2406.3657,871.24396,2992.064,25.575705,0.0,183.33948,0.0,1066.9895,1932.8931,5254.4277,4752.675,1658.1929,1424.9517,4397.032,920.83203,590.4655
16.0,3839.5564,1699.7795,7725.6084,30.91679,0.0,382.87225,0.0,1372.3167,2663.7732,11261.563,6537.036,3398.078,2777.5571,5421.423,1071.6194,1774.0251
17.0,3015.3416,1029.2231,2936.3242,13.728657,0.0,201.02527,0.0,1029.8436,2075.252,5177.027,2880.2568,1679.5486,1353.08,9734.113,838.8191,885.88885
18.0,3157.9905,1004.00665,2525.875,9.046235,0.0,189.82532,0.0,875.44934,1960.7957,7595.7896,4081.4001,1953.999,2031.2579,5748.8066,774.6453,942.3312
19.0,3487.5354,1019.8311,2927.5059,5.999216,0.0,192.6114,0.0,905.9463,1934.1294,5840.7734,3929.2231,1747.4193,1609.2155,5803.7437,813.34155,1111.47
20.0,3029.769,700.8499,1869.1138,2.0668998,0.0,115.014435,0.0,711.0755,1580.2344,6866.666,5000.7134,2162.5251,1779.3777,5253.1455,609.3198,608.97577
