"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.3000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.8000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,3.0,10.51284,8681.132,331.1805,0.0,589.2243,0.0,19800.436,17132.45,3040.8699,0.0,0.0,0.0,3653.8105,0.0,14234.34,0.0
1.0,3.1000001,50.278893,3918.2292,1819.2854,0.0,6202.566,0.0,21515.473,4836.036,3945.7727,0.0,0.0,0.0,22260.908,0.0,5439.7964,0.0
1.0,3.2,84.27268,307.0067,4792.109,0.0,3546.2441,0.0,4616.652,271.50757,2733.7432,0.0,0.0,0.0,71314.7,0.0,1172.5828,2.2685916
1.0,3.3,390.99225,182.79848,5187.171,0.0,177.02303,0.0,1063.1416,146.86067,2046.7283,62470.14,4643.2534,80277.56,93418.73,256568.19,13358.803,22.777897
1.0,3.4,286.35162,69.766,1389.1028,0.0,83.186935,0.0,340.5664,48.18478,565.9495,3862.7644,530.4633,1657.4215,5915.0493,6170.3184,2995.7712,8.088283
1.0,3.5,249.36256,24.56804,746.56226,0.0,51.286808,0.0,83.20107,36.438858,92.876076,3695.0352,428.86908,1857.6377,2421.8384,2905.828,766.2373,8.965426
1.0,3.6000001,304.54718,20.220036,504.52206,0.0,37.21292,0.0,49.19874,18.899807,65.794266,3252.1133,544.02734,657.8521,2653.2378,6898.3325,853.23846,16.094345
1.0,3.7,582.5255,18.372915,706.46204,116.65011,51.83838,0.0,41.03542,59.608345,66.77816,2982.135,391.8517,418.29474,5384.1963,1489.688,1293.6182,30.239902
1.0,3.8,1564.4069,29.424212,688.0048,1389.4845,102.520325,0.0,39.052692,68.23804,49.2067,3142.2556,628.19275,1583.9718,3854.8042,6989.046,681.2277,404.68915
1.0,3.9,4029.1052,34.880234,1412.2662,5412.627,141.37355,0.0,82.29054,101.60169,311.22202,7325.2104,2105.8784,7069.788,15402.431,11196.896,5988.8213,728.23
1.0,4.0,3081.1553,122.88342,3155.2368,5894.488,267.6316,69.60178,108.217896,203.42534,1434.788,8076.0117,2011.3856,8201.607,16844.834,27732.852,8550.154,681.8012
1.0,4.1000004,4264.3823,153.56248,4056.9211,10725.58,310.92477,39.92805,114.56633,496.7157,1959.5566,11571.11,3693.4595,5556.0293,18052.693,33589.047,2392.2808,1108.684
1.0,4.2,3830.86,76.73452,3412.1936,12800.648,640.7006,197.87177,41.061737,147.00668,1184.4177,20607.436,5099.146,13315.473,3355.4421,35655.59,625.89606,1500.5386
1.0,4.3,1473.7736,13.070282,556.7714,7368.984,51.32666,411.7273,0.0,27.571342,210.74718,4864.556,1838.4011,3258.7964,732.9882,10261.945,241.88387,1246.4928
1.0,4.4,699.3987,1.1102057,265.35983,3615.779,9.916596,387.3096,0.0,4.7637076,5.611963,1267.7468,742.5593,71.393364,146.45528,5431.1987,30.781061,718.6457
1.0,4.5,397.75497,0.3681418,194.55411,2008.9087,4.432479,338.38297,0.0,0.0,15.540605,1313.8323,690.3868,146.53305,0.0,4272.509,53.632782,391.30737
1.0,4.6000004,307.4136,0.0,134.33777,1400.1481,3.32116,226.68053,0.0,0.0,0.0,1045.4753,291.30887,102.43715,0.0,4335.4683,154.37291,250.39232
1.0,4.7,318.4864,0.0,179.27892,1162.1652,6.09857,174.63438,0.0,0.0,0.0,703.26776,408.11658,80.33312,0.0,2355.6182,62.41488,156.0593
1.0,4.8,273.71637,0.0,150.92633,910.41614,6.4804068,100.6755,0.0,0.0,0.0,1085.096,395.20068,204.9586,13.690659,3683.396,160.3257,100.085724
1.0,4.9,248.26524,0.0,118.53278,704.7151,7.963962,63.293797,0.0,0.0,4.6660304,1204.0544,691.944,320.0677,0.0,3050.928,45.301765,77.525055
1.0,5.0,145.7071,0.0,66.78786,413.61865,5.709135,23.8433,0.0,0.0,0.0,1195.0844,621.56036,169.40744,0.0,3285.3274,15.3105135,41.165905
1.0,5.1,30.589252,0.0,95.635605,198.55594,0.7300629,31.910574,0.0,0.0,0.0,553.1332,401.4905,105.950874,0.0,2330.064,6.362333,18.440092
1.0,5.2000003,36.750244,0.0,10.191593,70.65584,0.7280875,0.13418396,0.0,0.0,0.0,350.62076,76.82172,15.072282,0.0,374.7906,0.0,3.2160094
1.0,5.3,1.3103184,0.0,0.0,5.0579743,0.0,1.5765858,0.0,0.0,0.0,0.0,1.4326048E-5,0.0,0.0,184.3304,0.0,0.8866804
1.0,5.4,0.0,0.0,0.0,7.4143496,0.0,0.557728,0.0,0.0,0.0,18.094349,46.70037,0.0,0.0,63.252594,0.0,0.1425731
1.0,5.5,0.0,0.0,0.0,13.727796,0.0,0.43803254,0.0,0.0,0.0,0.0,19.063412,0.0,0.0,252.78174,0.0,0.88714206
1.0,5.6,0.0,0.0,3.2793558,39.4428,0.0,0.980506,0.0,0.0,0.0,1.8135825,0.0,0.0,0.0,63.96924,0.0,0.42824435
1.0,5.7000003,0.0,0.0,0.0,0.0,0.0,0.14449479,0.0,0.0,0.0,3.834488,0.0,0.0,0.0,4.9734463E-5,0.0,0.592076
1.0,5.8,1.3587506,0.0,0.0,2.8139484,0.0,0.0,0.0,0.0,0.0,38.037346,24.1328,0.0,0.0,0.0,0.0,0.30242008
1.0,5.9,0.0,0.0,0.0,22.52467,0.0,0.0,0.0,0.0,0.0,28.713335,26.922691,0.0,0.0,0.0,0.0,0.0
1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.498423,10.812157,0.0,0.0,98.91007,0.0,0.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
