"% of prey species (in rows) in the diet of predator species (in col)"
"Time","Prey",lesserSpottedDogfish,redMullet,pouting,whiting,poorCod,cod,dragonet,sole,plaice,horseMackerel,mackerel,herring,sardine,squids,cuttlefish,thornbackRay
1.0,lesserSpottedDogfish,0.007654792,0.0,4.259255E-12,2.8116422E-4,0.0,3.0027577E-4,0.0,0.0,2.4269679E-5,2.4292074E-5,1.1421855E-4,0.0,0.0,7.4784526E-5,0.0015854156,0.0
1.0,redMullet,0.46948433,0.35648784,1.2077613,0.51737463,0.9130335,0.88381726,0.019130174,0.48474005,3.2892614E-4,0.44636038,0.36971,5.2482824E-6,0.25385416,0.13589436,0.0036918153,0.7882631
1.0,pouting,1.7719377,0.44656575,5.223134,5.05227,1.0884632,3.3349168,0.0043411446,1.4251354,0.07417747,1.304067,1.2893046,0.69964606,0.011503102,1.0572194,0.0,7.467183
1.0,whiting,1.2980837,0.30686155,3.8856812,12.085178,1.5689287,12.254357,0.009712746,0.8833931,0.06450172,2.6104906,0.2584755,0.06662282,0.0064371144,2.9666116,0.0,3.6639926
1.0,poorCod,1.5443957,0.0,0.8559186,0.8760822,0.4963414,0.25799432,0.016450437,0.033556793,0.38618922,0.32021543,0.004192622,0.115741864,0.004972868,0.7327167,0.0,4.311474
1.0,cod,0.111388184,0.0,0.24983309,0.8594434,0.073290594,2.8211136,0.0014511751,0.0218123,0.0060620536,0.06338568,0.0010837585,0.30780107,0.0011152679,0.2230227,0.0,0.20139128
1.0,dragonet,4.0205336,1.2367334,1.7056739,1.9937513,1.328383,2.8435056,1.6678874,0.6754473,1.21049,1.8040313,3.147868,0.6929179,1.3558161,1.5525439,0.026142292,4.2710104
1.0,sole,0.984585,0.028633464,1.2664844,1.6638709,1.3200729,8.063048,0.10771276,0.80772656,0.13334695,0.4902137,0.0844782,0.17883761,0.047731034,0.6586115,0.0018437157,3.947672
1.0,plaice,2.0454836,0.0012722107,0.79786825,1.0755212,0.2638902,0.017204722,0.0057667363,0.0014768157,2.8828275,0.055295084,0.00968376,0.95998704,7.218623E-4,2.7767859,0.00508155,2.6017222
1.0,horseMackerel,1.9592648,1.7861744,10.93277,22.075321,5.2147655,0.050843142,0.208757,3.9543686,0.17515223,34.683422,1.2825707,0.23603846,4.1225734,4.227508,0.0,10.410034
1.0,mackerel,0.562445,0.95461,3.4023068,2.7207835,1.4070196,7.095154,0.37674525,1.5715518,5.929242E-5,0.63651025,5.2209163,0.004681162,8.8877836E-4,0.76034504,0.0,2.8159273
