"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22180.006,23204.523,27069.373,62850.793,24345.74,8199.002,36856.39,232952.33,114637.04,210587.62,92894.016,8192198.0,276176.34,2.111817E7,63157.402,7367.9717,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25602.352,47446.16,37405.17,80910.4,76878.766,11307.249,29490.58,236510.55,62981.805,365763.62,72662.18,8750851.0,159754.14,1523083.6,189308.95,8137.399,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27743.848,68423.484,44559.61,80567.25,141305.27,13813.074,32353.303,312876.4,107047.66,426404.22,58953.465,3021118.2,93547.586,169229.31,153540.8,9193.167,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29355.37,74409.336,30200.393,87058.625,223979.95,15724.125,20311.295,322711.72,120221.42,504813.06,65768.99,921320.5,63167.332,42435.793,141568.06,11088.755,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,30382.139,82734.555,31402.223,116114.12,266174.25,16931.777,9362.013,251310.56,140279.86,536182.1,60670.625,327338.66,45352.91,62939.316,128039.86,14018.552,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,30332.555,92074.43,31145.283,117208.97,260890.05,17252.973,3362.1694,205709.2,160623.4,568021.56,57906.367,153712.16,39158.117,60443.586,121576.305,17931.07,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,29441.14,87346.63,32114.232,108579.04,258137.53,16857.357,1506.5226,175031.73,178342.69,541743.75,42792.62,95086.78,35448.34,90354.625,122483.15,22847.473,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,28241.963,106602.22,32393.81,102126.17,249454.38,16242.601,734.2296,134968.48,201742.53,569521.7,33590.46,69758.03,28039.387,130537.7,141003.83,28824.094,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,26075.64,109922.73,33236.008,96614.97,243818.53,15271.222,551.8712,129214.11,191586.02,497080.62,25299.422,86015.28,23851.1,171271.64,130648.3,35582.027,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,22411.484,115280.67,33288.184,105974.6,244521.08,14116.598,474.92255,117146.016,214629.45,556111.56,24475.076,119092.72,18945.623,215412.3,141323.44,43027.188,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,22413.633,91060.07,35758.71,104874.664,229355.66,13085.641,472.0717,120836.414,204230.73,566279.2,19469.363,225263.28,16979.516,251506.11,118045.08,51371.27,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,26716.129,65475.105,39482.953,101893.42,255875.62,12351.534,438.8859,117557.42,215329.53,583216.56,19263.662,317267.16,16687.484,154524.53,133476.83,60507.117,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,30423.135,75428.06,43873.387,102312.55,233678.02,11718.1,350.4883,129233.82,203775.14,558616.56,18275.227,243366.95,14198.016,205413.4,123174.12,69963.94,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
