"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22190.842,33387.44,27132.809,62254.754,26611.473,8167.4395,40191.203,195800.0,114900.07,209268.28,92547.66,7507300.0,281241.12,2.1063078E7,56539.363,7367.606,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25654.611,44461.777,37765.664,92046.69,77688.35,11227.339,29298.438,287737.66,82836.76,326595.7,66767.055,7907043.5,160385.94,1641690.4,165515.55,8136.687,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27853.873,58266.75,40112.066,105126.75,145714.44,13685.662,27287.133,278031.03,102363.38,395739.38,62577.934,2713380.8,92030.63,185862.53,144139.33,9209.152,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29504.664,68100.87,22821.768,126651.08,237675.44,15546.492,20775.254,305253.28,140428.53,501402.06,65538.24,847694.0,62461.04,12470.674,149027.69,11124.116,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,30636.473,75843.41,20554.068,153099.52,282267.66,16728.518,9641.402,202916.33,138262.95,560585.44,56774.812,330761.06,49922.105,6.081773,121717.09,14073.846,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,30698.664,88075.07,27982.465,147858.0,266936.72,17058.473,3130.1797,214000.44,150853.28,551306.5,41038.21,180309.16,41754.83,728.31854,117503.32,18001.822,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,29941.258,100714.625,30380.363,138868.11,295686.88,16772.158,944.4357,190144.9,177253.31,564337.56,38828.965,112995.34,37693.668,3451.4524,137268.66,22933.93,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,28979.488,104137.76,27888.092,127350.4,280880.2,16126.322,547.0058,161502.47,180854.12,636155.94,36083.758,87820.98,33533.676,97294.23,115498.0,28923.65,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,26948.408,105373.195,31631.484,112171.414,249925.6,15241.708,491.753,134826.22,206399.08,580821.1,24474.229,83300.28,31002.898,132812.31,122646.34,35694.21,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,23242.518,108103.26,34393.934,103550.99,234784.88,14326.79,438.2265,120293.53,231013.06,594718.56,18959.164,113843.445,29269.832,235420.45,133056.5,43153.58,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,22959.342,82027.25,37713.047,95785.19,227194.5,13442.667,403.52054,115236.58,216138.62,549803.94,15315.478,141261.02,27113.506,252254.89,139386.88,51519.504,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,27492.02,64996.023,40657.8,87408.55,239927.33,12564.289,349.54514,139425.16,253782.6,604617.06,14359.324,199265.58,28508.848,80087.91,142998.67,60678.043,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,31583.09,66676.65,47697.348,97002.23,207731.36,11760.573,416.17578,112607.63,227640.88,653184.3,19812.799,255848.1,26414.377,105826.02,133132.17,70159.42,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,34464.785,74890.83,47795.105,98858.086,201607.6,11052.6045,269.02356,114044.36,228202.36,603618.0,22514.398,326071.44,19531.166,175201.88,123460.016,79780.73,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,36419.79,73740.414,50253.277,90477.234,213598.39,10284.333,281.27133,124894.086,186149.84,547552.9,13828.453,337008.06,16436.1,192686.19,118477.37,89166.92,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,37973.34,81670.01,46228.312,83678.47,235674.38,9475.84,283.86716,118994.47,200477.98,529179.1,13905.878,219475.9,15189.074,59152.062,132794.44,98120.625,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,38225.145,76420.83,47991.496,91666.875,215958.11,8654.693,335.9652,125112.76,177599.97,537472.56,20706.777,134043.28,13723.301,120188.73,118777.63,106435.15,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
