"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22220.795,24394.281,27254.688,61793.938,24910.865,8110.966,34454.027,205112.22,118077.266,193437.83,91440.24,8106823.5,275283.62,2.1175912E7,55322.46,7367.797,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25721.137,53207.92,38019.703,77476.31,60962.027,11055.488,31041.979,282244.53,73159.08,318818.38,73187.54,8569542.0,149436.28,1628349.4,167594.48,8137.693,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27967.418,60868.82,42482.95,89878.695,124926.4,13403.206,27609.963,337553.97,109559.445,385503.5,61219.086,2999432.0,95642.51,213702.62,164161.47,9199.82,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29660.885,70598.03,26942.39,128323.36,195968.97,15174.729,19950.084,325402.03,132695.83,466666.44,70366.93,922086.94,68548.18,14735.284,148385.61,11093.348,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,30769.025,79908.67,24528.297,160948.69,269235.4,16263.816,8611.919,249909.58,151602.77,483951.03,71036.09,306879.5,56472.414,161.08394,111534.56,14007.233,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,30752.328,80376.195,26478.352,171970.2,289247.03,16459.102,2839.7644,205599.98,147839.28,511410.66,54014.066,153748.0,52737.434,5066.4565,112736.29,17887.322,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,29977.729,88643.58,23966.256,176201.67,302114.88,16033.375,878.3316,168998.2,162646.52,508765.3,38228.652,91286.9,52948.516,16237.625,97446.375,22747.57,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,29024.66,92561.25,24037.977,177001.06,258970.61,15296.661,484.9048,128774.29,162685.38,530649.2,35960.723,64224.29,44181.082,154024.22,99035.61,28651.486,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,27090.379,103739.85,26638.818,163443.28,242121.12,14311.486,470.64447,122029.59,184713.38,444613.38,27976.98,48952.875,36040.812,159542.73,118102.84,35330.496,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,23157.627,102457.58,26537.469,150175.69,233635.38,13189.654,456.77365,121499.01,220535.78,504683.84,23900.826,85901.05,33134.08,178045.81,129707.54,42693.406,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
