"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22162.06,22541.66,27362.123,59752.965,23301.121,8028.7505,37986.914,206250.56,138680.3,195575.02,93671.2,7506118.5,275500.0,2.12973E7,72610.88,7367.8364,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25600.447,46847.125,38348.977,68261.625,71400.25,10888.757,32932.355,259084.75,68067.13,319681.94,64146.312,8119609.0,151395.44,1678450.8,198245.66,8138.5254,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27765.783,63699.566,42839.8,96699.49,154033.25,13161.0,28744.139,310735.88,100989.086,428411.6,59803.293,2952032.8,89952.31,200311.45,162243.77,9208.899,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,29401.824,76145.98,29392.047,133800.36,243449.02,14872.989,20096.3,311351.25,133789.02,486352.22,57624.523,963860.4,56043.586,28055.652,120070.74,11122.109,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,30503.514,85911.64,27962.475,158482.17,278938.8,15964.058,9719.787,206869.3,139484.3,495813.34,66267.9,342419.62,43240.973,42213.414,112967.86,14072.891,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,30508.31,84456.664,31981.318,148993.1,226003.73,16178.131,2418.8064,168486.16,145476.39,495920.1,65324.22,162637.98,30978.271,273134.84,125028.73,18005.951,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,29702.6,97106.805,26305.32,131404.28,227780.48,15760.551,627.078,187320.6,179500.33,403218.25,35706.316,90164.414,29323.73,221697.8,131631.4,22923.062,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,28723.322,108260.89,27958.0,126699.586,268012.1,15196.004,433.04147,167013.69,200115.14,469205.03,39184.98,92432.18,24966.71,85258.45,139984.88,28880.174,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,26786.346,110969.29,35168.61,129046.39,267836.47,14371.398,294.2397,142535.8,187777.72,439481.06,28850.541,96625.17,22119.818,161809.33,126827.914,35600.285,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,23145.004,111500.55,39810.555,117269.2,251343.28,13431.629,250.49876,131331.67,211561.6,460694.22,23607.854,214636.27,17439.678,295845.72,153439.77,42988.367,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
