"Distribution of fish biomass (tonne) by Trophic level. Class i designates interval [i,i+1[."
"Time","TL","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,1.9000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,2.0,0.0,2.3970571E-8,0.0,0.0,0.0,0.0,0.0,0.0,0.1078395,0.0,0.0,905.64844,525.41437,0.0,0.0,0.0
1.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730.5958,0.0,0.0,186494.05,5323.462,0.0,0.0,0.0
1.0,2.2,0.0,15.98571,0.0,0.0,0.0034377335,0.0,46.43955,9.57902,2698.884,1645.7028,24.117958,462130.53,8262.217,0.0,0.0,0.0
1.0,2.3000002,0.0,17.282482,0.0,0.0,0.13318254,0.0,50.62327,19.250284,528.04156,606.72534,3.994367,81230.66,4055.7322,0.0,0.0,0.0
1.0,2.4,0.0,3.0909832,0.0,0.0,0.35714337,0.0,138.86458,22.32969,945.95215,467.3767,2.9480808,366114.2,2745.8945,0.0,0.0,0.0
1.0,2.5,0.0,10.968594,0.0,0.0,0.05203509,0.0,126.57264,23.048195,1279.6372,22.189638,8.463498,1137565.1,2065.7058,0.0,0.0,0.0
1.0,2.6,0.0,4.384886,0.0,0.0,0.46325922,0.0,213.34308,16.384052,289.68546,277.38205,22.224855,404017.75,2887.72,0.0,0.0,0.0
1.0,2.7,0.0,4.0467277,0.0,0.0,0.004697387,0.0,227.3281,56.024982,161.85414,239.96426,31.576612,474859.2,9499.813,0.0,0.0,0.0
1.0,2.8000002,0.0,9.52517,0.0,0.0,0.5168661,0.0,386.63297,52.711346,11.784445,593.5741,16.333311,221864.53,15967.214,0.0,0.0,0.0
1.0,2.9,0.0,47.82678,0.0,0.0,0.7367998,0.0,43.130676,41.547188,17.201784,1217.4071,150.57388,177712.62,17246.459,0.0,0.0,0.0
1.0,3.0,14.2736,164.4369,1346.7689,293.44247,12.485826,4.7527604,965.8716,3165.5405,1929.714,5899.583,259.1447,141723.31,9981.682,211270.61,7004.8286,3.7413487
1.0,3.1000001,385.84125,1008.5173,936.1188,1123.0696,270.14813,79.923515,6763.6353,4220.68,5002.193,2075.9954,165.88792,43410.137,6792.974,1400027.9,1177.0859,8.496706
1.0,3.2,1072.3612,1647.3323,62992.36,88299.81,3391.5837,2726.5713,14516.812,7328.4424,9663.327,3590.702,453.68698,355.71774,2691.083,636499.2,5129.9033,10.817161
1.0,3.3,285.72812,445.72653,40762.86,105153.7,1386.014,579.2393,2662.6218,3521.4011,7995.878,134510.73,33649.785,53537.406,44355.605,1.5201018E7,3738.3577,25.55162
1.0,3.4,271.89157,240.9141,10302.432,181542.84,177.14555,734.62897,909.89374,1637.2115,10719.965,5945.84,931.21857,77087.72,3802.8433,436965.44,517.1383,31.163858
1.0,3.5,938.59717,143.61871,15474.55,103660.26,153.04791,62.11836,803.6792,1862.3844,4467.529,8509.282,740.3507,12344.905,3965.6235,770437.1,97.524994,56.359825
1.0,3.6000001,470.12772,44.755512,2336.8662,36050.93,92.211945,31.523838,1800.2102,2852.3672,2638.0261,7092.6025,489.77176,17693.527,3972.413,981490.9,48.84908,38.94003
1.0,3.7,619.78973,183.46085,8257.235,29374.33,171.03867,68.38137,1046.6161,1623.7277,5420.1245,8212.168,1720.7804,108451.3,3833.1238,795992.2,28.474611,34.56309
1.0,3.8,1124.9487,135.69043,12124.703,36329.465,130.62137,225.3553,1297.0095,1453.003,7317.9653,9307.091,1452.1863,212629.73,8717.082,744747.0,872.70056,290.33475
1.0,3.9,5611.451,704.38574,39975.555,152444.55,548.60455,454.9579,3803.694,5685.002,14247.362,57710.426,11097.401,329240.84,35804.21,2691762.8,2816.534,297.53073
1.0,4.0,3423.538,15.024188,4073.4827,73966.01,190.67213,833.59174,242.50119,409.6874,2984.7854,15036.071,1913.3231,17042.918,5217.8643,561610.56,928.1818,366.70584
1.0,4.1000004,2232.603,42.654934,6503.219,38197.906,190.56299,73.394875,151.66837,75.99321,656.3069,6491.8774,3260.2004,30149.1,2355.9263,245609.61,645.2688,248.73491
1.0,4.2,6515.1597,45.361824,15113.489,199005.61,337.88843,2795.0918,315.61673,78.181694,664.09247,27993.885,4256.71,31747.89,2730.3755,478643.84,812.47,673.9044
1.0,4.3,2821.2424,64.30311,7413.8423,98808.336,150.13026,746.8486,601.8908,173.92557,537.3466,6615.962,1484.1038,2266.654,853.6432,425540.66,1434.0709,592.9271
1.0,4.4,1230.7716,24.083588,1347.2203,15227.048,46.91105,393.99506,215.96347,89.20347,191.54256,2832.4287,818.9119,0.0014228615,837.6247,187121.06,132.2313,326.15076
1.0,4.5,905.1347,22.85869,8655.933,34943.004,134.06387,651.9858,72.634705,60.300297,202.87573,3505.6265,621.9246,142.08171,292.77374,184312.9,306.03458,370.78702
1.0,4.6000004,794.83826,16.752861,3797.764,67026.13,66.767746,1058.9154,35.431,77.372505,493.59695,2497.3267,699.7885,2943.9397,702.94824,120783.195,79.58382,260.9059
1.0,4.7,890.20013,7.0024185,2486.2803,48659.04,45.5756,133.36806,95.52294,42.491234,288.79324,5253.2236,788.63794,1043.046,1038.7256,90097.45,81.39144,237.9059
1.0,4.8,731.8698,11.275905,1158.9542,41936.707,72.82236,153.7917,34.63211,19.543602,158.39459,4256.931,819.08246,1085.9066,963.8645,150141.73,96.628975,244.57146
1.0,4.9,1173.3013,15.799977,7246.6235,129589.68,142.5658,1052.8866,9.37099,41.778572,257.16406,12452.662,2023.9518,1284.8435,1413.3722,318953.12,45.056324,367.47107
1.0,5.0,326.29364,0.0,171.34398,3428.2717,3.6501954,115.77869,0.0,0.0,0.97632515,842.6264,326.77664,5.6470726E-5,6.397132E-5,56880.977,5.5714784,177.31401
1.0,5.1,192.35178,0.0,214.01958,7130.603,0.24178264,155.43918,0.0,0.0,3.3931208,395.7492,187.17545,0.0,0.0,19348.904,0.0,153.0321
1.0,5.2000003,1075.18,0.0,316.41934,13640.471,6.2657475,197.09026,0.0,0.0,0.7229397,2001.5433,360.51447,29.41011,0.0,59615.957,6.1545086,214.21716
1.0,5.3,159.11998,0.0,109.83583,5571.289,0.0,67.40441,0.0,0.0,0.0,1058.6731,192.067,0.0,0.0,23132.773,11.655785,53.133144
1.0,5.4,59.62536,0.0,500.81995,936.0085,3.4951413,51.53768,0.0,0.0,1.8214576,202.75424,138.49588,0.0,0.0,7893.9185,2.8512719,46.9233
1.0,5.5,65.93283,0.0,143.46104,13116.554,0.69657344,62.86598,0.0,0.0,0.0,88.23317,122.801956,0.0,0.0,12012.461,3.093092,41.437107
1.0,5.6,83.67783,0.0,93.52001,7641.8384,0.0,24.32796,0.0,0.0,0.0,595.65515,207.64258,0.0,0.0,2082.2883,0.0,41.45656
1.0,5.7000003,78.38481,0.0,59.247257,2646.4634,2.3588235,21.55879,0.0,0.0,0.0,238.04846,125.09483,4.271557E-4,0.0,7659.105,0.0,39.949253
1.0,5.8,163.1977,0.0,86.14794,5453.4473,2.2091303,6.316953,0.0,0.0,0.0,268.78992,156.95505,0.0,0.0,12384.274,0.0,55.08253
1.0,5.9,52.037647,0.0,45.520134,5812.494,0.9382653,7.0994368,0.0,0.0,0.0,249.45036,168.70706,0.0,0.0,17841.133,0.0,32.956036
1.0,6.0,41.230377,0.0,1.8734505E-4,383.83218,0.0,13.03858,0.0,0.0,0.0,38.2145,71.12965,0.0,0.0,6401.559,0.0,38.528717
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
