"Mean biomass (tons), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,21278.045,17386.58,39979.53,46968.89,26294.598,2097.0232,20811.879,27875.207,17347.066,134113.95,27494.033,127483.766,227670.75,2380098.5,40285.543,7414.2583
2.0,20159.238,42383.26,102216.945,30496.625,138818.25,2282.5444,15778.056,30053.344,45626.38,154607.56,50380.46,51610.863,157131.94,556914.0,205891.48,7659.898
3.0,18211.648,59999.098,166283.1,39066.496,227270.86,3624.6064,11726.674,20930.863,48642.957,156202.42,38164.9,23268.863,124917.586,63608.266,178423.8,8926.964
4.0,15914.741,73384.44,188708.03,65172.055,333221.75,4021.7395,8294.537,19257.182,48993.547,145129.11,21893.123,14735.325,80198.76,14460.023,127846.78,11426.637
5.0,13428.057,80628.7,174596.9,96409.56,408213.8,5132.2896,5055.0615,20321.217,50536.254,112885.15,13228.221,10102.58,61363.734,28210.59,99517.01,15279.634
6.0,10825.1455,85404.445,169424.7,101844.445,388448.75,7430.491,2810.4329,22102.781,52602.55,87722.39,8938.203,10531.923,68093.26,79066.43,69621.52,20421.03
7.0,7973.2637,84239.58,189251.81,79602.484,384365.56,7194.655,2275.803,21467.64,52251.51,66133.21,5589.442,10286.416,59795.93,108521.64,74773.414,26042.055
8.0,5446.931,83739.84,221845.84,87169.375,395928.9,7008.751,2741.9993,21176.006,52618.758,48833.316,5328.7607,14409.346,68585.195,59256.137,74303.89,32210.58
9.0,3355.5273,81051.17,227354.69,93838.85,385351.38,9134.04,2585.0967,21567.346,53525.176,36268.496,6557.0366,10852.846,57684.953,92146.41,66220.71,39191.473
10.0,1171.3613,77563.73,243946.42,84978.35,385351.7,10812.765,2435.0142,21736.838,54604.223,26618.707,11811.742,15552.677,72031.91,63495.53,81712.1,46260.57
11.0,119.31892,55332.64,234085.06,93213.44,386728.62,10431.676,2525.425,22005.69,54835.58,19431.523,16342.1,18114.713,67113.2,102714.27,72917.78,53206.254
12.0,114.89531,44458.145,198557.27,80802.5,378006.8,9905.09,2409.2085,23078.191,55477.74,14309.714,18760.959,23109.889,61081.625,48799.047,74217.055,59963.523
13.0,105.3432,43094.406,149888.61,97048.14,384268.16,9378.404,2160.3188,24322.588,56075.6,10631.453,21519.838,20027.107,60109.754,73806.21,66488.63,66391.56
14.0,90.648,42937.066,130723.66,83176.195,389892.9,8711.072,2442.3352,26279.262,54084.715,7749.038,23881.545,18801.889,68021.18,94608.51,56393.387,71576.24
15.0,73.37029,43882.68,152541.69,92438.4,376990.56,8015.53,2090.5166,27469.006,45097.06,4605.975,22359.775,18244.59,59712.914,123076.88,74788.93,75779.5
16.0,55.22568,45010.387,160464.17,90712.65,384601.3,7278.8105,2146.8584,29408.174,45129.99,2970.5488,22460.861,19464.562,64915.367,65729.81,94240.625,78654.61
17.0,37.636566,44901.824,168706.38,82921.555,390067.44,6592.1875,1993.7122,30348.912,44365.504,2454.9644,18835.475,17587.031,59614.26,102937.2,76521.49,80828.33
18.0,20.723394,46162.07,161171.38,103780.49,395399.72,6034.6377,2220.5447,33016.363,46787.67,1998.9272,18140.293,14922.174,67710.14,71336.93,75421.56,83228.945
19.0,8.970764,47004.492,164850.72,104488.04,394372.75,5531.556,2220.854,35848.51,47980.28,1569.7816,17806.621,13111.306,60022.35,113687.914,66869.15,86214.805
20.0,2.7289681,48972.42,173449.9,85708.22,385000.3,5081.4556,2584.7017,34911.14,48145.53,1187.0795,16874.096,17463.754,63645.855,43040.348,64464.977,90730.875
