"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22075.715,13887.209,29795.225,139054.8,15479.855,15290.285,91101.69,296523.56,117072.03,120742.52,269130.66,232735.52,466635.12,955845.3,124156.44,7275.4146,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25204.377,26820.709,49909.535,409928.6,36175.293,24725.957,151858.1,313961.28,116741.6,154448.73,596053.94,173840.27,495990.9,605417.94,304810.75,7766.8354,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,26981.217,33212.336,69527.21,584993.0,86835.58,35939.94,142157.97,298813.97,143297.5,193199.27,566456.0,87854.14,425429.72,135636.44,296431.97,8346.918,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,28073.191,38815.895,64800.895,839153.4,171927.25,61351.633,128139.38,244874.95,137466.98,190110.9,357103.34,45300.316,396131.12,11387.082,242778.73,9444.377,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,28354.19,41288.49,73423.75,913695.94,237248.86,79167.51,125532.02,192477.36,149828.69,186196.56,225998.89,22138.62,333990.97,20426.99,221456.02,11114.688,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,27736.752,45667.996,78918.08,887125.56,220464.94,105742.2,112349.53,167951.14,154426.4,177067.3,209503.44,16445.252,351419.78,48700.87,202918.03,13330.372,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,26601.28,44270.516,80319.984,904528.0,198152.27,114654.37,94562.76,170384.42,162428.6,181272.33,212323.5,18838.256,327998.53,67487.125,196893.36,16108.348,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,24834.562,45337.395,78589.516,958029.1,157240.31,114387.695,81071.43,188390.66,171274.9,158755.28,192583.53,20618.209,318586.6,111105.62,181812.11,19374.191,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,21736.297,41866.016,86826.625,1007113.9,159223.28,120129.37,92915.336,183156.3,178412.36,155185.88,179445.25,24499.49,327053.72,69024.6,213728.72,22886.04,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,16387.23,38169.418,85249.04,949057.94,168850.33,129765.52,92198.766,173587.22,202827.67,157563.6,216350.72,35077.55,324601.94,89290.195,200113.16,26524.77,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,13687.087,32580.441,80089.914,959654.2,179640.25,154475.61,92872.766,162987.83,184047.52,157671.98,255306.73,38803.89,325638.22,88988.31,208543.34,30388.262,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,15080.346,26009.549,74201.49,877211.5,186193.5,149721.98,90924.19,160170.16,189329.25,159001.83,230304.3,31376.33,357001.1,115607.25,206212.98,34568.973,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,16870.352,22717.654,74907.74,841216.25,200815.88,154698.47,100739.83,164503.16,170442.89,165773.77,275127.06,32497.791,336128.4,25577.219,212035.72,38910.55,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,18052.615,20125.727,76892.6,861740.06,198658.0,152983.44,92389.66,171106.39,129392.695,191035.89,251462.81,31964.303,323912.1,35232.348,231463.47,43146.12,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,18080.969,19140.559,84983.43,817213.4,194486.14,143534.12,85057.45,161800.08,123741.89,199218.84,272297.06,34125.234,330831.03,38212.242,241097.53,47337.92,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,16680.896,18675.186,79261.91,766839.56,206700.69,149542.56,84876.43,170468.08,126935.6,187595.31,262984.75,35616.965,338993.4,58974.676,226867.45,51588.89,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,14444.624,17483.613,63021.082,807625.4,213738.11,154088.53,89472.88,169893.11,135495.1,180887.3,263529.22,30148.941,366914.38,48715.523,233308.52,56031.734,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,12521.246,17788.324,51980.35,796275.5,218381.03,161108.52,95440.164,177942.16,139631.55,171558.69,268478.6,32079.637,314641.28,53864.133,209544.69,60962.47,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,10895.368,18373.607,55863.86,814091.0,208173.42,152580.42,94518.016,178568.47,139477.25,159005.1,260170.11,31235.7,310886.53,52104.945,206092.4,66521.64,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,9663.472,17352.91,61450.21,882054.8,189381.05,139453.83,98041.41,170831.19,140088.05,152555.81,243347.84,29108.727,294903.6,49849.355,222963.81,72780.016,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
