"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22136.625,13753.786,29774.814,154878.7,13347.625,10823.24,90652.1,270014.12,117004.43,131338.36,288714.7,227617.3,456686.6,866599.8,129689.41,7275.188,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25337.105,27214.553,50701.31,438696.38,28614.057,20884.883,137827.02,322409.84,113909.5,171117.47,660878.56,174476.4,484655.44,539072.75,308820.94,7765.05,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,27212.65,35258.492,67957.3,557257.56,78993.06,37006.62,133728.45,299955.53,145080.02,201637.23,531906.25,96077.01,445470.88,133089.14,280844.03,8340.057,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,28522.451,43027.94,66604.445,831716.75,182843.73,50716.383,122561.445,235675.3,150009.52,233900.72,350019.4,45913.58,429624.53,10219.301,277935.78,9428.776,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,29089.39,45227.258,73473.086,985252.9,238580.27,72008.01,103667.766,183729.73,153156.47,237668.89,241712.81,25227.443,309223.9,18605.71,208179.48,11082.414,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,28763.559,46020.72,86611.45,967233.3,218231.02,95255.84,97336.24,187290.92,164854.22,234029.08,189861.6,19302.578,291357.44,44842.39,168676.2,13269.199,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,27821.133,47282.48,81820.87,937641.75,194149.7,100091.945,83482.54,182906.52,167682.9,224012.38,177277.86,18106.248,307455.16,43369.215,210307.72,16018.231,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,26190.754,44127.863,71960.41,911933.4,179221.95,117874.45,77313.73,171867.17,182568.38,220240.94,185038.5,16786.715,351798.84,63432.16,197809.58,19247.525,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,23176.215,44083.043,73561.695,832824.94,169176.25,120677.55,80501.28,175465.58,188969.4,199263.3,211111.81,18358.414,330335.97,50865.414,195117.27,22724.953,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,17328.645,43081.742,70865.32,883399.25,178229.31,133969.03,88424.93,178494.78,181401.58,185189.72,240939.22,19526.781,333842.1,29643.611,212288.6,26331.46,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,14297.064,36031.395,63259.832,947130.6,203079.2,144999.22,90945.22,158733.52,178266.81,183911.72,258825.67,22342.979,357502.2,28164.902,207525.28,30163.629,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,15661.728,29906.533,53105.043,1040091.1,230098.7,145781.61,89024.59,182646.16,179810.67,177651.7,291567.25,23383.465,320854.34,27036.426,229957.89,34320.48,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,16287.48,27621.676,52712.812,1019934.8,222857.6,151596.64,86840.58,154544.38,172135.52,173873.81,273798.16,22633.63,297831.4,36975.69,207102.02,38647.066,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,16785.3,25920.438,52566.742,942289.6,199961.75,146482.1,92713.836,163525.83,135849.77,166386.31,242409.05,18996.633,315648.28,58258.434,195398.77,42882.84,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,17685.549,25642.736,46171.406,889959.0,184487.39,139601.23,95253.56,176470.4,118160.58,155304.69,272569.7,21335.432,313513.22,55540.65,195188.17,47090.383,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,17967.967,24891.629,41920.77,864075.4,180430.3,140567.28,96170.54,180460.94,119531.375,146255.23,279590.28,24150.426,326182.5,49391.652,199411.48,51360.176,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,16921.883,24077.13,42871.53,912993.06,209604.81,141826.22,93836.4,193800.3,127866.914,148274.62,284884.75,24182.12,282320.62,38930.152,208833.08,55800.38,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,14749.66,26030.178,40566.43,947337.5,225984.78,143225.48,88187.836,184688.36,127698.2,146131.45,272473.72,31717.643,315944.1,41858.2,207632.45,60701.47,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,12770.752,25476.406,43371.973,927617.8,210345.31,154277.16,89027.375,163343.42,134649.34,137774.1,253864.58,30859.72,298778.6,61974.996,205921.16,66210.61,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,11635.336,24369.137,41233.938,947880.9,200377.6,136762.34,84271.47,162846.81,126543.445,122749.98,280381.8,23824.129,271411.2,72564.3,214799.12,72431.95,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
