"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22023.844,13518.679,29878.068,139878.16,17202.084,16700.041,92734.17,290387.25,112446.484,130006.5,274477.3,240599.33,467719.38,920858.9,123126.02,7275.0225,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25074.398,25237.465,50158.027,463068.12,39782.48,20383.275,132815.0,341165.16,112457.516,181922.9,556833.4,188825.03,514672.16,521216.9,337861.22,7766.856,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,26719.678,32093.504,68397.52,543639.75,110254.32,28959.229,136821.12,307979.84,145763.31,217071.45,506267.12,92225.305,497670.78,131624.61,325861.94,8352.662,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,27674.11,34325.16,61508.58,777992.44,186983.81,41366.72,140822.36,245708.98,149833.02,231930.16,362302.28,45145.8,440157.16,33444.305,273870.12,9465.667,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,27813.3,39499.773,62862.023,889625.7,231276.61,61684.754,118027.85,192242.12,149794.12,215915.72,227817.55,26462.764,316899.8,46122.23,229331.86,11166.832,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,27059.373,43783.363,62983.77,906147.56,201387.36,75395.73,109251.72,190063.34,163885.33,196700.1,214958.72,17539.818,305155.06,86925.81,211661.03,13428.907,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,25668.248,43253.098,60411.258,907225.9,159367.1,89973.72,84658.08,166504.02,167907.94,176637.39,247299.92,14150.523,312089.9,109303.945,199687.06,16268.797,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,23624.74,42341.74,71278.88,894746.94,124173.59,104063.39,78872.26,178745.97,191620.5,165042.08,235799.36,12519.334,331390.1,113515.17,215263.23,19606.71,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,20268.525,41647.363,79278.516,898762.56,127356.82,112717.94,76717.68,164645.5,204990.84,164733.31,232610.14,17194.154,300065.2,63300.57,215585.81,23193.686,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,14995.084,42283.402,81772.64,883299.8,134458.48,134650.84,79816.08,166309.52,186040.2,159770.0,233541.2,18961.945,278133.78,71696.055,234687.56,26903.309,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,12501.759,35801.848,90964.64,848889.44,145614.73,152572.69,80774.555,167969.4,195941.17,152277.95,239959.6,17734.156,329618.03,65693.53,242013.3,30828.26,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,14226.299,28875.805,98891.29,853613.5,155841.44,164057.38,85517.38,155374.95,200524.88,145332.08,279161.62,24444.766,322940.16,61897.32,239093.44,35062.66,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,15874.447,27642.164,105761.516,873032.9,163430.0,165439.89,77497.08,168820.52,181388.44,151262.44,251322.6,28703.8,291296.8,63606.28,217534.19,39448.05,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,16912.865,29119.004,109015.16,857743.1,185742.03,166167.27,75317.81,177732.75,166592.28,144246.83,251073.14,28000.455,314747.06,55680.777,213432.31,43714.504,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,17165.824,28100.066,103668.2,865860.0,209743.02,169585.8,69392.57,178758.9,124494.61,146982.4,255107.66,28332.088,325040.72,26974.068,215491.39,47922.844,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,16833.914,24396.559,96234.54,838456.2,237559.81,166947.84,77802.12,177906.44,128907.0,134028.66,286993.66,30980.13,282941.72,22514.56,181465.86,52181.477,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,15867.818,23317.387,89237.23,904352.6,230135.27,160740.53,73485.15,174763.2,119103.414,129653.26,259856.22,28691.781,302821.34,40018.77,176827.88,56612.04,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,13716.046,23654.97,74916.43,922045.56,203127.77,154791.45,78928.31,180761.47,120805.01,119892.516,271299.94,26368.008,333780.34,72416.05,183334.95,61505.594,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,11649.498,23800.25,70001.33,917450.6,185910.02,153965.97,83355.48,172259.62,131338.6,117724.99,287194.03,24627.701,318253.97,80831.25,190810.4,67018.16,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,10541.651,25340.846,61359.348,849285.2,180643.61,159178.17,84554.87,161855.34,142266.19,105402.98,309756.4,23528.33,295926.6,105411.48,207821.61,73269.08,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
