"Mean Trophic Level of fish species, weighted by fish catch, and including first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,4.1042976,3.1315844,3.759172,4.222252,NaN,4.3279576,NaN,3.1162782,3.398007,3.7767289,3.9151876,3.5884702,3.515343,4.0902104,3.7470996,4.262663
2.0,4.2040863,3.1346314,3.8954341,4.218951,NaN,4.4153275,NaN,3.0992236,3.5289574,3.8783033,3.939736,3.6746128,3.5662498,4.0277467,4.069983,4.3827257
3.0,4.204092,3.162338,3.8919427,4.2193437,NaN,4.4027095,NaN,3.1428177,3.5748541,3.8476832,3.9060915,3.6622102,3.5612874,3.9718828,3.9378042,4.3543997
4.0,4.212809,3.1758533,3.8223407,4.175106,NaN,4.3112803,NaN,3.143961,3.5851643,3.8796334,3.8959966,3.6075912,3.4844728,4.0113378,3.9076972,4.334208
5.0,4.2511845,3.1728973,3.8670428,4.1551714,NaN,4.2992115,NaN,3.143554,3.5848985,3.8879523,3.8618455,3.5537074,3.4169545,4.111909,3.904562,4.3276143
6.0,4.2534614,3.1838183,3.8518322,4.18338,NaN,4.319164,NaN,3.1406767,3.5905488,3.914051,3.8772438,3.622897,3.3918517,4.0158668,3.9139957,4.3344455
7.0,4.274936,3.200195,3.8529046,4.182847,NaN,4.3561993,NaN,3.1340542,3.621428,3.9545434,3.9036973,3.6042755,3.390646,4.083275,3.9877787,4.346
8.0,4.264582,3.1794329,3.850434,4.1949105,NaN,4.4154496,NaN,3.1385438,3.5986285,3.9678566,3.921666,3.6357627,3.3917959,4.058649,3.9691796,4.358106
9.0,4.267093,3.1864755,3.7881553,4.193469,NaN,4.4364157,NaN,3.1538198,3.6149864,3.937149,3.8879886,3.5976856,3.4004476,4.108541,3.9388232,4.357967
10.0,4.2430253,3.194373,3.8695672,4.2124677,NaN,4.421224,NaN,3.145869,3.6214187,3.967964,3.9185429,3.5923715,3.4009364,4.125712,3.9499552,4.3755894
11.0,4.2223883,3.1637425,3.810888,4.193632,NaN,4.387477,NaN,3.1327884,3.6308208,3.943745,3.8768852,3.6057785,3.412073,4.035331,3.9285157,4.3774047
12.0,4.23092,3.162075,3.8767016,4.1863513,NaN,4.3772697,NaN,3.1459498,3.6257195,3.9331362,3.9067144,3.6293273,3.4116683,4.155316,3.9059918,4.3693447
13.0,4.2444134,3.1551769,3.8802412,4.180341,NaN,4.4335012,NaN,3.1281493,3.6058044,3.9728167,3.8998888,3.6791189,3.4129536,4.0493464,3.9528174,4.380515
14.0,4.252585,3.164768,3.824182,4.1647735,NaN,4.4326444,NaN,3.1348238,3.5949397,3.9125252,3.8988187,3.598485,3.4063926,4.052368,3.8839104,4.3805013
15.0,4.2541556,3.1631386,3.8611126,4.1926,NaN,4.3947034,NaN,3.1259377,3.5491292,3.9394808,3.9197617,3.6272821,3.40479,4.0771933,3.969689,4.379557
16.0,4.284468,3.1198936,3.8837764,4.2162232,NaN,4.4661922,NaN,3.1219947,3.53985,3.953044,3.9081721,3.6205475,3.3981879,4.053038,3.965151,4.396028
17.0,4.276555,3.1323273,3.8906062,4.220329,NaN,4.4645414,NaN,3.118569,3.5425265,3.985883,3.9257665,3.621936,3.4196994,4.170698,3.912772,4.4027147
18.0,4.2624416,3.1550338,3.8783705,4.20792,NaN,4.4467273,NaN,3.1220489,3.578056,3.9806633,3.9355688,3.632213,3.4434922,4.1498137,3.956552,4.397893
19.0,4.241025,3.1495132,3.8570614,4.208244,NaN,4.4911222,NaN,3.1204898,3.5836797,3.9651284,3.9198735,3.6801796,3.4186594,4.1021004,3.9550266,4.3805966
20.0,4.2376294,3.1541033,3.8070543,4.2260413,NaN,4.4591084,NaN,3.1331697,3.5942712,3.937032,3.9288373,3.7094886,3.4203734,4.098548,3.8949087,4.3714075
