"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,lesserSpottedDogfish,0.034448788,0.0,0.0,5.7606473,0.0,3.7857494,0.0,0.0,0.0,0.44455513,2.0010338,0.0,0.0,0.6385097,0.003352038,0.0
1.0,redMullet,1.221462,0.032553725,3.2536206,21.575361,0.040856816,4.65254,0.0040963017,0.011279789,0.40008572,1.2613455,1.0257522,0.03135668,0.18569407,1.1211796,0.4706322,4.647384
1.0,pouting,3.252582,7.753417E-7,0.29500693,70.59157,0.008977332,22.095041,3.3872537E-4,0.0019557914,7.889365E-4,3.7953002,4.586313,0.004383892,0.040981334,17.2451,0.0,26.119448
1.0,whiting,15.77757,0.0022433551,93.736176,927.4786,4.1725616,46.79493,1.0256234,3.363093,5.524194,535.5959,781.5646,22.657936,147.76242,415.88028,0.0,42.601513
1.0,poorCod,66.17519,0.0,33.77551,65.653145,2.2211018,19.069332,0.050534353,0.12934153,0.2701316,273.3656,115.93314,0.48030603,4.6420937,416.14706,0.0,19.597534
1.0,cod,14.188442,0.0,77.74155,92.34263,4.2559443,16.21686,0.38704294,0.1849627,0.8096149,202.47917,246.35895,26.219566,38.71132,30.044432,0.0,5.761411
1.0,dragonet,118.593124,5.3033714,302.05307,970.24133,18.099829,43.34846,2.2994418,6.116958,125.80657,470.21298,398.89233,128.92729,135.10847,608.5267,845.3398,34.510586
1.0,sole,91.421745,12.908129,434.18555,3297.636,23.040718,90.998985,2.5609345,37.864895,376.6777,520.7105,562.5964,5.125679,150.58409,178.72723,3.8259115,56.91638
1.0,plaice,113.47777,56.48357,233.33125,931.66595,40.502205,64.85749,48.31473,242.10934,493.822,338.2488,239.63281,108.226814,177.76549,338.8436,605.83685,33.24534
1.0,horseMackerel,46.449013,0.0017472705,6.8265486,551.4431,0.323167,46.989967,0.36678126,0.40674368,0.18644315,247.86441,374.75464,0.10782258,4.981359,1249.9631,0.0,61.79448
1.0,mackerel,91.2889,0.044665463,272.42706,1297.4874,33.04233,232.27585,6.5844584,51.182625,6.87182,1497.1763,2353.2434,1326.0216,473.4537,2139.5642,0.0,57.664585
1.0,herring,177.24971,0.0,37.023712,470.60416,5.720477,88.10974,0.0,0.0,0.39543968,326.43683,452.6661,760.3027,11.17872,1004.17804,0.0,61.121414
1.0,sardine,264.64603,3.0867796E-4,252.18214,3467.8613,114.20212,175.59851,23.854649,47.313793,21.159946,2177.393,7602.944,2396.9717,8108.2036,9736.685,0.0,126.240845
1.0,squids,479.27725,5.4660826,282.18262,744.3912,127.36046,44.327675,13.201172,28.418528,36.24831,2280.5728,1303.5499,517.18335,582.62604,4993.1147,11.42064,112.64322
1.0,cuttlefish,380.23947,8.27669,156.62756,402.3293,13.956417,35.568848,15.211444,35.083755,98.81639,0.0,0.0,0.0,0.0,1.8163774,1477.0138,68.208534
1.0,thornbackRay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022394756,0.24764413
1.0,diatoms,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0684478E-6,8.210106E-5,0.0,0.0,0.0
1.0,microPhytoplankton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.173273,111.641396,0.0,0.0,0.0
1.0,heterotrophicFlagellates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32299578,1373.544,0.0,0.0,0.0
