"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,22051.584,13772.576,29596.326,134114.2,16000.638,10360.532,94570.96,290549.88,91870.664,128779.72,287499.66,223804.81,459414.25,902051.9,121192.86,7275.2334,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,25121.021,26721.78,48212.38,388803.2,40994.367,14523.686,139487.27,350328.47,117172.92,167374.75,551857.7,172306.69,498550.8,541337.1,299564.9,7766.637,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,26822.615,33894.84,65668.92,583645.94,98574.195,22274.082,133064.95,319733.72,145169.6,198025.81,507334.38,84772.375,433134.06,178247.89,288266.94,8350.821,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,27892.873,39398.31,55277.45,854185.75,195617.03,31509.293,128624.58,242241.53,139107.27,188538.33,381627.1,42814.82,428823.6,55906.227,243250.83,9456.138,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,28192.15,45517.74,57084.8,1006428.06,249863.03,38342.84,120601.445,193001.66,162726.2,181344.48,258655.23,24802.582,325025.5,63674.16,222461.47,11136.912,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,27547.514,45894.195,61017.3,1053927.8,189173.6,57743.758,96528.77,169706.94,159513.44,174015.9,182197.94,17578.867,311288.94,106638.86,196262.4,13359.008,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,26306.342,47021.32,67119.34,1056289.8,166376.97,71075.33,78101.945,162345.62,167185.89,163401.1,185682.6,15260.618,295473.7,64685.41,197857.73,16137.909,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,24383.348,44423.258,71684.266,981505.06,154398.92,78477.24,76272.47,162803.39,189560.28,154604.52,203202.8,17541.336,345095.44,75696.98,194319.88,19401.242,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,21117.033,43080.293,70491.734,910544.94,186519.36,93506.875,70535.16,174047.95,190496.27,146388.53,249003.3,19791.697,381312.78,43974.38,221298.22,22917.395,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,15704.487,42869.902,59762.996,900866.0,250551.8,103248.664,72087.95,167116.83,188239.72,145600.83,244355.81,24775.834,334546.34,75178.914,227952.64,26572.863,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,13168.6,36515.88,54183.934,937051.1,265172.53,120376.945,78818.94,159871.53,196521.31,145975.14,234397.95,27829.715,352272.56,88398.34,200216.75,30461.434,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,14753.724,29643.33,55561.39,1005558.44,211534.89,111840.95,71820.68,162089.5,175601.1,140414.22,255953.64,25273.72,360136.4,136911.38,186000.75,34678.33,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,15886.849,29462.102,47171.66,1026285.2,173483.48,125784.195,75552.95,159243.5,168528.48,134199.62,293679.34,26734.367,300853.53,81267.086,197830.72,39062.484,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
