"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,20664.98,24580.502,68052.49,312808.53,38791.844,6866.855,30936.543,80853.305,69736.26,127007.195,162749.42,228603.53,337660.0,1.5378019E7,56921.258,7199.408,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,20410.6,61629.566,107681.02,778145.56,190803.67,8551.537,23611.33,75526.6,67339.08,155252.5,259568.31,177481.44,274110.72,720814.6,230842.34,7826.7437,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,18424.352,92251.9,147822.58,759874.6,334688.94,12168.13,20004.346,59520.316,96263.914,151801.73,298509.4,88387.55,236260.61,65600.17,185725.92,9109.705,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,16086.534,112327.45,179796.61,1030184.1,472869.66,22389.896,16027.502,58285.11,80758.586,120544.18,244056.78,47135.965,207408.9,2857.449,143360.88,11657.728,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,13556.758,119962.59,174012.83,1159327.0,584269.8,31446.457,11292.184,63329.605,98179.32,92144.01,153794.27,27212.246,181497.94,1504.4998,82174.45,15559.615,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,10903.481,128940.64,203262.89,1152239.1,566783.94,45423.605,5520.3574,66105.07,98470.664,72997.16,149579.16,18791.215,171030.47,38367.254,83013.02,20749.576,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,8010.387,119448.52,219032.81,1129152.6,575429.56,55921.184,3922.9197,61274.28,99302.266,56436.89,150111.61,19186.088,187516.11,49563.637,87256.34,26457.875,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,5420.051,109654.81,226606.08,1139738.0,560203.56,69031.01,3748.4534,66463.11,103786.93,44282.47,151395.17,22618.84,162049.25,175576.3,89824.68,32614.613,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,3333.8325,123997.734,227462.84,1112152.4,553672.0,90712.96,4186.8257,66151.69,115491.31,34509.49,135070.81,26417.434,165640.77,154831.44,71332.375,39604.37,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,1226.5999,117423.59,224212.56,1113883.0,571442.44,114666.44,4889.714,64980.297,105594.21,27423.404,151856.17,38355.38,167878.61,71641.734,56802.035,46647.117,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
