"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21634.967,46576.902,26971.742,505782.28,6693.722,6551.678,71401.92,40317.39,86442.78,136259.39,240203.03,252755.83,416884.06,1227597.6,52079.273,7350.939,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,23254.107,68925.66,37667.195,911502.75,10883.436,8683.557,44270.88,28718.557,67015.414,172343.88,530689.3,192301.08,371579.9,424792.6,147045.75,8410.889,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,22999.625,82396.59,42547.457,856968.56,17325.305,10122.25,44481.54,20172.816,91899.016,207517.08,458477.72,93312.07,356798.44,80528.01,103690.18,10207.289,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,22382.793,88894.07,33567.336,894773.56,36585.902,11258.513,28899.758,16892.623,102371.875,207278.39,363829.97,48564.695,342377.72,14081.228,94209.984,13573.424,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,21621.57,89607.39,31899.21,849413.56,56120.93,12116.503,10596.533,15989.82,131367.48,190833.3,307261.3,29359.467,366499.2,21207.48,74859.59,18810.424,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,20526.785,98236.3,35807.676,918630.0,55218.754,12564.107,5143.045,16437.217,133067.47,188451.62,317418.5,22539.697,293863.16,39364.46,73739.22,26004.28,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,19099.775,104532.49,32241.852,1070198.1,65098.04,12574.614,2556.759,16633.752,150007.17,166742.83,277274.22,18697.03,298610.22,56001.51,80555.5,35003.973,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,17362.07,111956.11,31320.646,1139218.5,64838.45,12079.27,2585.7546,16400.432,152140.47,157664.03,247958.61,16919.654,335083.16,54332.69,89137.336,45005.03,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,15677.544,116696.27,31820.63,1117050.4,64485.105,11469.311,2670.4766,18202.24,180100.72,164625.34,243955.36,17123.102,359978.16,61108.094,82075.75,56342.926,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,13886.9375,127872.305,30278.125,1055665.1,69568.97,10867.628,3125.0676,19561.86,181893.38,156634.7,285576.12,23532.209,349069.72,49321.426,78946.35,69035.74,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
