"Mean Trophic Level of fish species, weighted by fish biomass, and excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,4.0202246,3.411917,3.55003,3.8112752,3.469703,4.074632,3.6283393,3.3115568,3.335963,3.8658605,4.0018806,3.2722392,3.513816,3.403824,3.4253528,4.1597996
2.0,4.263873,3.3981674,3.59219,3.729193,3.584026,4.2776546,3.5969336,3.2822378,3.325408,3.9967165,4.1521387,3.362539,3.5514433,3.6266477,3.7083097,4.312361
3.0,4.15843,3.3721585,3.6128378,3.6802342,3.569044,4.3045487,3.4388857,3.293276,3.340193,3.9183252,4.100069,3.3091478,3.5199142,3.7503223,3.6474516,4.2348194
4.0,4.1710124,3.3605652,3.5153856,3.678619,3.5221028,4.33466,3.409241,3.282012,3.3239193,4.001025,4.1576905,3.3836188,3.490684,3.8685813,3.524695,4.225259
5.0,4.192352,3.3656683,3.4651635,3.6706045,3.486943,4.391126,3.430517,3.2808464,3.314754,3.9536977,4.092344,3.4296663,3.4556277,3.9673522,3.5613744,4.2257795
6.0,4.302742,3.3928456,3.5500054,3.7273083,3.5588927,4.4493637,3.531418,3.2930694,3.321475,4.094695,4.2447352,3.5297868,3.4314237,3.7228744,3.5697284,4.2765937
7.0,4.230681,3.3664374,3.4780307,3.6901102,3.4755235,4.403491,3.658858,3.2877111,3.30069,4.02635,4.126813,3.4759107,3.4240482,3.8025436,3.5993547,4.2142525
8.0,4.2575073,3.3949974,3.4978569,3.6917489,3.5113075,4.4405427,3.6379745,3.2865198,3.3400064,4.051553,4.206496,3.4606054,3.4381347,3.8837035,3.5738258,4.2369623
9.0,4.2208257,3.3986385,3.4669428,3.6396236,3.4741387,4.455391,3.6343305,3.2790577,3.371292,3.972178,4.0976367,3.439576,3.430561,3.92479,3.5727825,4.224375
10.0,4.233363,3.4188385,3.5085042,3.687477,3.5301073,4.461054,3.599074,3.2876914,3.4228122,4.100891,4.1759176,3.4414575,3.4250963,3.8025672,3.5633376,4.259922
11.0,4.1764503,3.4302642,3.4834554,3.653264,3.482655,4.460861,3.6043625,3.3011644,3.410958,4.0254645,4.1590004,3.44294,3.421475,3.9070928,3.55993,4.256016
12.0,4.181807,3.4337184,3.5236185,3.7064285,3.5146153,4.452257,3.5655258,3.293899,3.429889,4.004344,4.1995316,3.4026158,3.4268851,3.9304636,3.5758135,4.2500024
13.0,4.211276,3.4032114,3.466955,3.678333,3.4946625,4.4750557,3.5889902,3.2864726,3.4093802,3.9977987,4.097756,3.483872,3.4410222,4.0051503,3.579676,4.272618
14.0,4.2750893,3.4019256,3.503273,3.7431495,3.5591586,4.472786,3.5850763,3.2916315,3.4063072,4.094085,4.197462,3.5626595,3.4573965,3.8825943,3.572863,4.2929454
15.0,4.2656484,3.3948774,3.4930437,3.7291474,3.5017655,4.457036,3.5468814,3.2917323,3.3977506,3.9944055,4.132989,3.477112,3.434959,3.8705375,3.5896595,4.265317
16.0,4.239281,3.4201472,3.52101,3.7831795,3.5381129,4.469745,3.5516918,3.310867,3.4152217,4.039702,4.2002378,3.4569173,3.4219267,3.8581407,3.556462,4.257732
17.0,4.269144,3.410857,3.514661,3.734176,3.5289536,4.442202,3.5224783,3.3007338,3.4079497,3.995249,4.179579,3.429361,3.4364758,3.9017217,3.5833926,4.2543535
18.0,4.222136,3.414175,3.5166323,3.7454963,3.5312274,4.4436383,3.5520954,3.2879186,3.4148276,3.9623775,4.1294255,3.457128,3.416818,3.9519026,3.5642529,4.237143
19.0,4.200677,3.3763692,3.5367408,3.7782266,3.5142822,4.447343,3.605131,3.2887573,3.4234886,4.034498,4.135817,3.5416028,3.4062495,3.945646,3.592685,4.2450714
20.0,4.2025547,3.3759425,3.5404594,3.8305564,3.53491,4.4855165,3.580288,3.2866592,3.431678,4.06938,4.146534,3.5764832,3.4317312,3.9354842,3.5239432,4.260893
