"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21929.95,11528.0205,80419.25,270470.12,31865.816,3749.663,24819.38,27356.64,48166.32,127275.65,56100.863,3051911.0,261215.75,1.5177693E7,63997.473,7449.5107,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24352.795,20569.598,172126.19,511093.8,167700.67,5777.543,28615.121,32590.662,77662.65,144685.77,48918.27,3150500.5,105541.85,1670704.9,251403.47,8231.31,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25106.13,23493.438,264980.12,596733.4,353161.06,7542.934,32216.943,33265.08,104140.1,140522.94,34585.496,1189194.4,51901.13,171917.67,187627.83,9054.015,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25323.436,23366.258,332362.3,672407.8,501703.12,9012.143,31687.496,33178.586,120157.49,132457.3,22916.994,401444.62,35936.785,40948.22,86734.05,10396.126,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,24991.754,21387.77,367572.4,573647.0,588840.06,10163.323,25495.027,34592.55,137710.7,121105.016,19650.766,129509.79,33836.1,96393.55,81237.84,12347.31,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,23998.012,19302.268,350231.25,511134.4,582481.2,10902.761,12552.71,36211.63,156100.67,120333.9,17198.441,57768.992,35012.055,291422.7,91180.29,14928.714,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,22373.559,17952.24,357129.4,457767.7,583965.2,11275.987,6607.4775,37626.96,174533.12,108991.984,13783.101,29095.924,36149.46,186923.0,64697.223,18150.982,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,19965.664,17644.936,369502.28,470481.22,540828.9,11259.5,7949.8384,38408.508,194112.27,95555.4,13027.16,23036.355,40485.137,137342.67,63459.58,21879.396,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,16633.43,17240.334,353290.97,449680.9,512997.47,10979.503,7934.4233,38906.766,200636.08,93155.3,12776.638,19762.984,36322.78,199966.06,77644.26,26124.73,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11634.293,16808.691,335093.47,450737.25,528812.56,10525.549,6974.86,39241.848,221989.69,89506.69,11304.556,35165.61,38091.996,222555.81,71267.81,30855.24,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,8705.645,15872.553,322330.97,402498.75,521788.9,9981.26,6724.3486,40379.41,226137.53,91391.54,11113.795,42830.332,33994.426,291123.78,78835.56,36086.723,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,8975.7705,15134.837,308657.5,369293.9,564974.3,9327.934,7637.846,41075.395,243014.39,89733.375,10515.152,59533.375,39907.164,149940.73,58645.65,41520.59,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,9020.224,14774.612,307019.9,333598.12,580057.2,8601.954,7697.154,41466.582,234850.4,94342.37,12053.999,69687.65,36471.5,236309.27,65652.63,47125.215,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,9183.343,14666.659,338986.28,269949.4,529114.25,8041.793,7745.7656,43171.797,237649.22,97623.68,12184.766,54574.598,33557.39,389580.47,84744.09,53726.395,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,9435.563,15192.595,384694.4,212721.88,493692.22,7509.9272,8100.159,45537.62,234057.38,93041.73,13105.403,50249.723,34417.01,320337.4,68502.37,60996.926,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,9538.894,16704.307,409478.78,190441.84,493165.2,6985.633,8669.613,48300.902,241117.5,90261.555,11391.3,72675.24,32914.04,268015.8,88960.93,69082.99,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,8451.966,17424.938,406836.6,177123.25,474075.28,6412.8174,8542.214,49782.33,241650.66,96103.21,10129.426,79917.33,32300.709,258834.16,83310.04,77353.06,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,6701.4204,17325.83,410295.3,169335.95,480237.5,5832.5405,7877.2236,51148.89,235745.0,99971.52,10407.335,100599.05,39652.098,216378.92,72475.05,86461.35,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,5288.1504,17142.129,409118.8,134157.9,522507.28,5420.7188,7311.394,55549.312,245651.53,93262.88,10261.955,97129.7,38440.992,257425.7,65841.586,98508.19,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,4519.998,17790.879,410202.22,114942.66,528720.94,5070.588,7071.6,60643.195,258706.08,87904.92,10270.439,75775.305,34450.113,317525.47,59331.38,112576.58,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
