"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21916.096,11059.324,76484.06,252702.14,36845.074,3759.1357,24210.914,27447.104,51241.254,122528.96,52234.6,3993310.2,252056.14,1.5120157E7,51909.043,7449.4517,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24251.182,19614.994,194823.36,461840.88,170890.19,5763.044,27875.191,32740.275,81179.02,135553.12,45276.91,4243519.0,90552.92,1702287.4,193007.77,8231.864,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,24924.176,23072.611,315894.94,524592.6,341876.22,7522.7593,31714.916,32773.824,111038.81,133579.72,29810.492,1625918.8,42497.914,169899.94,134526.06,9054.642,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25065.045,23641.793,393319.03,609777.9,513436.03,8994.134,32217.377,33012.14,134324.64,121581.86,21171.076,528299.9,33605.52,5446.9795,89330.66,10397.826,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,24637.05,22453.746,377563.62,593778.0,630356.75,10148.82,24730.078,33347.996,152005.53,114641.37,18300.129,161848.3,37585.953,1455.7666,87859.97,12353.583,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,23558.36,20695.262,360104.38,521242.97,657150.0,10898.241,12821.024,34962.54,168641.4,112893.25,26474.748,64077.617,43436.582,73211.95,71611.83,14945.687,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,21839.68,19285.55,370196.06,433402.56,700552.3,11263.705,7694.16,35756.53,181832.38,100769.97,24520.803,32025.225,39503.934,147889.33,51857.516,18188.209,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,19313.572,18193.56,365863.0,439811.97,649867.4,11278.804,8490.168,35302.13,193678.95,90643.68,18977.053,29228.871,38963.94,236606.33,47886.543,21947.14,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,15870.797,17956.783,389379.88,397169.03,605640.75,11031.303,8580.008,35827.066,207483.39,82557.125,19768.584,32656.15,33707.125,193019.03,54753.957,26237.795,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11063.31,17256.39,392493.38,401994.78,606291.7,10651.137,8612.561,36871.3,222136.48,80628.94,19543.037,42815.336,39526.465,123376.0,72064.21,31028.08,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
