"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21943.012,11860.604,89381.81,270082.78,37070.914,3698.6562,24474.623,27433.822,53239.957,126773.23,51949.797,4541229.5,247672.95,1.5185748E7,62288.707,7449.498,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24344.895,21152.537,186853.4,573837.6,168910.47,5567.2847,28092.154,32570.637,81152.09,141308.34,45682.715,4550471.5,89514.95,1700279.5,242059.98,8231.257,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25066.146,23918.615,257010.12,567268.8,351055.5,7224.1904,31048.389,31889.74,110548.86,132787.4,27726.37,1539900.8,48794.312,184186.97,160927.45,9052.387,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25264.637,24047.453,351433.47,603021.94,482567.03,8609.215,30801.37,31763.113,135903.55,123024.54,21634.92,465265.22,47301.23,19528.988,94097.11,10392.688,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,24916.176,21976.277,377141.75,579725.7,577383.5,9685.018,24264.428,32279.05,157203.28,118440.31,17093.248,156756.0,42750.91,49651.938,68179.23,12335.476,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,23930.629,20179.373,364874.03,547113.94,553022.56,10369.891,11277.089,32995.133,178427.72,124640.51,16033.161,68670.61,37678.83,287308.2,76062.54,14902.7705,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,22307.117,19020.17,320638.28,448803.22,571627.94,10702.968,5826.481,33034.13,194053.7,114156.08,13920.841,36106.383,36101.715,272997.75,69816.23,18105.785,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,19922.418,19317.396,317116.7,426371.56,567319.75,10688.396,7405.4614,33094.902,212667.28,97329.08,10237.032,19174.56,34459.42,160429.8,69142.06,21811.652,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,16581.43,19064.832,335952.47,459706.38,544347.75,10401.889,7954.7354,33640.473,232142.81,99941.695,9125.531,18291.033,35357.543,275411.44,110056.45,26032.334,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,11667.143,18347.285,344162.75,429327.25,523506.16,9973.955,7589.057,34486.168,242742.3,96974.95,8281.626,24275.79,30374.828,342119.12,85074.1,30741.713,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,8970.718,17491.504,344496.75,358377.28,550374.1,9432.526,7714.5674,35773.855,257202.39,90426.39,6900.011,41892.3,29903.97,315985.4,59641.457,35947.56,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,9376.458,17452.758,315785.53,324372.12,562111.8,8801.437,8293.567,36365.504,263558.47,89049.19,6044.6865,54964.465,31478.42,254593.22,84773.05,41366.7,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,9413.45,17783.146,336324.4,324240.22,565853.75,8104.257,8217.921,35994.3,261195.12,86986.42,5146.552,112391.6,33740.85,212390.12,66567.336,46959.336,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,9520.897,18664.246,343283.44,297884.38,538831.7,7561.2495,8720.691,37398.594,258985.23,81240.68,5526.184,137119.53,34324.08,266549.5,56534.74,53555.44,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,9576.149,19867.816,350152.34,243744.86,532386.94,7021.0503,8587.486,39894.445,234268.28,73713.945,5512.907,102252.77,34974.57,336747.34,63224.207,60829.79,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,9605.272,21525.434,367207.2,198708.9,544044.7,6497.7695,9339.83,42725.164,227436.12,74977.51,5557.8003,86613.23,33420.375,329627.62,61982.42,68925.65,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,8749.704,20958.5,371291.66,185929.42,563229.6,5890.958,9261.278,44774.79,218006.62,77789.19,6549.856,91838.35,29383.65,265204.03,64808.98,77190.625,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,6897.934,20266.695,381972.16,158125.53,560854.3,5302.1455,8785.929,46786.703,215103.9,78965.234,8009.0674,80185.81,31814.232,214225.2,68119.43,86291.51,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,5418.7544,20218.432,376290.75,157027.05,572983.5,4868.3066,8075.523,51702.81,209159.31,84119.57,11245.369,83316.945,33451.7,275304.03,51037.684,98374.45,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,4811.661,20488.656,378307.2,165945.2,556028.9,4515.346,8142.1626,56555.758,209242.14,90324.11,13337.723,67252.9,27673.004,330603.3,63539.51,112574.555,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
