"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay"
1.0,lesserSpottedDogfish,0.13721342,0.0,0.0,8.829804,0.0,1.0573397,0.0,0.0,0.0,0.006147918,0.04839226,0.0,0.0,0.18610077,0.0019063965,0.0
1.0,redMullet,2.0057266,0.6917626,15.12898,28.253914,5.0036454,2.1737833,0.19966982,0.5286772,1.3608893,13.953115,8.761898,0.71439224,6.735776,4.0218477,9.4991665,4.122507
1.0,pouting,71.30491,0.0036752806,378.59448,921.00635,115.747055,46.83385,0.06093555,5.7784864E-4,0.76936865,1084.1849,713.16534,162.94289,50.399628,416.1433,0.0,45.275524
1.0,whiting,42.895065,0.003837385,532.94305,4243.1157,52.064632,43.78342,0.0230229,8.656547E-4,16.350878,1384.5306,872.7549,69.38416,1879.222,4480.394,0.0,67.941925
1.0,poorCod,113.26557,0.0,35.592453,117.37028,2.7373266,10.534362,0.022817334,5.384286E-4,0.2762828,424.16635,46.34738,1.0093057,5.2186747,542.8022,0.0,29.741652
1.0,cod,0.53511417,0.0,0.003025146,11.213278,5.193703E-4,1.4689686,3.5986633E-13,3.5064762E-9,5.189733E-5,0.053765398,0.047197293,0.13649158,0.45158017,6.656167,0.0,2.1665905
1.0,dragonet,19.561857,0.92354476,36.61593,222.1989,10.885812,5.923985,4.671474,0.0068887877,4.9855165,88.81106,44.66056,22.290752,104.52342,239.67488,18.657305,10.985717
1.0,sole,0.22707494,2.8980144E-6,0.008540805,48.033936,0.001179645,1.9036561,7.84617E-5,2.6108557E-6,6.018919E-4,0.19106857,0.07118835,1.3679692E-4,0.0055330135,0.02917801,7.000654E-4,9.412977
1.0,plaice,48.20219,8.724468,51.332146,332.8552,8.61782,23.301184,2.4586413,21.397041,118.97895,169.51805,37.104244,78.00341,11.380273,110.99453,52.43023,20.013235
1.0,horseMackerel,52.727886,0.045575533,1.1121229,687.65656,0.06499525,16.903109,0.026475687,6.3022133E-4,0.05480457,167.17381,26.869877,0.013337656,1.9708796,1581.1892,0.0,62.13313
