"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids","cuttlefish","thornbackRay","diatoms","microPhytoplankton","heterotrophicFlagellates","microZooplankton","mesoZooplankton","Macrozoo","meioBenthos","depositBenthos","suspensionBenthos","largeBenthos","veryLargeBenthos"
1.0,21981.408,12122.774,116225.41,275387.5,34149.254,3738.1323,24770.049,27357.72,47290.266,134851.7,53237.465,4569755.0,258963.11,1.5158141E7,66725.4,7448.9956,52021.703,29433.375,16463.96,17559.355,39341.47,45800.0,9402.784,457910.2,272108.8,91600.0,91600.0
2.0,24464.705,21774.713,255059.64,488573.6,149215.52,5735.5054,28474.158,32754.06,71855.805,154877.06,44850.316,4797709.0,92979.78,1659058.4,272893.4,8228.987,53219.2,29225.908,15947.398,17261.234,37955.32,45800.0,9101.973,451288.25,268434.0,91600.0,91600.0
3.0,25267.705,23988.068,372785.94,509970.72,304630.12,7465.855,31870.352,33136.543,105352.48,147435.08,26664.94,1727110.6,44971.33,162798.66,181648.94,9053.507,51153.547,29987.79,16952.51,17112.916,39800.91,45800.0,9348.098,445036.25,266443.38,91600.0,91600.0
4.0,25542.707,23324.555,428475.47,606556.4,468879.78,8914.132,32000.258,33187.195,120542.31,136556.61,18610.865,467128.56,30372.762,23028.686,88791.49,10401.383,51432.473,32140.717,17324.836,18015.105,38319.867,45800.0,9613.781,454662.78,264137.53,91600.0,91600.0
5.0,25270.61,21196.363,366196.12,573449.2,562448.94,10048.244,25048.2,33457.84,144508.06,130052.22,18115.93,126464.125,29958.797,59777.17,83492.52,12363.881,50703.336,30185.596,16756.383,17351.287,37669.48,45800.0,9348.676,455215.8,265129.7,91600.0,91600.0
6.0,24363.129,19120.203,354055.38,516530.22,565332.5,10776.219,12243.453,33855.023,165693.97,129924.7,15180.636,51436.95,32588.975,287725.78,59415.3,14961.472,52573.766,30323.074,16568.242,17282.217,38353.49,45800.0,9495.598,454667.56,268450.12,91600.0,91600.0
7.0,22828.463,17545.787,362450.0,421981.0,605895.5,11131.846,6419.2866,34686.617,185354.72,116798.664,11617.383,27139.879,29946.857,273952.7,80178.27,18202.63,52169.863,29312.557,16502.82,17234.322,39030.316,45800.0,9286.089,456457.7,269976.12,91600.0,91600.0
8.0,20528.342,16250.664,361425.53,409536.88,594627.6,11120.7295,7686.4106,34165.824,213039.72,96966.53,9549.507,16197.143,32879.406,129803.9,68719.75,21950.244,51419.95,30727.854,16828.66,17369.818,38299.11,45800.0,9219.673,455400.34,266255.25,91600.0,91600.0
9.0,17322.807,15894.749,380267.47,461596.97,554467.44,10825.519,8113.943,34533.926,219359.53,92828.3,11534.179,19362.414,35507.03,237819.7,68293.15,26212.852,51889.88,29711.979,16462.19,17279.656,38979.887,45800.0,9238.049,452816.9,268105.2,91600.0,91600.0
10.0,12171.5205,15245.438,380766.0,389296.47,505857.72,10364.03,7837.437,34840.594,228541.81,87763.57,11495.642,29537.967,30114.69,479662.9,64592.83,30960.58,52752.72,29172.594,16660.502,17051.24,39736.406,45800.0,9334.929,457000.66,271871.22,91600.0,91600.0
11.0,9145.525,14782.075,395470.2,316589.6,508049.16,9818.729,8297.232,36251.2,250118.02,82145.25,10210.245,49206.402,30884.744,275509.06,64168.23,36203.57,52079.703,29280.71,16665.877,17310.857,39778.074,45800.0,9294.303,454361.28,270163.6,91600.0,91600.0
12.0,9682.701,15191.217,379055.66,290142.3,521610.06,9176.472,8629.532,37959.4,253669.77,72405.914,12587.083,72755.85,38691.973,275006.56,66704.586,41654.926,51685.387,30675.824,17197.627,17772.166,40011.047,45800.0,9365.874,456204.22,268616.9,91600.0,91600.0
13.0,9917.753,15892.03,395705.94,255874.42,467461.25,8473.764,9099.422,38720.754,253413.52,65971.2,12860.911,87716.46,35521.39,334139.53,59230.082,47287.457,51710.234,29768.357,16360.526,16670.22,37638.46,45800.0,9062.807,448950.47,265484.3,91600.0,91600.0
14.0,10199.457,16485.215,397763.44,218989.0,456349.5,7932.691,8729.791,41342.21,255506.61,67405.61,14636.925,103480.85,32991.836,414942.34,79967.664,53933.523,53368.76,27861.719,15673.088,16831.373,38757.17,45800.0,9097.815,442797.1,268780.0,91600.0,91600.0
15.0,10363.96,16288.15,381816.97,211033.48,497315.2,7399.7065,8032.3716,45002.934,240010.84,72543.055,17127.986,109864.03,33658.113,355658.62,70109.76,61261.87,51986.605,29772.27,16058.549,17258.861,38426.863,45800.0,9133.278,439618.8,265972.88,91600.0,91600.0
16.0,10246.319,16783.701,362514.16,219013.27,530514.0,6863.474,8947.335,49482.96,244026.88,73507.77,18212.422,86150.336,34814.156,171475.78,65805.49,69394.14,52592.64,28315.865,15967.7295,16749.592,39013.723,45800.0,9227.259,446734.22,271329.88,91600.0,91600.0
17.0,9052.927,16877.254,381755.84,256859.0,540590.44,6233.899,9267.098,51983.645,252463.22,85348.6,21650.342,75040.08,40552.78,210111.33,84903.305,77693.52,51678.9,29045.0,16254.3,16987.568,39910.32,45800.0,9224.666,446876.9,268299.1,91600.0,91600.0
18.0,6831.1963,16034.718,384190.22,205064.83,497666.9,5611.786,8720.292,53149.53,239731.69,88689.37,22153.336,75395.36,36204.64,381503.84,78650.08,86823.234,51991.992,28922.166,16320.879,17115.018,39787.773,45800.0,9117.526,442874.8,267244.12,91600.0,91600.0
19.0,5214.5957,15532.945,378742.28,155123.16,484854.78,5157.78,8197.962,56076.43,242028.52,86023.914,18926.33,52704.195,38895.332,216664.5,65646.805,98898.91,51865.848,29680.893,16187.539,17059.271,38334.2,45800.0,9132.847,444729.66,266474.6,91600.0,91600.0
20.0,4807.2207,16482.232,352833.62,142732.42,486459.2,4783.3774,7989.0493,60097.836,246425.7,87326.414,19137.191,41689.17,36220.48,215803.34,84305.7,112993.86,51570.004,31717.059,16706.428,17911.863,38079.37,45800.0,9455.266,446659.1,264953.8,91600.0,91600.0
