"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,13.201688133754798,6.267385177097458,0.10599199541517118,0.0,0.4304978484894062,0.0,0.03436321619596848,0.03538215636790515,0.03559458955417802,1.4517571537885185E-4,0.006099567470964179,0.16603515146724934,0.0,0.0,0.0,0.0,0.0,0.0,9.940216229498264E-5,0.004178310537584713,0.11378480836441097,0.0,0.0,0.003008048072458101,
2.0,6.761344482005612,7.706963611228132,0.7783214158584215,0.0,0.6188403678367674,0.44428312237010703,0.0259054806630649,0.035174066913616235,0.03559975734394194,1.7628884017008767E-4,0.0018691197797598873,0.007459760912547471,0.0,0.0,0.0,0.0,0.0,0.0,1.2115953294289454E-4,0.0012846233772389722,0.005128168853629026,0.0,0.0,1.4282018254506894E-5,
3.0,6.738981331416136,6.20062141151262,0.7498836835752087,0.0,0.4843096150608798,0.37046445875489453,0.02598106780208965,0.035545844488170816,0.03560120218680248,1.6368497411446264E-4,0.001914236419775883,0.008227760324074442,0.0,0.0,0.0,0.0,0.0,0.0,1.1182184252403246E-4,0.001307723795487863,0.005621145698599392,0.0,0.0,4.427973689892378E-6,
4.0,7.60978551890102,7.024718849992013,0.7957088107429313,0.0,0.41278032328997566,0.3701898390410393,0.026926968825030203,0.03550506623756511,0.03560003322510221,1.328238836666836E-4,0.001743814159361941,0.007595970043131991,0.0,0.0,0.0,0.0,0.0,0.0,9.101492990390165E-5,0.0011949270054695067,0.005205472023598094,0.0,0.0,2.8907294300817484E-6,
5.0,6.8913324474153645,7.680837885889207,0.8308567853439446,0.0,0.33866173427386126,0.280797069248473,0.02614235352466278,0.0356524687116577,0.035601861517273785,1.1861501972392035E-4,0.0015744164919837826,0.008917126664143179,0.0,0.0,0.0,0.0,0.0,0.0,8.078764804632831E-5,0.0010723225066509262,0.006073445309739351,0.0,0.0,3.201524256307206E-6,
6.0,6.849408041589017,8.926116501533638,0.6446769100121726,0.0,0.2829601888660701,0.2384483553323494,0.026107096453516238,0.0356335234536585,0.035601749410517435,1.1903866702792932E-4,0.0018192215717822097,0.011053712403148827,0.0,0.0,0.0,0.0,0.0,0.0,8.147883641929519E-5,0.0012452297499185119,0.0075668479754099245,0.0,0.0,4.323181679095491E-6,
7.0,7.796223648175474,7.260395160368175,0.694850520629697,0.0,0.308700908932855,0.20767748918225576,0.02707145967510159,0.03561373903568365,0.03560063548671658,9.74520349664047E-5,0.0015760235448102277,0.011566992699722958,0.0,0.0,0.0,0.0,0.0,0.0,6.675998292510135E-5,0.001079682283049766,0.007925258568688007,0.0,0.0,5.061127875993617E-6,
8.0,8.152119258057532,8.020658332488376,0.48955881868661444,0.0,0.2097591233064855,0.19691634063580224,0.02752870082032557,0.0357556482382145,0.03559724697798082,1.1467853486740333E-4,0.0022272813584578517,0.013010671998243512,0.0,0.0,0.0,0.0,0.0,0.0,8.193525206351642E-5,0.0015915090000510038,0.009302700695087726,0.0,0.0,4.487414991599243E-6,
9.0,8.472282836636456,7.476898654843753,0.694635464377186,0.0,0.17084527379490114,0.2369220061165639,0.027986092758345894,0.035630495659625845,0.035599946553957214,9.17805168685794E-5,0.0017255893614895094,0.011172093318716813,0.0,0.0,0.0,0.0,0.0,0.0,6.352498447820554E-5,0.0011943994255533233,0.007735431737617487,0.0,0.0,3.944250236487284E-6,
10.0,8.91848754018971,7.6721211463242085,0.486065867303218,0.0,0.1688360919336468,0.2594994672286732,0.02825283362897883,0.035692889154354084,0.03559847007245733,1.1418481295594231E-4,0.0023520806643026037,0.014364933604464046,0.0,0.0,0.0,0.0,0.0,0.0,8.121245791139882E-5,0.0016730497402700605,0.010224140886143434,0.0,0.0,3.832263803822135E-6,
11.0,7.241549482003628,8.862784370694438,0.6827975213288134,0.0,0.14809265661291843,0.19159995819703568,0.026532742063565148,0.03548377218648655,0.035601553429054265,7.997030749275455E-5,0.001636237194714551,0.01167862275415632,0.0,0.0,0.0,0.0,0.0,0.0,5.4576967200756904E-5,0.0011166867168059627,0.007970865979175807,0.0,0.0,3.879430452164815E-6,
12.0,9.737502957508998,7.516382624839576,0.43747684402117676,0.0,0.13734969585691265,0.23039434421550098,0.02922500606220289,0.03553388384828917,0.03559827166870386,1.2268665775126396E-4,0.0027544761272158763,0.019794062738836344,0.0,0.0,0.0,0.0,0.0,0.0,8.867140520720441E-5,0.0019910319218168085,0.014319837150109248,0.0,0.0,4.831619792948037E-6,
13.0,8.45461066108798,8.852887067567444,0.5769053079725014,0.0,0.06646460020575458,0.19755817963589448,0.02777190871424062,0.03544682969625756,0.035597808416985614,7.87744638071612E-5,0.0017694605329819748,0.013182284693262327,0.0,0.0,0.0,0.0,0.0,0.0,5.49719031488858E-5,0.001234902914459996,0.009205195875644182,0.0,0.0,4.995765523093098E-6,
14.0,9.253566101057622,10.554255110319524,0.5011296154135931,0.0,0.0920786680710714,0.17232266113497488,0.028688194657232657,0.03531705393270854,0.035598104432687475,6.603775870731731E-5,0.0016746826027407933,0.01235308051636296,0.0,0.0,0.0,0.0,0.0,0.0,4.516877554986806E-5,0.0011454857004063596,0.008450738444937657,0.0,0.0,7.227986573967405E-6,
