"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,12.766636011258448,15.942809258828001,0.255927090714301,0.0,0.7472614373272708,0.12704123559226213,0.21861551313975222,0.03273804288258254,0.03456931178095266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060033993695436744,
2.0,10.290334002485029,19.422376955321862,0.3484658310620514,0.0,0.8091926863072573,0.23999596533948364,0.1927561214946422,0.03295141425462024,0.03457751988125207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05546699859535621,
3.0,10.024180029158208,13.74950855844815,0.21975714295461826,0.0,1.1783557415553156,0.056304527893307706,0.19087103928687396,0.0341524887332637,0.03458808167204523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09814667599824606,
4.0,8.466931324975084,14.683102600473186,0.1940929105923067,0.0,1.0389418498679497,0.1503277303622348,0.18110258254278414,0.03391661687676995,0.03463241361748339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13912284008528997,
5.0,7.634424563999606,19.305882969638404,0.1732953743895663,0.0,0.9478206709544923,0.18152805335201277,0.17587707873964495,0.03451813121172241,0.03467880468569614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20559283377429624,
6.0,9.349669600898014,18.257585963599137,0.10382952334506987,0.0,0.6771045161315129,0.24474195882477304,0.18697944025168356,0.03406465866214784,0.0349185740636281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5409245252588658,
7.0,8.866888695992312,18.785677958785836,0.23473329444940216,0.0,0.4432153302988352,0.2367712027874296,0.1835468309322599,0.033962833029221186,0.03458238354902867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061692179544133,
8.0,9.692955688675701,16.363435450942994,0.11583834455750426,0.0,0.5987047644629432,0.23446668704669116,0.18925255208768235,0.03412029986851944,0.03455440139709838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03970440255344475,
9.0,9.1361110205678,17.230611664224618,0.17308625873798464,0.0,0.6197498187743906,0.19156573261104307,0.1850689945686124,0.034311475679944824,0.03462049206011949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13142704674527328,
10.0,9.779050595754743,19.04036243908202,0.17208121879327468,0.0,0.7658308358239876,0.18802355653062525,0.1896515535944866,0.03376360419794477,0.03464550387406677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15955263782554296,
11.0,10.59941039218077,19.9033051123172,0.09742356766078827,0.0,0.5537268376527547,0.16926830187792422,0.19505641630460216,0.03414684741336802,0.034597483684818124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09993149889289304,
12.0,10.810664191866255,19.060063897721268,0.10338148358529944,0.0,0.6886754571344158,0.2056013962543506,0.19722641329518753,0.03442268086427565,0.034593665924103706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09541799543152367,
13.0,9.840472681833877,15.601639540119017,0.12661256807746965,0.0,0.6451672930672289,0.16052278212174464,0.1896659964078535,0.03422328711903332,0.03461657946238461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12414919446829108,
14.0,9.656828777220145,16.36367695315928,0.22798999322106586,0.0,0.6025699762156371,0.2034067835607502,0.1886632734531837,0.03426345556541302,0.03468629011106548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21078322204514227,
15.0,9.211402485146245,19.36707487498558,0.14135100496363953,0.0,0.585862602182727,0.15034365811660755,0.1861432642614249,0.03385293993112151,0.03459865641613258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10021583216954749,
16.0,8.886634166020917,18.528135165283228,0.2457514273824241,0.0,0.5895844972776643,0.1505620914289674,0.18406209690807318,0.03420556350790065,0.034613602213930124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11179682440311937,
