"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor","Mdis","Mdis","Mdis","Mage","Mage","Mage"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
1.0,1.2893700975606393,0.24409259339676298,0.034053102638005525,0.0,2.6853614441413294,0.18127282016099847,0.060758452975370365,0.001541677328697448,0.0015556310829645684,1.2677246849888046E-4,7.935304620031759E-4,0.10809116315675316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4063586919913307,
2.0,1.8484460837242473,3.272650645807978,2.425154702279202,0.0,1.2355905073468882,2.4440639363516126,0.05265567862536583,0.0015385958414463712,0.0015670423991485589,1.0126192164372825E-4,0.002161523779923272,0.0027245441383661924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6616702109841979,
3.0,0.8357080608938706,2.0454899186338955,0.3574523606132221,0.0,0.47232343873707244,1.1812160003645429,0.01655774896062183,0.0014739023654307313,0.0015932681817251379,2.8891498044544925E-5,0.012555118255662863,0.02246707100899557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50187732643742,
4.0,2.0661490488924814,4.0856457018125845,NaN,0.0,0.03954729734421772,NaN,0.048476806703333125,0.0015377556156398874,NaN,8.41354687853894E-5,0.015009217521789228,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,
5.0,1.0072462536507911,0.4564301472606951,0.06857338215417799,0.0,0.032168074158300274,0.03272178642588496,0.01704182204753676,6.4678841360484E-4,0.0015512061032748555,2.129712915829045E-5,0.016423926375130928,0.06866869049717435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2613177596583387,
6.0,2.392264080612248,4.160276665753825,NaN,0.0,0.03887874193501907,NaN,0.04935978302489888,0.0015392322612902906,NaN,9.363146202706512E-5,0.018187010359516108,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,
7.0,0.8966225928225673,0.5035318042919397,0.030424013686097942,0.0,0.0453170177770285,0.05387909454172193,0.016723683541194027,6.462912566624818E-4,0.001561046890474144,1.8546460703852463E-5,0.013985558996934266,0.06011199349828346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5509834637284943,
8.0,2.257160171457476,2.7456465192533077,Infinity,0.0,0.5404141009498344,NaN,0.04904637635501916,0.0015419894798546743,Infinity,4.434541422333492E-5,0.003460294564505332,Infinity,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,Infinity,
9.0,0.6687204789444441,0.6053507974148116,0.29123859932799245,0.0,0.16250805986457828,0.8878633563819137,0.016105103557079527,6.470177778414795E-4,0.0015754258855953948,1.7583803642419007E-5,0.009951894977390132,0.027979550207498767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387302946604115,
10.0,2.079933335685571,1.8523911210437833,Infinity,0.0,0.7290499272525605,NaN,0.04850741770019496,0.0015432987317100543,Infinity,4.988447971143562E-5,0.002499024903503137,Infinity,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,NaN,0.0,0.0,Infinity,
